#{"t_start": 1682725865.9866734, "env_id": null}
r,l,t
-0.2,33,2902.41261
0.7,24,2904.064203
1.7,14,2905.148135
-11.5,146,2913.972873
0.7,24,2915.655044
-2.2,53,2918.996881
-2.4,55,2922.437791
-5.2,83,2927.52471
-8.2,113,2934.490744
-18.0,180,2945.321952
1.6,15,2946.476417
1.4,17,2947.680512
1.3,18,2948.956552
2.2,9,2949.702274
1.7,14,2950.719398
-18.0,180,2961.648824
2.2,9,2962.414266
-8.4,115,2969.386712
-2.1,52,2972.700137
0.3,28,2974.544164
-1.9,50,2977.782883
0.1,30,2979.796765
2.2,9,2980.604696
0.5,26,2982.33569
-6.4,95,2988.14061
0.2,29,2990.105116
-7.2,103,2996.485647
-2.5,56,3000.065634
2.1,10,3000.900201
-9.6,127,3008.573451
-4.2,73,3013.139476
-6.4,95,3018.995541
-0.9,40,3021.60924
0.4,27,3023.415328
2.3,8,3024.125091
1.8,13,3025.088899
-1.7,48,3028.071548
-12.4,155,3037.456704
-18.0,180,3048.124554
0.2,29,3050.119805
0.9,22,3051.673085
-0.0,31,3053.849361
-8.6,117,3061.022721
0.9,22,3062.568293
-0.3,34,3064.826676
-1.4,45,3067.731435
-0.8,39,3070.263676
-9.0,121,3077.644651
-18.0,180,3088.479809
-7.8,109,3095.265988
2.3,8,3095.967016
-3.0,61,3099.757744
-7.4,105,3106.251091
-14.1,172,3116.845911
0.9,22,3118.384593
-4.5,76,3123.168269
-2.5,56,3126.715979
-0.6,37,3129.109158
-0.8,39,3131.678499
-2.3,54,3135.122022
-5.1,82,3140.233281
-8.1,112,3147.216799
1.5,16,3148.386056
-18.0,180,3159.105936
-5.0,81,3164.052337
2.3,8,3164.770985
-0.2,33,3166.951233
0.7,24,3168.593206
-18.0,180,3179.506582
-18.0,180,3190.197939
1.7,14,3191.259883
-9.4,125,3198.900198
-0.9,40,3201.467011
-7.0,101,3207.611129
-8.5,116,3214.627829
2.0,11,3215.505602
-6.2,93,3221.176472
-3.3,64,3225.154512
-0.3,34,3227.407304
-2.3,54,3230.835838
-1.5,46,3233.758881
0.7,24,3235.46052
-18.0,180,3246.283801
1.9,12,3247.228387
-6.0,91,3252.881031
-4.0,71,3257.266443
2.3,8,3257.983353
-4.1,72,3262.490873
-6.3,94,3268.255854
-18.0,180,3279.113168
-4.2,73,3283.582726
-6.5,96,3289.494069
-13.7,168,3299.737316
-11.8,149,3308.89678
-18.0,180,3319.666444
-6.0,91,3325.311564
-13.3,164,3335.15834
-0.8,39,3337.77959
-18.0,180,3348.633263
1.6,15,3349.754644
-14.4,175,3360.468553
-12.1,152,3369.757816
1.8,13,3370.792506
2.1,10,3371.635633
-18.0,180,3382.45912
2.3,8,3383.153029
-2.2,53,3386.429317
1.6,15,3387.582645
-9.5,126,3395.242957
-18.0,180,3405.920606
-7.0,101,3412.156916
-7.2,103,3418.54094
-10.9,140,3427.011463
-11.6,147,3436.003567
0.6,25,3437.709987
-5.5,86,3443.032594
-18.0,180,3453.675443
-12.2,153,3462.931183
-18.0,180,3473.81712
-6.2,93,3479.678417
-18.0,180,3490.519583
-8.1,112,3497.36696
0.4,27,3499.219585
-18.0,180,3510.074718
-0.4,35,3512.440055
-18.0,180,3523.264223
-13.8,169,3533.393852
-10.0,131,3541.445227
2.1,10,3542.287456
1.8,13,3543.28662
-6.5,96,3549.171544
-11.3,144,3557.784019
-0.1,32,3559.931204
-18.0,180,3570.707078
-8.5,116,3577.834775
1.8,13,3578.822968
1.5,16,3579.970857
-5.2,83,3585.066918
-6.9,100,3591.203943
-1.0,41,3593.857816
-11.5,146,3602.794504
1.2,19,3604.156569
-18.0,180,3614.901498
-1.0,41,3617.55186
2.3,8,3618.268564
-18.0,180,3628.970078
-6.2,93,3634.629566
0.4,27,3636.465737
2.1,10,3637.30896
-2.1,52,3640.573882
