#{"t_start": 1668551337.287071, "env_id": null}
r,l,t
-2.215037,49,2.282552
-6.3,63,4.882867
-3.015037,57,7.294507
-6.2,62,9.899424
0.184963,25,11.10652
-6.2,62,13.617875
-1.415037,41,15.449118
-1.015037,37,17.070335
-6.1,61,19.574816
1.484963,12,20.244818
-6.1,61,22.75212
1.184963,15,23.546109
-6.3,63,26.182069
-6.1,61,28.62725
-6.4,64,31.150787
-6.4,64,33.665839
0.284963,24,34.789175
-6.3,63,37.292506
-0.715037,34,38.751036
0.684963,20,39.709771
-3.315037,60,42.214845
0.084963,26,43.403659
1.484963,12,44.052111
-6.3,63,46.503208
-2.615037,53,48.712177
-6.2,62,51.177557
-6.2,62,53.60773
-0.415037,31,54.967335
-6.2,62,57.463431
0.084963,26,58.788247
-6.1,61,61.383446
-6.3,63,64.116828
-1.715037,44,66.078857
2.084963,6,66.53197
-6.1,61,69.139039
-6.3,63,71.727471
-6.1,61,74.284194
-6.3,63,76.826547
-6.1,61,79.334835
-2.615037,53,81.714765
0.484963,22,82.799069
-6.3,63,85.439151
-6.2,62,88.005699
-1.115037,38,89.690931
0.184963,25,90.886704
-3.415037,61,93.471094
-6.2,62,96.040737
-6.2,62,98.690127
-6.1,61,101.228658
-2.315037,50,103.474147
-6.1,61,106.004896
-3.515037,62,108.685642
-6.1,61,111.247249
-0.248371,26,112.507942
-0.315037,30,113.899851
-6.4,64,116.558636
-2.515037,52,118.847619
-6.3,63,121.447166
-6.2,62,124.021725
0.984963,17,124.937645
-6.2,62,127.528348
1.184963,15,128.405079
0.984963,17,129.296509
-2.415037,51,131.541374
-6.3,63,134.104126
-6.3,63,136.730523
0.584963,21,137.772172
-0.515037,32,139.233367
1.284963,14,139.9857
-0.515037,32,141.414909
1.384963,13,142.14599
-6.4,64,144.754721
0.584963,21,145.771738
-6.1,61,148.316124
0.184963,25,149.523523
-6.1,61,152.016346
-1.315037,40,153.771277
-0.615037,33,155.328362
-6.2,62,158.099114
0.584963,21,159.127635
-6.1,61,161.849831
0.351629,20,162.869376
-6.3,63,165.442321
-1.515037,42,167.371608
-6.2,62,169.891436
-6.1,61,172.388121
-6.1,61,174.877778
-1.848371,42,176.741545
-6.3,63,179.288564
-3.115037,58,181.762176
-0.915037,36,183.402646
-6.3,63,186.00514
-6.2,62,188.623403
-6.3,63,191.241741
1.084963,16,192.076336
-6.3,63,194.635964
-3.115037,58,197.139998
-6.2,62,199.715175
0.084963,26,200.935837
-2.015037,47,202.978767
-1.015037,37,204.628331
-3.415037,61,207.187127
0.384963,23,208.30616
-1.415037,41,210.083071
2.084963,6,210.511919
1.784963,9,211.086061
-2.915037,56,213.484427
-6.3,63,216.058615
-6.2,62,218.591601
-6.1,61,221.189008
0.884963,18,222.070083
-6.4,64,224.59131
-6.2,62,227.036891
-6.3,63,229.606477
-6.2,62,232.116955
1.784963,9,232.672595
0.484963,22,233.6965
-2.215037,49,235.750128
-6.3,63,238.248612
-6.1,61,240.627312
-3.615037,63,243.196115
-3.515037,62,245.737332
-6.3,63,248.218138
-6.1,61,250.621072
-2.815037,55,252.942898
-6.3,63,255.402595
0.384963,23,256.453964
-0.615037,33,257.931439
-3.015037,57,260.304849
1.084963,16,261.106429
2.084963,6,261.538905
-2.615037,53,263.728602
-1.215037,39,265.336972
-3.215037,59,267.754909
1.084963,16,268.57528
-6.5,65,271.162991
-6.2,62,273.622024
-1.548371,39,275.313319
-6.2,62,277.758926
-1.548371,39,279.487214
1.084963,16,280.299298
-1.915037,46,282.229363
-6.2,62,284.648212
-6.2,62,287.116946
-1.315037,40,288.852015
-6.2,62,291.332876
-6.2,62,293.85529
-6.4,64,296.340337
-6.4,64,298.847509
-6.1,61,301.226847
-6.1,61,303.637872
-3.315037,60,306.079008
1.584963,11,306.712009
-6.1,61,309.176695
1.351629,10,309.766906
-6.4,64,312.265815
1.884963,8,312.770565
-6.3,63,315.305762
-2.515037,52,317.494048
-6.3,63,319.968639
1.684963,10,320.562361
0.884963,18,321.44889
-6.1,61,323.837401
-0.615037,33,325.247489
-1.015037,37,326.8351
-6.2,62,329.383569
-6.1,61,331.821658
-6.1,61,334.285097
-3.115037,58,336.69361
-6.1,61,339.130927
-6.2,62,341.562718
1.684963,10,342.148023
0.284963,24,343.289646
-2.915037,56,345.592839
1.984963,7,346.066648
-6.3,63,348.545503
-6.1,61,351.010563
0.751629,16,351.806037
-6.2,62,354.221389
1.084963,16,355.027394
1.384963,13,355.718244
-6.2,62,358.129136
-6.2,62,360.585191
-6.1,61,363.011836
-6.2,62,365.466389
-3.015037,57,367.8006
0.251629,21,368.824861
-6.3,63,371.283265
0.884963,18,372.155244
-1.815037,45,374.046189
1.484963,12,374.744144
-6.2,62,377.195406
-6.1,61,379.598677
-6.2,62,382.069923
0.284963,24,383.168161
2.084963,6,383.59546
-6.3,63,386.109074
-6.2,62,388.550224
