Episodes,Scores,Average,Total Rewards
0,2.3,2.3,2.3
1,2.3,2.3,4.6
2,2.3,2.3,6.900000000000002
3,2.3,2.3,9.200000000000005
4,2.3,2.3,11.500000000000007
5,2.3,2.3000000000000003,13.80000000000001
6,2.3,2.3000000000000003,16.100000000000012
7,2.3,2.3000000000000003,18.400000000000013
8,2.3,2.3000000000000003,20.700000000000003
9,2.3,2.3000000000000003,22.999999999999993
10,2.3,2.3000000000000003,25.299999999999983
11,2.3,2.3000000000000003,27.599999999999973
12,2.3,2.3000000000000003,29.899999999999963
13,2.3,2.3000000000000003,32.19999999999995
14,2.3,2.3,34.49999999999994
15,2.3,2.3,36.79999999999993
16,2.3,2.3,39.09999999999992
17,2.3,2.2999999999999994,41.39999999999991
18,2.3,2.2999999999999994,43.6999999999999
19,2.3,2.2999999999999994,45.99999999999989
20,2.3,2.2999999999999994,48.29999999999988
21,2.3,2.299999999999999,50.59999999999987
22,2.3,2.299999999999999,52.899999999999864
23,2.3,2.299999999999999,55.199999999999854
24,2.3,2.299999999999999,57.499999999999844
25,2.3,2.299999999999999,59.799999999999834
26,2.3,2.299999999999999,62.099999999999824
27,2.3,2.2999999999999985,64.3999999999998
28,2.3,2.2999999999999985,66.69999999999982
29,2.3,2.2999999999999985,68.99999999999986
30,2.3,2.2999999999999985,71.2999999999999
31,2.3,2.2999999999999985,73.59999999999994
32,2.3,2.2999999999999985,75.89999999999998
33,2.3,2.2999999999999985,78.20000000000002
34,2.3,2.2999999999999985,80.50000000000006
35,2.3,2.2999999999999985,82.8000000000001
36,2.3,2.2999999999999985,85.10000000000014
37,2.3,2.2999999999999985,87.40000000000018
38,2.3,2.299999999999998,89.70000000000022
39,2.3,2.299999999999998,92.00000000000026
40,2.3,2.299999999999998,94.3000000000003
41,2.3,2.299999999999998,96.60000000000034
42,2.3,2.299999999999998,98.90000000000038
43,2.3,2.299999999999998,101.20000000000041
44,2.3,2.299999999999998,103.50000000000045
45,2.3,2.299999999999998,105.8000000000005
46,2.3,2.299999999999998,108.10000000000053
47,2.3,2.299999999999998,110.40000000000057
48,2.3,2.299999999999998,112.70000000000061
49,2.3,2.299999999999998,115.00000000000065
50,2.3,2.299999999999998,117.3000000000007
51,2.3,2.299999999999998,119.60000000000073
52,2.3,2.299999999999998,121.90000000000077
53,2.3,2.299999999999998,124.20000000000081
54,2.3,2.299999999999998,126.50000000000085
55,2.3,2.299999999999998,128.8000000000009
56,2.3,2.2999999999999985,131.10000000000093
57,2.3,2.2999999999999985,133.40000000000097
58,2.3,2.299999999999999,135.700000000001
59,2.3,2.299999999999999,138.00000000000105
60,2.3,2.2999999999999994,140.3000000000011
61,2.3,2.2999999999999994,142.60000000000113
62,2.3,2.3,144.90000000000117
63,2.3,2.3,147.2000000000012
64,2.3,2.3,149.50000000000125
65,2.3,2.3000000000000003,151.8000000000013
66,2.3,2.3000000000000003,154.10000000000133
67,2.3,2.3000000000000007,156.40000000000137
68,2.3,2.3000000000000007,158.7000000000014
69,2.3,2.3000000000000007,161.00000000000145
70,2.3,2.300000000000001,163.3000000000015
71,2.3,2.300000000000001,165.60000000000153
72,2.3,2.300000000000001,167.90000000000157
73,2.3,2.3000000000000016,170.2000000000016
74,2.3,2.3000000000000016,172.50000000000165
75,2.3,2.3000000000000016,174.8000000000017
76,2.3,2.3000000000000016,177.10000000000173
77,2.3,2.300000000000002,179.40000000000177
78,2.3,2.300000000000002,181.7000000000018
79,2.3,2.300000000000002,184.00000000000185
80,2.3,2.300000000000002,186.3000000000019
81,2.3,2.3000000000000025,188.60000000000193
82,2.3,2.3000000000000025,190.90000000000197
83,2.3,2.3000000000000025,193.200000000002
84,2.3,2.3000000000000025,195.50000000000205
85,2.3,2.300000000000003,197.8000000000021
86,2.3,2.300000000000003,200.10000000000213
87,2.3,2.300000000000003,202.40000000000217
88,2.3,2.300000000000003,204.7000000000022
89,2.3,2.3000000000000034,207.00000000000225
90,2.3,2.3000000000000034,209.30000000000229
91,2.3,2.3000000000000034,211.60000000000232
92,2.3,2.3000000000000034,213.90000000000236
93,2.3,2.3000000000000034,216.2000000000024
94,2.3,2.3000000000000034,218.50000000000244
95,2.3,2.300000000000004,220.80000000000248
96,2.3,2.300000000000004,223.10000000000252
97,2.3,2.300000000000004,225.40000000000256
98,2.3,2.300000000000004,227.7000000000026
99,2.3,2.300000000000004,230.00000000000264
100,2.3,2.3000000000000043,232.30000000000268
101,2.3,2.3000000000000043,234.60000000000272
102,2.3,2.3000000000000043,236.90000000000276
103,2.3,2.3000000000000043,239.2000000000028
104,2.3,2.3000000000000043,241.50000000000284
105,2.3,2.3000000000000043,243.80000000000288
106,2.3,2.3000000000000043,246.10000000000292
107,2.3,2.3000000000000047,248.40000000000296
108,2.3,2.3000000000000047,250.700000000003
109,2.3,2.3000000000000047,253.00000000000304
110,2.3,2.3000000000000047,255.30000000000308
111,2.3,2.3000000000000047,257.6000000000031
112,2.3,2.3000000000000047,259.90000000000293
113,2.3,2.3000000000000047,262.2000000000028
114,2.3,2.300000000000005,264.5000000000026
115,2.3,2.300000000000005,266.80000000000246
116,2.3,2.300000000000005,269.1000000000023
117,2.3,2.300000000000005,271.40000000000214
118,2.3,2.300000000000005,273.700000000002
119,2.3,2.300000000000005,276.0000000000018
120,2.3,2.300000000000005,278.30000000000166
121,2.3,2.300000000000005,280.6000000000015
122,2.3,2.300000000000005,282.90000000000134
123,2.3,2.3000000000000056,285.2000000000012
124,2.3,2.3000000000000056,287.500000000001
125,2.3,2.3000000000000056,289.80000000000086
