reward,experience_bonus,rewards_sum,reward_neighbors,is_done_success,discount_reward,reward_game,done_penalty,entropy_map,bonus_factor,reward_distance,counter_done_interations,discount_rewards,counter_done,changes_penalty,segments,entropy,piece_penalty,representation,done_bonus,historical,counter_done_max_changes,counter_changes,agent,reward_experience_bonus
1.0,1.0102,-4.099999999999998,0,True,,7.0,,1.0424033449693637,1.3228756555322954,-7.0,0,-1.535941593945184,0,,[17 15 35 33 36 36 26 49],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([49], dtype=int64), array([19], dtype=int64), array([70], dtype=int64), array([55], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([26], dtype=int64), array([49], dtype=int64), array([17], dtype=int64), array([15], dtype=int64), array([35], dtype=int64), array([33], dtype=int64)]}",165,12,,1.0102
8.544660805685808,1.0104,7.044660805685808,0,True,,4.0,,1.041318296917377,1.1456439237389602,0,0,7.216657814787935,1,,[57 37 27  1 47  6 19 12],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([69], dtype=int64), array([22], dtype=int64), array([20], dtype=int64), array([19], dtype=int64), array([30], dtype=int64), array([71], dtype=int64), array([62], dtype=int64), array([55], dtype=int64), array([57], dtype=int64), array([37], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([6], dtype=int64), array([19], dtype=int64), array([12], dtype=int64)]}",304,16,,8.63352527806494
8.544660805685808,1.0106,6.844660805685808,0,True,,4.0,,1.035558366107231,1.0801234497346435,0,0,7.049367566205181,2,,[19 33  7 42 36 73 15 26],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([10], dtype=int64), array([75], dtype=int64), array([41], dtype=int64), array([19], dtype=int64), array([29], dtype=int64), array([0], dtype=int64), array([20], dtype=int64), array([3], dtype=int64), array([31], dtype=int64), array([75], dtype=int64), array([7], dtype=int64), array([42], dtype=int64), array([36], dtype=int64), array([73], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([19], dtype=int64), array([33], dtype=int64)]}",357,18,,8.635234210226077
1.0,1.0108,-2.7000000000000006,0,True,,8.0,,1.0379666885986893,1.0801234497346435,-6.585786437626905,0,-1.345331946738929,3,,[46 43 41 26 48 41 62  1],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([46], dtype=int64), array([78], dtype=int64), array([14], dtype=int64), array([53], dtype=int64), array([43], dtype=int64), array([16], dtype=int64), array([58], dtype=int64), array([46], dtype=int64), array([0], dtype=int64), array([65], dtype=int64), array([41], dtype=int64), array([26], dtype=int64), array([48], dtype=int64), array([41], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([46], dtype=int64), array([43], dtype=int64)]}",601,18,,1.0108
8.544660805685808,1.011,7.444660805685809,0,True,,10.0,,1.0388206043424488,1.3228756555322954,0,0,7.557950136823856,4,,[63 41 46 26  3 23 14 38],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([58], dtype=int64), array([79], dtype=int64), array([25], dtype=int64), array([49], dtype=int64), array([3], dtype=int64), array([23], dtype=int64), array([14], dtype=int64), array([38], dtype=int64), array([63], dtype=int64), array([41], dtype=int64), array([46], dtype=int64), array([26], dtype=int64)]}",626,12,,8.638652074548352
-1.0,1.0112,-2.2,-2,True,,7.0,,1.0396121134385912,1.2709778186044849,-6.585786437626905,0,-1.5206862076208612,5,,[24 36  3 55 36 12 47 69],2.75,0,narrow-puzzle,10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -1.0], 'action': [array([40], dtype=int64), array([63], dtype=int64), array([39], dtype=int64), array([52], dtype=int64), array([8], dtype=int64), array([12], dtype=int64), array([47], dtype=int64), array([69], dtype=int64), array([24], dtype=int64), array([36], dtype=int64), array([3], dtype=int64), array([55], dtype=int64), array([36], dtype=int64)]}",780,13,,-1.0112
8.544660805685808,1.0114,2.6446608056858114,0,True,,4.0,,1.042635784040161,1.0246950765959597,0,0,4.9719118868157555,6,,[ 7 68 28 36 12  4 41 22],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([42], dtype=int64), array([69], dtype=int64), array([55], dtype=int64), array([31], dtype=int64), array([49], dtype=int64), array([77], dtype=int64), array([12], dtype=int64), array([37], dtype=int64), array([60], dtype=int64), array([55], dtype=int64), array([36], dtype=int64), array([46], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([41], dtype=int64), array([22], dtype=int64), array([7], dtype=int64), array([68], dtype=int64), array([28], dtype=int64), array([36], dtype=int64)]}",825,20,,8.642069938870627
8.544660805685808,1.0116,7.844660805685808,0,True,,0.0,,1.041318296917377,1.620185174601965,0,0,7.908417965922883,7,,[55  9 35  0 36 27  1 71],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([55], dtype=int64), array([9], dtype=int64), array([35], dtype=int64), array([0], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([71], dtype=int64)]}",827,8,,8.643778871031763
8.544660805685808,1.0118,7.544660805685808,0,True,,6.0,,1.0410081825423736,1.381698559415515,0,0,7.644696128209407,8,,[ 3 26 11 48 60 36  7 35],3.0,0,narrow-puzzle,50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([72], dtype=int64), array([13], dtype=int64), array([5], dtype=int64), array([48], dtype=int64), array([60], dtype=int64), array([36], dtype=int64), array([7], dtype=int64), array([35], dtype=int64), array([3], dtype=int64), array([26], dtype=int64), array([11], dtype=int64)]}",877,11,,8.645487803192902
