historical,done_penalty,bonus_factor,counter_done_max_changes,segments,rewards_sum,entropy_map,reward_game,agent,entropy,reward,is_done_success,changes_penalty,representation,counter_done_interations,discount_reward,done_bonus,reward_experience_bonus,discount_rewards,piece_penalty,experience_bonus,counter_changes,counter_done
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([5], dtype=int64), array([30], dtype=int64), array([6], dtype=int64), array([17], dtype=int64), array([32], dtype=int64), array([38], dtype=int64), array([16], dtype=int64), array([38], dtype=int64)]}",,1.620185174601965,1,[ 5 30  6 17 32 38 16 38],2.05,0.9651361497799024,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.1212500000000047,2.312564325550234,0,1.1350000000000018,8,624
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([14], dtype=int64), array([6], dtype=int64), array([29], dtype=int64), array([28], dtype=int64), array([6], dtype=int64), array([2], dtype=int64), array([10], dtype=int64), array([39], dtype=int64)]}",,1.620185174601965,1,[14  6 29 28  6  2 10 39],2.05,0.9730145995120817,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.121800000000005,2.312564325550234,0,1.1352000000000018,8,625
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([9], dtype=int64), array([30], dtype=int64), array([24], dtype=int64), array([5], dtype=int64), array([5], dtype=int64), array([16], dtype=int64), array([6], dtype=int64), array([38], dtype=int64)]}",,1.620185174601965,1,[ 9 30 24  5  5 16  6 38],2.05,0.9573931988440294,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.122350000000005,2.312564325550234,0,1.1354000000000017,8,626
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([30], dtype=int64), array([39], dtype=int64), array([14], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([39], dtype=int64)]}",,1.620185174601965,1,[30 39 14 29 17 28 14 39],1.8,0.975704374899119,0.0,,2.5,2.5,True,,narrow-puzzle,0,,0.0,2.839000000000005,2.071141495637484,0,1.135600000000002,8,627
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([32], dtype=int64), array([16], dtype=int64), array([29], dtype=int64), array([1], dtype=int64), array([14], dtype=int64), array([10], dtype=int64), array([5], dtype=int64)]}",,1.620185174601965,1,[ 9 32 16 29  1 14 10  5],2.3,0.9692040949598235,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4074000000000058,2.553987155462983,0,1.135800000000002,8,628
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([20], dtype=int64), array([9], dtype=int64), array([32], dtype=int64), array([5], dtype=int64), array([39], dtype=int64), array([24], dtype=int64), array([38], dtype=int64), array([16], dtype=int64)]}",,1.620185174601965,1,[20  9 32  5 39 24 38 16],2.3,0.942248306959667,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4080000000000057,2.553987155462983,0,1.136000000000002,8,629
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([30], dtype=int64), array([25], dtype=int64), array([39], dtype=int64), array([38], dtype=int64), array([29], dtype=int64), array([9], dtype=int64), array([39], dtype=int64), array([24], dtype=int64)]}",,1.620185174601965,1,[30 25 39 38 29  9 39 24],2.05,0.9081783472997051,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.124550000000005,2.312564325550234,0,1.1362000000000019,8,630
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([10], dtype=int64), array([20], dtype=int64), array([32], dtype=int64), array([1], dtype=int64), array([5], dtype=int64), array([18], dtype=int64), array([39], dtype=int64), array([14], dtype=int64)]}",,1.620185174601965,1,[10 20 32  1  5 18 39 14],2.3,0.966177351388351,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4092000000000056,2.553987155462983,0,1.1364000000000019,8,631
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([25], dtype=int64), array([20], dtype=int64), array([2], dtype=int64), array([39], dtype=int64), array([1], dtype=int64), array([16], dtype=int64), array([14], dtype=int64), array([39], dtype=int64)]}",,1.620185174601965,1,[25 20  2 39  1 16 14 39],2.05,0.9526092095121206,0.0,,2.75,2.75,True,,narrow-puzzle,0,,10.0,3.125650000000005,2.312564325550234,0,1.1366000000000018,8,632
"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([22], dtype=int64), array([14], dtype=int64), array([16], dtype=int64), array([38], dtype=int64), array([6], dtype=int64), array([28], dtype=int64), array([39], dtype=int64)]}",,1.620185174601965,1,[17 22 14 16 38  6 28 39],2.3,0.9790676487372043,0.0,,3.0,3.0,True,,narrow-puzzle,0,,50.0,3.4104000000000054,2.553987155462983,0,1.1368000000000018,8,633
