#{"t_start": 1683058041.2024713, "env_id": null}
r,l,t
-10.1,61,3.993454
-14.1,61,7.818863
-10.1,61,11.692025
-18.1,61,15.538949
-6.1,61,19.399051
-12.1,61,23.394439
-8.1,61,27.271995
-18.1,61,31.054754
-14.1,61,34.900475
-6.1,61,38.736753
-6.1,61,42.553967
-16.1,61,46.445442
-30.1,61,50.261317
-14.1,61,54.077025
-8.1,61,57.878979
-8.1,61,61.758638
-16.1,61,65.561683
-10.1,61,69.392312
-10.1,61,73.264017
-14.1,61,77.12764
-10.1,61,80.893352
-12.1,61,84.785153
-0.555339,32,86.921306
-8.1,61,90.746457
-12.1,61,94.645869
-6.1,61,98.460215
-6.1,61,102.235885
2.444661,42,105.018963
7.244661,14,106.083368
-6.1,61,109.90712
-1.455339,41,112.669269
-5.7,28,114.602398
-10.1,61,118.440171
-12.1,61,122.252456
-18.1,61,126.116292
-14.1,61,129.996898
-10.1,61,133.82762
-10.1,61,137.718241
-12.1,61,141.577736
-6.1,61,145.486493
-6.3,34,147.77059
-0.755339,54,151.243412
4.344661,43,154.059546
1.244661,54,157.570889
-12.1,61,161.447139
-9.7,48,164.798955
-14.1,61,168.652853
-14.1,61,172.482563
-10.1,61,176.344123
-16.1,61,180.193965
-14.1,61,184.085491
-8.1,61,187.912041
-4.9,20,189.348282
-6.1,61,193.192204
-20.1,61,197.048632
-14.1,61,200.843513
-6.1,61,204.724067
-14.1,61,208.595389
-16.1,61,212.40874
-12.1,61,216.279249
-12.1,61,220.078682
-8.1,61,223.889497
-12.1,61,227.752252
-6.1,61,231.591046
5.444661,32,233.742141
-6.1,61,237.548761
-14.1,61,241.404668
-14.1,61,245.244937
6.244661,24,246.908097
-6.1,61,250.675111
3.444661,32,252.84015
-12.1,61,256.681037
-6.1,61,260.544369
6.044661,26,262.339294
-8.1,61,266.164194
-5.4,25,267.912098
-6.1,61,271.696754
2.044661,26,273.447857
-10.1,61,277.19736
-10.1,61,281.05281
-6.1,61,284.910225
-12.1,61,288.73594
5.844661,28,290.641315
-8.1,61,294.507152
-12.1,61,298.384611
-9.1,22,299.963795
-12.7,38,302.457829
2.044661,46,305.525419
-12.1,61,309.471758
7.044661,16,310.709985
-12.1,61,314.514574
6.744661,19,315.913116
-6.1,61,319.919607
-7.9,50,323.342013
5.444661,12,324.318897
0.044661,46,327.303077
-6.1,61,331.191916
-16.1,61,335.016074
-6.1,61,338.92448
-6.1,61,342.789674
-12.1,61,346.832037
-10.1,61,350.663205
-10.1,61,354.447599
-6.1,61,358.335023
-10.1,61,362.181875
-6.1,61,366.03808
-14.1,61,369.848504
4.144661,25,371.603092
7.844661,8,372.325555
-12.1,61,376.159942
-18.1,61,379.98224
-5.255339,59,383.893607
7.244661,14,384.969873
-14.1,61,388.747743
-6.1,61,392.624573
-6.1,61,396.461245
-16.1,61,400.300216
-16.1,61,404.112195
-14.1,61,407.918328
-14.1,61,411.753293
-10.1,61,415.582243
-10.1,61,419.438147
-11.2,43,422.288607
-10.1,61,426.085235
-6.1,61,429.965599
-8.1,61,433.819841
-14.1,61,437.642487
-10.1,61,441.485296
-14.1,61,445.45718
-8.1,61,449.255602
6.944661,17,450.539828
-6.1,61,454.389299
-14.1,61,458.268313
-6.1,61,462.143648
-8.1,61,465.971769
-12.1,61,469.905692
-10.1,61,473.693965
-10.1,61,477.502088
-6.1,61,481.321697
-12.1,61,485.139754
6.644661,20,486.573994
6.744661,19,487.980247
-16.1,61,491.825444
-1.255339,39,494.448429
-0.455339,51,497.746848
-14.1,61,501.575254
-18.1,61,505.531964
-8.1,61,509.365069
-6.1,61,513.251217
-8.1,61,517.130895
-18.1,61,520.905899
-12.1,61,524.867391
-6.1,61,528.691597
-14.1,61,532.544265
-8.1,61,536.375235
-18.1,61,540.262654
-6.1,61,544.067077
-18.1,61,547.942628
-6.1,61,551.783435
-12.1,61,555.63213
-16.1,61,559.506552
-8.1,61,563.418223
-3.355339,60,567.338157
-9.355339,60,571.208468
7.744661,9,571.995391
-0.1,12,572.960936
-12.1,61,576.718494
-0.755339,34,579.025205
-8.1,61,582.900351
-10.1,61,586.757031
-6.8,39,589.317473
-8.1,61,593.142257
-14.1,61,596.958985
-22.1,61,600.820938
-16.1,61,604.658034
-6.1,61,608.479281
-16.1,61,612.353213
-12.1,61,616.213049
-8.1,61,620.059325
-20.1,61,624.022596
-14.1,61,627.891518
-20.1,61,631.691237
3.944661,47,634.787074
-6.1,61,638.641837
-6.1,61,642.436252
-8.1,61,646.327488
-14.1,61,650.172914
-12.1,61,654.014733
-10.1,61,657.785828
-18.1,61,661.674705
-3.455339,61,665.649291
-12.1,61,669.510252
4.144661,25,671.256207
-6.1,61,675.088564
-6.1,61,678.872494
5.044661,36,681.280147
-16.1,61,685.193769
-14.1,61,688.992693
-6.1,61,692.782415
3.944661,27,694.66054
-16.1,61,698.449712
-10.1,61,702.266329
