reward_game,counter_done_max_changes,discount_reward,segments,rewards_sum,done_penalty,is_done_success,discount_rewards,entropy,entropy_map,bonus_factor,representation,counter_changes,changes_penalty,experience_bonus,reward_experience_bonus,reward,historical,done_bonus,counter_done,agent,piece_penalty,counter_done_interations
0.0,495,,[138 138 192 104 205  61  47 164],2.05,,True,2.312564325550234,2.75,1.1635270252869083,1.620185174601965,narrow-puzzle,8,,1.0272,2.8247999999999998,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([138], dtype=int64), array([192], dtype=int64), array([104], dtype=int64), array([205], dtype=int64), array([61], dtype=int64), array([47], dtype=int64), array([164], dtype=int64)]}",10.0,85,,0,0
3.0,495,,[235 110 175  98  61 196 138 226],1.7,,True,2.187888814309156,3.0,1.2008287606767019,1.224744871391589,narrow-puzzle,14,,1.0273999999999999,3.0821999999999994,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([287], dtype=int64), array([14], dtype=int64), array([104], dtype=int64), array([28], dtype=int64), array([203], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([226], dtype=int64), array([235], dtype=int64), array([110], dtype=int64), array([175], dtype=int64), array([98], dtype=int64), array([61], dtype=int64), array([196], dtype=int64)]}",50.0,86,,0,0
3.0,498,,[104  30 183 172  18  80 203 236],1.0999999999999994,,True,1.8360490561799925,3.0,1.2285328179770694,1.0246950765959597,narrow-puzzle,20,,1.0275999999999998,3.0827999999999998,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([104], dtype=int64), array([125], dtype=int64), array([199], dtype=int64), array([138], dtype=int64), array([172], dtype=int64), array([150], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([11], dtype=int64), array([83], dtype=int64), array([18], dtype=int64), array([80], dtype=int64), array([203], dtype=int64), array([236], dtype=int64), array([104], dtype=int64), array([30], dtype=int64), array([183], dtype=int64), array([172], dtype=int64)]}",50.0,87,,0,0
9.0,512,,[169 206 203  73  61 172 217 283],0.9999999999999996,,True,1.778751014874469,3.0,1.1881351358783303,1.0,narrow-puzzle,21,,1.0278,3.0834,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([202], dtype=int64), array([108], dtype=int64), array([104], dtype=int64), array([192], dtype=int64), array([104], dtype=int64), array([68], dtype=int64), array([196], dtype=int64), array([116], dtype=int64), array([39], dtype=int64), array([81], dtype=int64), array([138], dtype=int64), array([262], dtype=int64), array([102], dtype=int64), array([172], dtype=int64), array([217], dtype=int64), array([283], dtype=int64), array([169], dtype=int64), array([206], dtype=int64), array([203], dtype=int64), array([73], dtype=int64), array([61], dtype=int64)]}",50.0,88,,0,0
3.0,512,,[155  16 164 206 210 203  93  96],1.5999999999999999,,True,2.128275931088327,3.0,1.1812583041314837,1.1832159566199232,narrow-puzzle,15,,1.028,3.084,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([205], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([81], dtype=int64), array([172], dtype=int64), array([96], dtype=int64), array([155], dtype=int64), array([16], dtype=int64), array([164], dtype=int64), array([206], dtype=int64), array([210], dtype=int64), array([203], dtype=int64), array([93], dtype=int64)]}",50.0,89,,0,0
3.0,517,,[278 290 225 163 147 138 129  61],1.8,,True,2.2478977001032003,3.0,1.1754830031007548,1.2709778186044849,narrow-puzzle,13,,1.0282,3.0846,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([61], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([9], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([61], dtype=int64), array([278], dtype=int64), array([290], dtype=int64), array([225], dtype=int64), array([163], dtype=int64), array([147], dtype=int64)]}",50.0,90,,0,0
3.0,518,,[192  81 138 205 129 138 196 104],2.05,,True,2.312564325550234,2.75,1.178273126049243,1.620185174601965,narrow-puzzle,8,,1.0284,2.8281,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([192], dtype=int64), array([81], dtype=int64), array([138], dtype=int64), array([205], dtype=int64), array([129], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([104], dtype=int64)]}",10.0,91,,0,0
6.0,522,,[242 202  47 290 196 205 164 203],1.3999999999999997,,True,2.0102263882879434,3.0,1.1578772590298305,1.1114378604524227,narrow-puzzle,17,,1.0286,3.0858,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([164], dtype=int64), array([47], dtype=int64), array([104], dtype=int64), array([67], dtype=int64), array([104], dtype=int64), array([60], dtype=int64), array([104], dtype=int64), array([47], dtype=int64), array([104], dtype=int64), array([202], dtype=int64), array([47], dtype=int64), array([290], dtype=int64), array([196], dtype=int64), array([205], dtype=int64), array([164], dtype=int64), array([203], dtype=int64), array([242], dtype=int64)]}",50.0,92,,0,0
6.0,522,,[ 80 196  74 252 164 104  47 108],1.5999999999999999,,True,2.128275931088327,3.0,1.1932346007413763,1.1832159566199232,narrow-puzzle,15,,1.0288,3.0864,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([22], dtype=int64), array([172], dtype=int64), array([104], dtype=int64), array([60], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([163], dtype=int64), array([108], dtype=int64), array([80], dtype=int64), array([196], dtype=int64), array([74], dtype=int64), array([252], dtype=int64), array([164], dtype=int64), array([104], dtype=int64), array([47], dtype=int64)]}",50.0,93,,0,0
0.0,540,,[ 47 228 196 196  26 202 138 164],2.05,,True,2.312564325550234,2.75,1.1619522318634128,1.620185174601965,narrow-puzzle,8,,1.029,2.8297499999999998,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([47], dtype=int64), array([228], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([26], dtype=int64), array([202], dtype=int64), array([138], dtype=int64), array([164], dtype=int64)]}",10.0,94,,0,0
3.0,555,,[190 192 172  47 196  81 196 104],0.9499999999999995,,True,1.6650002426119415,2.75,1.1416269816992584,1.0513149660756935,narrow-puzzle,19,,1.0292,2.8303,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([47], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([192], dtype=int64), array([11], dtype=int64), array([95], dtype=int64), array([192], dtype=int64), array([192], dtype=int64), array([83], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([81], dtype=int64), array([196], dtype=int64), array([104], dtype=int64), array([190], dtype=int64), array([192], dtype=int64), array([172], dtype=int64)]}",10.0,95,,0,0
3.0,563,,[150 196  22 156  47 207 196 169],1.6500000000000001,,True,2.071607380161263,2.75,1.1863028715743293,1.3228756555322954,narrow-puzzle,12,,1.0293999999999999,2.83085,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([47], dtype=int64), array([75], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([207], dtype=int64), array([196], dtype=int64), array([169], dtype=int64), array([150], dtype=int64), array([196], dtype=int64), array([22], dtype=int64), array([156], dtype=int64)]}",10.0,96,,0,0
9.0,566,,[202 217 138  77 164 172 104  47],0.7999999999999994,,True,1.6652796201412088,3.0,1.1976317388388322,1.0,narrow-puzzle,21,,1.0295999999999998,3.0887999999999995,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([138], dtype=int64), array([104], dtype=int64), array([217], dtype=int64), array([196], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([35], dtype=int64), array([264], dtype=int64), array([47], dtype=int64), array([172], dtype=int64), array([138], dtype=int64), array([81], dtype=int64), array([47], dtype=int64), array([202], dtype=int64), array([217], dtype=int64), array([138], dtype=int64), array([77], dtype=int64), array([164], dtype=int64), array([172], dtype=int64), array([104], dtype=int64)]}",50.0,97,,0,0
14.0,567,,[196 258 257 129 196  81 138 108],0.6499999999999995,,True,1.4964090153507434,2.75,1.1795692511376286,1.0,narrow-puzzle,21,,1.0297999999999998,2.8319499999999995,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([199], dtype=int64), array([138], dtype=int64), array([98], dtype=int64), array([192], dtype=int64), array([192], dtype=int64), array([192], dtype=int64), array([47], dtype=int64), array([4], dtype=int64), array([285], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([226], dtype=int64), array([39], dtype=int64), array([138], dtype=int64), array([108], dtype=int64), array([196], dtype=int64), array([258], dtype=int64), array([257], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([81], dtype=int64)]}",10.0,98,,0,0
0.0,574,,[ 85 278  81 129 108 104  60 138],2.3,,True,2.553987155462983,3.0,1.196477198829938,1.620185174601965,narrow-puzzle,8,,1.03,3.09,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([85], dtype=int64), array([278], dtype=int64), array([81], dtype=int64), array([129], dtype=int64), array([108], dtype=int64), array([104], dtype=int64), array([60], dtype=int64), array([138], dtype=int64)]}",50.0,99,,0,0
3.0,574,,[163  47  81 138 196 221 104 196],1.45,,True,1.9535063371109034,2.75,1.1676541722584568,1.224744871391589,narrow-puzzle,14,,1.0302,2.83305,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([81], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([163], dtype=int64), array([47], dtype=int64), array([81], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([221], dtype=int64)]}",10.0,100,,0,0
18.0,580,,[ 81 282  34 203  73  68 203 278],1.1499999999999997,,True,1.779260496205483,2.75,1.1954467923600889,1.1114378604524227,narrow-puzzle,17,,1.0304,2.8336,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([277], dtype=int64), array([196], dtype=int64), array([44], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([11], dtype=int64), array([47], dtype=int64), array([115], dtype=int64), array([196], dtype=int64), array([282], dtype=int64), array([34], dtype=int64), array([203], dtype=int64), array([73], dtype=int64), array([68], dtype=int64), array([203], dtype=int64), array([278], dtype=int64), array([81], dtype=int64)]}",10.0,101,,0,0
3.0,589,,[202 138 196 104 192  47 293 196],0.8499999999999994,,True,1.6084327281765312,2.75,1.207101450079589,1.0801234497346435,narrow-puzzle,18,,1.0306,2.8341499999999997,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([104], dtype=int64), array([4], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([47], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([61], dtype=int64), array([108], dtype=int64), array([192], dtype=int64), array([138], dtype=int64), array([192], dtype=int64), array([47], dtype=int64), array([293], dtype=int64), array([196], dtype=int64), array([202], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([104], dtype=int64)]}",10.0,102,,0,0
6.0,589,,[  9 163 138 138  81 203 190  47],1.9500000000000002,,True,2.2517232731508723,2.75,1.1548605442300717,1.5275252316519468,narrow-puzzle,9,,1.0308,2.8346999999999998,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([172], dtype=int64), array([163], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([81], dtype=int64), array([203], dtype=int64), array([190], dtype=int64), array([47], dtype=int64), array([9], dtype=int64)]}",10.0,103,,0,0
3.0,600,,[196 190 205 213 196 242 258  11],0.7499999999999996,,True,1.5522365722807292,2.75,1.1672816751832253,1.0,narrow-puzzle,21,,1.031,2.83525,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([104], dtype=int64), array([213], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([18], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([9], dtype=int64), array([172], dtype=int64), array([47], dtype=int64), array([199], dtype=int64), array([238], dtype=int64), array([242], dtype=int64), array([258], dtype=int64), array([11], dtype=int64), array([196], dtype=int64), array([190], dtype=int64), array([205], dtype=int64), array([213], dtype=int64), array([196], dtype=int64)]}",10.0,104,,0,0
3.0,607,,[196 236  47 293 256  47 164 138],0.8499999999999994,,True,1.6084327281765312,2.75,1.172411398896876,1.0513149660756935,narrow-puzzle,19,,1.0312,2.8358,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([118], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([138], dtype=int64), array([217], dtype=int64), array([11], dtype=int64), array([61], dtype=int64), array([196], dtype=int64), array([108], dtype=int64), array([256], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([236], dtype=int64), array([47], dtype=int64), array([293], dtype=int64)]}",10.0,105,,0,0
6.0,611,,[ 98  80 155 164   0 164 249  50],0.9499999999999995,,True,1.6650002426119415,2.75,1.2150760164649597,1.0513149660756935,narrow-puzzle,19,,1.0313999999999999,2.8363499999999995,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([196], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([242], dtype=int64), array([138], dtype=int64), array([163], dtype=int64), array([164], dtype=int64), array([203], dtype=int64), array([182], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([0], dtype=int64), array([164], dtype=int64), array([249], dtype=int64), array([50], dtype=int64), array([98], dtype=int64), array([80], dtype=int64), array([155], dtype=int64)]}",10.0,106,,0,0
12.0,612,,[202 129  47 129 196  47  44 193],1.2,,True,1.7191238599126504,2.5,1.1448670008876825,1.224744871391589,narrow-puzzle,14,,1.0315999999999999,2.5789999999999997,2.5,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([104], dtype=int64), array([104], dtype=int64), array([192], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([108], dtype=int64), array([44], dtype=int64), array([193], dtype=int64), array([202], dtype=int64), array([129], dtype=int64), array([47], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([47], dtype=int64)]}",0.0,107,,0,0
6.0,618,,[254 138 258 192 157 196  81 196],1.6500000000000001,,True,2.071607380161263,2.75,1.1957766329501627,1.3228756555322954,narrow-puzzle,12,,1.0317999999999998,2.8374499999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([282], dtype=int64), array([150], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([157], dtype=int64), array([196], dtype=int64), array([81], dtype=int64), array([196], dtype=int64), array([254], dtype=int64), array([138], dtype=int64), array([258], dtype=int64), array([192], dtype=int64)]}",10.0,108,,0,0
3.0,631,,[155 265 104 192 172 138 196 265],0.9499999999999995,,True,1.6650002426119415,2.75,1.1928715414491295,1.0801234497346435,narrow-puzzle,18,,1.032,2.838,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([47], dtype=int64), array([60], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([138], dtype=int64), array([58], dtype=int64), array([133], dtype=int64), array([157], dtype=int64), array([217], dtype=int64), array([196], dtype=int64), array([192], dtype=int64), array([172], dtype=int64), array([138], dtype=int64), array([196], dtype=int64), array([265], dtype=int64), array([155], dtype=int64), array([265], dtype=int64), array([104], dtype=int64)]}",10.0,109,,0,0
6.0,650,,[217  68 196 196 164 138 258 236],1.0499999999999996,,True,1.7219418972854599,2.75,1.19248327884038,1.1114378604524227,narrow-puzzle,17,,1.0322,2.83855,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([11], dtype=int64), array([104], dtype=int64), array([5], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([138], dtype=int64), array([258], dtype=int64), array([236], dtype=int64), array([217], dtype=int64), array([68], dtype=int64)]}",10.0,110,,0,0
5.0,650,,[ 47  61 138  12 192 205   9 129],1.9000000000000001,,True,2.3083055640859937,3.0,1.175109717378095,1.3228756555322954,narrow-puzzle,12,,1.0324,3.0972,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([196], dtype=int64), array([105], dtype=int64), array([203], dtype=int64), array([47], dtype=int64), array([192], dtype=int64), array([205], dtype=int64), array([9], dtype=int64), array([129], dtype=int64), array([47], dtype=int64), array([61], dtype=int64), array([138], dtype=int64), array([12], dtype=int64)]}",50.0,111,,0,0
6.0,659,,[ 19  58 138 196 258  81  30 150],1.1999999999999995,,True,1.8937257375651166,3.0,1.1962064223327546,1.0513149660756935,narrow-puzzle,19,,1.0326,3.0978,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([172], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([138], dtype=int64), array([106], dtype=int64), array([164], dtype=int64), array([84], dtype=int64), array([132], dtype=int64), array([192], dtype=int64), array([61], dtype=int64), array([196], dtype=int64), array([258], dtype=int64), array([81], dtype=int64), array([30], dtype=int64), array([150], dtype=int64), array([19], dtype=int64), array([58], dtype=int64), array([138], dtype=int64)]}",50.0,112,,0,0
3.0,667,,[155 108 258 190 196 196 196 138],0.4056390622295658,,True,1.2402256688002207,2.4056390622295662,1.1731440476153512,1.0513149660756935,narrow-puzzle,19,,1.0328,2.4845440234706957,2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([9], dtype=int64), array([138], dtype=int64), array([80], dtype=int64), array([138], dtype=int64), array([104], dtype=int64), array([203], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([129], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([203], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([155], dtype=int64), array([108], dtype=int64), array([258], dtype=int64), array([190], dtype=int64), array([196], dtype=int64)]}",0.0,113,,0,0
8.0,672,,[ 11  95 189 181 138  81 108 199],1.1999999999999995,,True,1.8937257375651166,3.0,1.2209043580863204,1.0801234497346435,narrow-puzzle,18,,1.033,3.0989999999999998,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([138], dtype=int64), array([108], dtype=int64), array([104], dtype=int64), array([196], dtype=int64), array([138], dtype=int64), array([198], dtype=int64), array([60], dtype=int64), array([203], dtype=int64), array([192], dtype=int64), array([192], dtype=int64), array([138], dtype=int64), array([181], dtype=int64), array([138], dtype=int64), array([81], dtype=int64), array([108], dtype=int64), array([199], dtype=int64), array([11], dtype=int64), array([95], dtype=int64), array([189], dtype=int64)]}",50.0,114,,0,0
3.0,676,,[145 148 225  44  47 203  47 164],1.55,,True,2.0123612058704463,2.75,1.159914414866078,1.2709778186044849,narrow-puzzle,13,,1.0332,2.8412999999999995,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([82], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([203], dtype=int64), array([9], dtype=int64), array([203], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([145], dtype=int64), array([148], dtype=int64), array([225], dtype=int64), array([44], dtype=int64), array([47], dtype=int64)]}",10.0,115,,0,0
3.0,678,,[ 22 102 164 128 202 104 154 169],1.2999999999999996,,True,1.951783895271449,3.0,1.1934158067288103,1.1114378604524227,narrow-puzzle,17,,1.0333999999999999,3.1001999999999996,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([147], dtype=int64), array([196], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([172], dtype=int64), array([202], dtype=int64), array([138], dtype=int64), array([264], dtype=int64), array([118], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([128], dtype=int64), array([202], dtype=int64), array([104], dtype=int64), array([154], dtype=int64), array([169], dtype=int64), array([22], dtype=int64), array([102], dtype=int64)]}",50.0,116,,0,0
17.0,679,,[ 47 163 138 138 164 196 199  81],1.85,,True,2.191285436377427,2.75,1.1543457812395725,1.4491376746189437,narrow-puzzle,10,,1.0335999999999999,2.8423999999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([271], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([138], dtype=int64), array([164], dtype=int64), array([196], dtype=int64), array([199], dtype=int64), array([81], dtype=int64), array([47], dtype=int64), array([163], dtype=int64)]}",10.0,117,,0,0
3.0,687,,[184 102 196 199 202 139 196 129],1.6500000000000001,,True,2.071607380161263,2.75,1.1310283146321707,1.3228756555322954,narrow-puzzle,12,,1.0337999999999998,2.8429499999999996,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([104], dtype=int64), array([138], dtype=int64), array([47], dtype=int64), array([258], dtype=int64), array([202], dtype=int64), array([139], dtype=int64), array([196], dtype=int64), array([129], dtype=int64), array([184], dtype=int64), array([102], dtype=int64), array([196], dtype=int64), array([199], dtype=int64)]}",10.0,118,,0,0
6.0,705,,[265 155 104 265 179 108 125 138],1.3499999999999999,,True,1.8950398554904744,2.75,1.1864473772330204,1.1832159566199232,narrow-puzzle,15,,1.0339999999999998,2.8434999999999997,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([262], dtype=int64), array([18], dtype=int64), array([170], dtype=int64), array([47], dtype=int64), array([172], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([265], dtype=int64), array([155], dtype=int64), array([104], dtype=int64), array([265], dtype=int64), array([179], dtype=int64), array([108], dtype=int64), array([125], dtype=int64)]}",10.0,119,,0,0
3.0,709,,[189 196  47 164 117 163  38  84],1.3999999999999997,,True,2.0102263882879434,3.0,1.158236091629886,1.1114378604524227,narrow-puzzle,17,,1.0342,3.1026,3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([81], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([217], dtype=int64), array([196], dtype=int64), array([126], dtype=int64), array([196], dtype=int64), array([281], dtype=int64), array([192], dtype=int64), array([196], dtype=int64), array([47], dtype=int64), array([164], dtype=int64), array([117], dtype=int64), array([163], dtype=int64), array([38], dtype=int64), array([84], dtype=int64), array([189], dtype=int64)]}",50.0,120,,0,0
9.0,738,,[192 102 202 138 162 196 196 164],1.75,,True,2.1312478018305936,2.75,1.162586754773594,1.381698559415515,narrow-puzzle,11,,1.0344,2.8446,2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([138], dtype=int64), array([104], dtype=int64), array([104], dtype=int64), array([138], dtype=int64), array([162], dtype=int64), array([196], dtype=int64), array([196], dtype=int64), array([164], dtype=int64), array([192], dtype=int64), array([102], dtype=int64), array([202], dtype=int64)]}",10.0,121,,0,0
