segments,segments
4,1
8,4
9,1
11,5
16,1
17,1
22,37
23,4
24,2
26,1
27,26
28,1
29,4
30,135
31,6
32,26
34,2
39,58
40,2
41,1
47,3
49,87
50,3
51,2
54,2
55,12
56,1
57,1
58,5
61,16
65,26
66,1
67,2
70,1
71,2
76,25
78,77
81,24
82,1
83,1
84,10
85,18
86,13
88,2
89,2
90,3
94,1
95,21
96,1
97,36
98,13
100,14
101,1
104,1
105,48
106,6
107,1
108,2
109,1
112,33
113,61
115,4
116,24
119,11
120,1
123,2
124,2
128,29
130,8
131,3
132,3
133,1
134,1
135,10
136,1
137,2
138,5
139,25
140,3
142,5
143,1
144,3
145,29
148,1
