segments,segments
0,95
1,106
2,1
3,73
4,252
5,2
6,19
8,16
9,165
10,2
12,156
13,9
14,228
15,240
16,12
17,62
21,13
22,6
23,4
25,2
26,174
27,40
28,170
29,28
30,2
32,1
33,56
34,293
35,202
36,47
37,1
38,4
39,4
40,1
41,75
42,26
43,5
44,14
45,9
46,20
47,108
48,3
49,23
51,82
52,13
53,8
54,43
55,2
56,3
57,14
58,1
60,71
61,3
66,19
67,7
68,9
69,53
71,2
74,3
75,103
76,107
77,11
78,5
