reward,agent,experience_bonus,reward_game,counter_changes,representation,changes_penalty,entropy_map,piece_penalty,reward_experience_bonus,discount_rewards,is_done_success,rewards_sum,counter_done_max_changes,bonus_factor,done_penalty,segments,counter_done,entropy,historical,discount_reward,done_bonus,counter_done_interations
2.58,,1.0455999999999999,9.0,40,narrow-puzzle,,1.2407047271900389,0,2.6976479999999996,0.41083819298354685,True,-1.320000000000002,97,1.0,,[240 126 188   5  85 126],177,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([169], dtype=int64), array([40], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([264], dtype=int64), array([195], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([199], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([109], dtype=int64), array([170], dtype=int64), array([31], dtype=int64), array([138], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([40], dtype=int64), array([190], dtype=int64), array([163], dtype=int64), array([170], dtype=int64), array([174], dtype=int64), array([170], dtype=int64), array([167], dtype=int64), array([252], dtype=int64), array([32], dtype=int64), array([183], dtype=int64), array([259], dtype=int64), array([187], dtype=int64), array([49], dtype=int64), array([85], dtype=int64), array([126], dtype=int64), array([240], dtype=int64), array([126], dtype=int64), array([188], dtype=int64), array([5], dtype=int64)]}",,10.0,0
2.58,,1.0457999999999998,6.0,15,narrow-puzzle,,1.216574997647907,0,2.698164,1.7364393240839353,True,1.18,100,2.016597794967223,,[124 124  42 188 230 172],178,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([85], dtype=int64), array([174], dtype=int64), array([134], dtype=int64), array([172], dtype=int64), array([259], dtype=int64), array([188], dtype=int64), array([29], dtype=int64), array([259], dtype=int64), array([188], dtype=int64), array([230], dtype=int64), array([172], dtype=int64), array([124], dtype=int64), array([124], dtype=int64), array([42], dtype=int64)]}",,10.0,0
2.58,,1.0459999999999998,12.0,23,narrow-puzzle,,1.2397001964721626,0,2.6986799999999995,1.2340374526882718,True,0.27999999999999936,103,1.0,,[170  97  85 123  85 188],179,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([210], dtype=int64), array([188], dtype=int64), array([172], dtype=int64), array([172], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([40], dtype=int64), array([42], dtype=int64), array([30], dtype=int64), array([188], dtype=int64), array([125], dtype=int64), array([275], dtype=int64), array([76], dtype=int64), array([123], dtype=int64), array([85], dtype=int64), array([173], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([123], dtype=int64), array([85], dtype=int64), array([188], dtype=int64)]}",,10.0,0
2.58,,1.0461999999999998,3.0,51,narrow-puzzle,,1.2079051373918603,0,2.6991959999999997,-0.1979673901387884,True,-2.6199999999999974,104,1.0,,[ 31 188 136 170  85  40],180,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([85], dtype=int64), array([85], dtype=int64), array([70], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([195], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([206], dtype=int64), array([240], dtype=int64), array([218], dtype=int64), array([199], dtype=int64), array([193], dtype=int64), array([42], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([31], dtype=int64), array([183], dtype=int64), array([123], dtype=int64), array([169], dtype=int64), array([188], dtype=int64), array([199], dtype=int64), array([174], dtype=int64), array([40], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([123], dtype=int64), array([57], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([126], dtype=int64), array([129], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([180], dtype=int64), array([81], dtype=int64), array([121], dtype=int64), array([183], dtype=int64), array([108], dtype=int64), array([85], dtype=int64), array([183], dtype=int64), array([40], dtype=int64), array([31], dtype=int64), array([188], dtype=int64), array([136], dtype=int64), array([170], dtype=int64), array([85], dtype=int64)]}",,50.0,0
2.58,,1.0463999999999998,6.0,15,narrow-puzzle,,1.2293926370752064,0,2.6997119999999994,1.7364393240839353,True,1.18,104,2.016597794967223,,[ 15  49  85  97 228  85],181,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([126], dtype=int64), array([40], dtype=int64), array([203], dtype=int64), array([172], dtype=int64), array([204], dtype=int64), array([76], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([97], dtype=int64), array([228], dtype=int64), array([85], dtype=int64), array([15], dtype=int64), array([49], dtype=int64), array([85], dtype=int64)]}",,10.0,0
2.58,,1.0465999999999998,6.0,51,narrow-puzzle,,1.2381251938895699,0,2.7002279999999996,-0.1979673901387884,True,-2.6199999999999974,104,1.0,,[ 42  97 123 188  31  85],182,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([188], dtype=int64), array([155], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([9], dtype=int64), array([42], dtype=int64), array([57], dtype=int64), array([41], dtype=int64), array([236], dtype=int64), array([123], dtype=int64), array([193], dtype=int64), array([57], dtype=int64), array([118], dtype=int64), array([261], dtype=int64), array([183], dtype=int64), array([97], dtype=int64), array([264], dtype=int64), array([188], dtype=int64), array([49], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([199], dtype=int64), array([259], dtype=int64), array([183], dtype=int64), array([71], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([40], dtype=int64), array([5], dtype=int64), array([170], dtype=int64), array([108], dtype=int64), array([170], dtype=int64), array([58], dtype=int64), array([170], dtype=int64), array([204], dtype=int64), array([85], dtype=int64), array([130], dtype=int64), array([19], dtype=int64), array([91], dtype=int64), array([42], dtype=int64), array([183], dtype=int64), array([174], dtype=int64), array([183], dtype=int64), array([57], dtype=int64), array([188], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([42], dtype=int64), array([97], dtype=int64), array([123], dtype=int64), array([188], dtype=int64), array([31], dtype=int64)]}",,50.0,0
2.58,,1.0467999999999997,0.0,6,narrow-puzzle,,1.185914189872763,0,2.7007439999999994,2.269662008923667,True,2.08,105,3.188521078284832,,[ 97 170  85  76 188 190],183,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([76], dtype=int64), array([188], dtype=int64), array([190], dtype=int64)]}",,50.0,0
2.58,,1.047,6.0,43,narrow-puzzle,,1.2529825182652556,0,2.70126,0.21805919494145903,True,-1.7200000000000006,109,1.0,,[123 123 108 170  85 232],184,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([173], dtype=int64), array([92], dtype=int64), array([172], dtype=int64), array([196], dtype=int64), array([121], dtype=int64), array([14], dtype=int64), array([174], dtype=int64), array([206], dtype=int64), array([194], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([274], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([183], dtype=int64), array([126], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([172], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([180], dtype=int64), array([79], dtype=int64), array([10], dtype=int64), array([133], dtype=int64), array([123], dtype=int64), array([232], dtype=int64), array([267], dtype=int64), array([124], dtype=int64), array([74], dtype=int64), array([74], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([193], dtype=int64), array([97], dtype=int64), array([7], dtype=int64), array([85], dtype=int64), array([74], dtype=int64), array([108], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([232], dtype=int64), array([123], dtype=int64), array([123], dtype=int64)]}",,10.0,0
2.58,,1.0472,15.0,8,narrow-puzzle,,1.2527574661875744,0,2.7017759999999997,2.1483968012095644,True,1.8800000000000001,109,2.7613402542968153,,[123 170  97 121  85  85],185,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([172], dtype=int64), array([17], dtype=int64), array([97], dtype=int64), array([121], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([123], dtype=int64), array([170], dtype=int64)]}",,10.0,0
2.58,,1.0473999999999999,6.0,21,narrow-puzzle,,1.226806416727155,0,2.702292,1.3982067513169862,True,0.5799999999999996,111,1.0,,[132   7  85  97 188   5],186,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([199], dtype=int64), array([278], dtype=int64), array([31], dtype=int64), array([123], dtype=int64), array([181], dtype=int64), array([97], dtype=int64), array([87], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([15], dtype=int64), array([123], dtype=int64), array([155], dtype=int64), array([69], dtype=int64), array([210], dtype=int64), array([42], dtype=int64), array([97], dtype=int64), array([188], dtype=int64), array([5], dtype=int64), array([132], dtype=int64), array([7], dtype=int64), array([85], dtype=int64)]}",,50.0,0
2.58,,1.0475999999999999,12.0,24,narrow-puzzle,,1.2261677818769274,0,2.7028079999999997,1.2340374526882718,True,0.27999999999999936,116,1.0,,[183 190 190 261 199  33],187,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([206], dtype=int64), array([206], dtype=int64), array([164], dtype=int64), array([188], dtype=int64), array([69], dtype=int64), array([49], dtype=int64), array([199], dtype=int64), array([85], dtype=int64), array([69], dtype=int64), array([15], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([292], dtype=int64), array([172], dtype=int64), array([292], dtype=int64), array([232], dtype=int64), array([183], dtype=int64), array([101], dtype=int64), array([183], dtype=int64), array([190], dtype=int64), array([190], dtype=int64), array([261], dtype=int64), array([199], dtype=int64), array([33], dtype=int64)]}",,10.0,0
2.58,,1.0477999999999998,6.0,39,narrow-puzzle,,1.2429245485494425,0,2.703324,0.21805919494145903,True,-1.7200000000000006,116,1.0,,[181  85 195 172  42 188],188,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([188], dtype=int64), array([199], dtype=int64), array([188], dtype=int64), array([193], dtype=int64), array([31], dtype=int64), array([190], dtype=int64), array([193], dtype=int64), array([57], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([172], dtype=int64), array([188], dtype=int64), array([188], dtype=int64), array([293], dtype=int64), array([97], dtype=int64), array([85], dtype=int64), array([5], dtype=int64), array([169], dtype=int64), array([174], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([211], dtype=int64), array([188], dtype=int64), array([126], dtype=int64), array([57], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([123], dtype=int64), array([188], dtype=int64), array([174], dtype=int64), array([249], dtype=int64), array([123], dtype=int64), array([179], dtype=int64), array([40], dtype=int64), array([69], dtype=int64), array([188], dtype=int64), array([180], dtype=int64), array([195], dtype=int64), array([172], dtype=int64), array([42], dtype=int64), array([188], dtype=int64), array([181], dtype=int64), array([85], dtype=int64)]}",,50.0,0
2.58,,1.0479999999999998,6.0,7,narrow-puzzle,,1.2364277277477245,0,2.7038399999999996,2.208827476143797,True,1.98,118,2.951996902824546,,[ 85 240  85 170 123 188],189,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([188], dtype=int64), array([240], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([123], dtype=int64), array([188], dtype=int64), array([85], dtype=int64)]}",,10.0,0
2.58,,1.0481999999999998,6.0,23,narrow-puzzle,,1.2829560509378826,0,2.7043559999999998,1.2884013554904932,True,0.37999999999999945,120,1.0,,[ 97 123 259  32 183 170],190,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([123], dtype=int64), array([190], dtype=int64), array([35], dtype=int64), array([82], dtype=int64), array([40], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([176], dtype=int64), array([197], dtype=int64), array([276], dtype=int64), array([194], dtype=int64), array([188], dtype=int64), array([130], dtype=int64), array([188], dtype=int64), array([14], dtype=int64), array([97], dtype=int64), array([199], dtype=int64), array([170], dtype=int64), array([97], dtype=int64), array([123], dtype=int64), array([259], dtype=int64), array([32], dtype=int64), array([183], dtype=int64)]}",,50.0,0
2.58,,1.0483999999999998,3.0,34,narrow-puzzle,,1.2293334435155234,0,2.7048719999999995,0.709530590925182,True,-0.7200000000000015,120,1.0,,[170 188  85 195 172  85],191,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([40], dtype=int64), array([172], dtype=int64), array([31], dtype=int64), array([236], dtype=int64), array([190], dtype=int64), array([40], dtype=int64), array([126], dtype=int64), array([123], dtype=int64), array([19], dtype=int64), array([230], dtype=int64), array([123], dtype=int64), array([170], dtype=int64), array([206], dtype=int64), array([31], dtype=int64), array([170], dtype=int64), array([121], dtype=int64), array([188], dtype=int64), array([40], dtype=int64), array([170], dtype=int64), array([199], dtype=int64), array([40], dtype=int64), array([68], dtype=int64), array([40], dtype=int64), array([188], dtype=int64), array([172], dtype=int64), array([173], dtype=int64), array([124], dtype=int64), array([97], dtype=int64), array([172], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([195], dtype=int64)]}",,10.0,0
2.58,,1.0485999999999998,6.0,20,narrow-puzzle,,1.2602175923800105,0,2.7053879999999992,1.3982067513169862,True,0.5799999999999996,120,1.0,,[235 170 199 123  85  31],192,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([183], dtype=int64), array([232], dtype=int64), array([190], dtype=int64), array([261], dtype=int64), array([42], dtype=int64), array([170], dtype=int64), array([42], dtype=int64), array([42], dtype=int64), array([95], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([172], dtype=int64), array([259], dtype=int64), array([17], dtype=int64), array([62], dtype=int64), array([123], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([235], dtype=int64), array([170], dtype=int64), array([199], dtype=int64)]}",,50.0,0
2.58,,1.0487999999999997,3.0,49,narrow-puzzle,,1.2058262825215194,0,2.7059039999999994,-0.1979673901387884,True,-2.6199999999999974,120,1.0,,[190 188 170 123 269  85],193,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([170], dtype=int64), array([230], dtype=int64), array([170], dtype=int64), array([87], dtype=int64), array([246], dtype=int64), array([174], dtype=int64), array([289], dtype=int64), array([274], dtype=int64), array([94], dtype=int64), array([230], dtype=int64), array([57], dtype=int64), array([6], dtype=int64), array([85], dtype=int64), array([181], dtype=int64), array([10], dtype=int64), array([97], dtype=int64), array([199], dtype=int64), array([172], dtype=int64), array([199], dtype=int64), array([97], dtype=int64), array([156], dtype=int64), array([76], dtype=int64), array([9], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([201], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([86], dtype=int64), array([85], dtype=int64), array([286], dtype=int64), array([170], dtype=int64), array([85], dtype=int64), array([230], dtype=int64), array([12], dtype=int64), array([188], dtype=int64), array([123], dtype=int64), array([204], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([170], dtype=int64), array([190], dtype=int64), array([259], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([190], dtype=int64), array([188], dtype=int64), array([170], dtype=int64), array([123], dtype=int64), array([269], dtype=int64)]}",,50.0,0
2.58,,1.0489999999999997,6.0,39,narrow-puzzle,,1.213893122489832,0,2.706419999999999,0.41083819298354685,True,-1.320000000000002,120,1.0,,[ 85  42  85  97 109 188],194,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([193], dtype=int64), array([76], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([227], dtype=int64), array([42], dtype=int64), array([190], dtype=int64), array([121], dtype=int64), array([123], dtype=int64), array([252], dtype=int64), array([170], dtype=int64), array([230], dtype=int64), array([195], dtype=int64), array([204], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([32], dtype=int64), array([195], dtype=int64), array([211], dtype=int64), array([29], dtype=int64), array([278], dtype=int64), array([201], dtype=int64), array([42], dtype=int64), array([174], dtype=int64), array([174], dtype=int64), array([230], dtype=int64), array([31], dtype=int64), array([188], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([31], dtype=int64), array([239], dtype=int64), array([109], dtype=int64), array([188], dtype=int64), array([85], dtype=int64), array([42], dtype=int64), array([85], dtype=int64), array([97], dtype=int64)]}",,10.0,0
2.58,,1.0492,6.0,32,narrow-puzzle,,1.2093812289323256,0,2.706936,0.8117105426568778,True,-0.5200000000000014,120,1.0,,[ 85 123 205 188  29 236],195,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([164], dtype=int64), array([102], dtype=int64), array([231], dtype=int64), array([31], dtype=int64), array([173], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([166], dtype=int64), array([225], dtype=int64), array([42], dtype=int64), array([220], dtype=int64), array([274], dtype=int64), array([170], dtype=int64), array([188], dtype=int64), array([183], dtype=int64), array([123], dtype=int64), array([97], dtype=int64), array([126], dtype=int64), array([153], dtype=int64), array([170], dtype=int64), array([199], dtype=int64), array([85], dtype=int64), array([193], dtype=int64), array([206], dtype=int64), array([188], dtype=int64), array([205], dtype=int64), array([188], dtype=int64), array([29], dtype=int64), array([236], dtype=int64), array([85], dtype=int64), array([123], dtype=int64)]}",,50.0,0
2.58,,1.0493999999999999,3.0,27,narrow-puzzle,,1.2675138365042031,0,2.707452,0.9152310092514401,True,-0.3200000000000012,120,1.0,,[ 85  42  26 259  85 169],196,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([147], dtype=int64), array([85], dtype=int64), array([123], dtype=int64), array([10], dtype=int64), array([85], dtype=int64), array([190], dtype=int64), array([97], dtype=int64), array([230], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([40], dtype=int64), array([258], dtype=int64), array([203], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([188], dtype=int64), array([188], dtype=int64), array([172], dtype=int64), array([97], dtype=int64), array([236], dtype=int64), array([170], dtype=int64), array([259], dtype=int64), array([190], dtype=int64), array([125], dtype=int64), array([85], dtype=int64), array([42], dtype=int64), array([26], dtype=int64), array([259], dtype=int64), array([85], dtype=int64), array([169], dtype=int64)]}",,10.0,0
2.58,,1.0495999999999999,6.0,15,narrow-puzzle,,1.215968831549212,0,2.7079679999999997,1.679132747665402,True,1.0799999999999998,121,2.016597794967223,,[ 40 124 202 123 126 188],197,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([74], dtype=int64), array([174], dtype=int64), array([125], dtype=int64), array([124], dtype=int64), array([172], dtype=int64), array([188], dtype=int64), array([62], dtype=int64), array([259], dtype=int64), array([69], dtype=int64), array([41], dtype=int64), array([126], dtype=int64), array([188], dtype=int64), array([40], dtype=int64), array([124], dtype=int64), array([202], dtype=int64), array([123], dtype=int64)]}",,50.0,0
2.58,,1.0497999999999998,6.0,36,narrow-puzzle,,1.210780848658936,0,2.708484,0.5587310804513471,True,-1.0200000000000018,121,1.0,,[188 102  29  87  85 274],198,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([206], dtype=int64), array([180], dtype=int64), array([31], dtype=int64), array([40], dtype=int64), array([97], dtype=int64), array([49], dtype=int64), array([58], dtype=int64), array([123], dtype=int64), array([123], dtype=int64), array([121], dtype=int64), array([69], dtype=int64), array([206], dtype=int64), array([190], dtype=int64), array([57], dtype=int64), array([76], dtype=int64), array([109], dtype=int64), array([172], dtype=int64), array([40], dtype=int64), array([85], dtype=int64), array([205], dtype=int64), array([170], dtype=int64), array([167], dtype=int64), array([190], dtype=int64), array([85], dtype=int64), array([97], dtype=int64), array([199], dtype=int64), array([202], dtype=int64), array([199], dtype=int64), array([236], dtype=int64), array([85], dtype=int64), array([102], dtype=int64), array([29], dtype=int64), array([87], dtype=int64), array([85], dtype=int64), array([274], dtype=int64), array([188], dtype=int64)]}",,50.0,0
2.58,,1.0499999999999998,9.0,17,narrow-puzzle,,1.237655142258247,0,2.7089999999999996,1.62220368958941,True,0.9799999999999998,123,1.8942637868358374,,[ 85  85 155 123  40 121],199,2.2516291673878226,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([190], dtype=int64), array([170], dtype=int64), array([124], dtype=int64), array([188], dtype=int64), array([31], dtype=int64), array([130], dtype=int64), array([170], dtype=int64), array([31], dtype=int64), array([173], dtype=int64), array([31], dtype=int64), array([42], dtype=int64), array([121], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([155], dtype=int64), array([123], dtype=int64), array([40], dtype=int64)]}",,10.0,0
2.58,,1.0501999999999998,9.0,10,narrow-puzzle,,1.2540338302819205,0,2.7095159999999994,2.028734963892395,True,1.6800000000000002,123,2.469817807045694,,[121  84 174 217  98  97],200,2.584962500721156,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.58], 'action': [array([97], dtype=int64), array([87], dtype=int64), array([97], dtype=int64), array([170], dtype=int64), array([98], dtype=int64), array([97], dtype=int64), array([121], dtype=int64), array([84], dtype=int64), array([174], dtype=int64), array([217], dtype=int64)]}",,50.0,0
