reward,is_done_success,entropy,experience_bonus,entropy_map,done_penalty,agent,done_bonus,counter_changes,changes_penalty,bonus_factor,historical,counter_done_max_changes,counter_done,representation,discount_rewards,rewards_sum,reward_game,discount_reward,piece_penalty,segments,counter_done_interations,reward_experience_bonus
3.0,True,2.5,1.0423999999999998,1.0313131508907798,,,0.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([69], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([69], dtype=int64), array([60], dtype=int64), array([1], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([14], dtype=int64), array([60], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([36], dtype=int64)]}",32,161,narrow-puzzle,1.951783895271449,1.2999999999999996,3.0,,0,[ 4 36 27 14 60 36  4 12],0,3.1271999999999993
3.0,True,2.1556390622295662,1.0425999999999997,1.0316919051196913,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([1], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([36], dtype=int64)]}",32,162,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[12 36 69  1 28  1 36 36],0,3.1277999999999992
3.0,True,2.25,1.0428,1.0311971924185719,,,0.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([1], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([15], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([68], dtype=int64), array([12], dtype=int64), array([12], dtype=int64)]}",32,163,narrow-puzzle,2.2478977001032003,1.8,3.0,,0,[27  4 68 12 12  4  9  9],0,3.1284
3.0,True,2.75,1.043,1.0399844873057045,,,10.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([75], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([34], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([48], dtype=int64), array([41], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([4], dtype=int64), array([28], dtype=int64)]}",32,164,narrow-puzzle,1.8937257375651166,1.1999999999999995,3.0,,0,[69  4 28 36  4 48 41  9],0,3.1289999999999996
3.0,True,1.8112781244591327,1.0432,1.0314986714773284,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([36], dtype=int64)]}",32,165,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 36  9 28 36 69  9 36],0,3.1296
3.0,True,2.0,1.0433999999999999,1.031660988900251,,,0.0,19,,1.0513149660756935,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([57], dtype=int64), array([49], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([4], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([60], dtype=int64), array([4], dtype=int64), array([14], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64)]}",32,166,narrow-puzzle,1.778751014874469,0.9999999999999996,3.0,,0,[14 28 36 36 36 36 60  4],0,3.1301999999999994
3.0,True,1.9056390622295662,1.0435999999999999,1.0442466713589007,,,0.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([27], dtype=int64), array([67], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([49], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([28], dtype=int64)]}",32,167,narrow-puzzle,2.2478977001032003,1.8,7.0,,0,[69 36 12 36 28 12 36 69],0,3.1308
3.0,True,2.1556390622295662,1.0437999999999998,1.0439369789535315,,,0.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([74], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([69], dtype=int64)]}",32,168,narrow-puzzle,2.4919531412518694,2.2,3.0,,0,[69 36  9 36 63 27 36  9],0,3.1313999999999993
3.0,True,2.4056390622295662,1.0439999999999998,1.0310657652773902,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([28], dtype=int64), array([46], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([4], dtype=int64)]}",32,169,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[36 28 46 36 36 69  9  4],0,3.1319999999999997
3.0,True,2.75,1.0441999999999998,1.04341039959807,,,10.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([4], dtype=int64), array([28], dtype=int64), array([15], dtype=int64), array([9], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([12], dtype=int64)]}",32,170,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 4 28 15  9 75  9 69 12],0,3.132599999999999
3.0,True,2.5,1.0443999999999998,1.0313131508907798,,,0.0,14,,1.224744871391589,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([60], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([60], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([27], dtype=int64)]}",32,171,narrow-puzzle,2.128275931088327,1.5999999999999999,3.0,,0,[ 4  9  9 60  1  1 27 36],0,3.1331999999999995
3.0,True,2.75,1.0445999999999998,1.0314986714773284,,,10.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([12], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([67], dtype=int64)]}",32,172,narrow-puzzle,2.187888814309156,1.7,3.0,,0,[36 28 12  9  4 67  1 36],0,3.133799999999999
3.0,True,2.1556390622295662,1.0448,1.0315682375829751,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([1], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([28], dtype=int64)]}",32,173,narrow-puzzle,2.553987155462983,2.3,3.0,,0,[ 1 36  9 36 36 69  9 28],0,3.1344
3.0,True,2.75,1.045,1.0437046804114773,,,10.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([27], dtype=int64), array([4], dtype=int64), array([69], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([60], dtype=int64)]}",32,174,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[27  4 69 12 36  9  9 60],0,3.135
3.0,True,2.0,1.0452,1.0313131508907798,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([27], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([3], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([36], dtype=int64)]}",33,175,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[36 27 69 36  3 36  9 36],0,3.1355999999999997
3.0,True,2.4056390622295662,1.0453999999999999,1.0311971924185719,,,0.0,17,,1.1114378604524227,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([36], dtype=int64), array([41], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([18], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([60], dtype=int64)]}",33,176,narrow-puzzle,1.8937257375651166,1.1999999999999995,3.0,,0,[27 36 60  9 47 36 36  4],0,3.1361999999999997
3.0,True,2.5,1.0455999999999999,1.043565289252315,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([67], dtype=int64), array([28], dtype=int64), array([66], dtype=int64), array([15], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([9], dtype=int64)]}",34,177,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[67 28 66 15  9 36 36  9],0,3.1367999999999996
3.0,True,2.5,1.0457999999999998,1.0311971924185719,,,0.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([4], dtype=int64), array([12], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([4], dtype=int64), array([27], dtype=int64)]}",34,178,narrow-puzzle,2.4919531412518694,2.2,3.0,,0,[27 12 75  9 36 36  4  4],0,3.1373999999999995
3.0,True,2.0,1.0459999999999998,1.0442621548100113,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([62], dtype=int64), array([36], dtype=int64), array([75], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64)]}",34,179,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 62 36 75 27 36 36 36],0,3.1379999999999995
3.0,True,3.0,1.0461999999999998,1.0291862536043181,,,50.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([27], dtype=int64), array([78], dtype=int64), array([12], dtype=int64), array([47], dtype=int64), array([34], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([17], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([27], dtype=int64)]}",34,180,narrow-puzzle,2.369115405788056,2.0,3.0,,0,[ 9  4 27 47 34 36  1 17],0,3.1385999999999994
3.0,True,2.5,1.0463999999999998,1.044029891352379,,,0.0,19,,1.0513149660756935,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([63], dtype=int64), array([4], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([60], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([75], dtype=int64), array([60], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([49], dtype=int64), array([1], dtype=int64)]}",34,181,narrow-puzzle,1.8937257375651166,1.1999999999999995,4.0,,0,[28 49  1 36  9 69 36  9],0,3.1391999999999993
3.0,True,2.1556390622295662,1.0465999999999998,1.0432400081016662,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([69], dtype=int64)]}",34,182,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 36 69 27 36 36  4 69],0,3.1397999999999993
3.0,True,2.1556390622295662,1.0467999999999997,1.0311971924185719,,,0.0,12,,1.3228756555322954,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([28], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([75], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([36], dtype=int64)]}",35,183,narrow-puzzle,2.2478977001032003,1.8,3.0,,0,[ 9 75 27  9 36  9 36  4],0,3.140399999999999
3.0,True,2.5,1.047,1.0309188666379003,,,0.0,13,,1.2709778186044849,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([47], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([27], dtype=int64)]}",37,184,narrow-puzzle,2.187888814309156,1.7,3.0,,0,[ 9 69 47  9 36 27 36  1],0,3.141
3.0,True,2.1556390622295662,1.0472,1.043565289252315,,,0.0,10,,1.4491376746189437,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([47], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([23], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([27], dtype=int64)]}",38,185,narrow-puzzle,2.4303302488554155,2.1,3.0,,0,[36 27  9 36 36 69 23  9],0,3.1415999999999995
3.0,True,2.4056390622295662,1.0473999999999999,1.0307564933366784,,,0.0,14,,1.224744871391589,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([28], dtype=int64)]}",38,186,narrow-puzzle,2.128275931088327,1.5999999999999999,3.0,,0,[ 1  9 36 69  9  9 28  4],0,3.1422
3.0,True,2.5,1.0475999999999999,1.0307564933366784,,,0.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([36], dtype=int64), array([15], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([15], dtype=int64), array([9], dtype=int64), array([69], dtype=int64)]}",38,187,narrow-puzzle,2.3083055640859937,1.9000000000000001,3.0,,0,[36 15  9 69  4 27  9 36],0,3.1427999999999994
3.0,True,2.1556390622295662,1.0477999999999998,1.0314136431896277,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([4], dtype=int64)]}",38,188,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 36 36 27 62  9 36  4],0,3.1433999999999997
3.0,True,2.75,1.0479999999999998,1.0438285760866894,,,10.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([69], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([35], dtype=int64), array([36], dtype=int64), array([60], dtype=int64)]}",38,189,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[69 27  4 12 36 35 36 60],0,3.1439999999999992
3.0,True,2.75,1.0481999999999998,1.0421553822651266,,,10.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([13], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([41], dtype=int64), array([67], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([4], dtype=int64)]}",38,190,narrow-puzzle,2.369115405788056,2.0,4.0,,0,[ 9 28  4 36  4 41 67 75],0,3.1445999999999996
3.0,True,2.1556390622295662,1.0483999999999998,1.0315682375829751,,,0.0,20,,1.0246950765959597,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([4], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([75], dtype=int64), array([36], dtype=int64), array([2], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([63], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([28], dtype=int64)]}",38,191,narrow-puzzle,1.778751014874469,0.9999999999999996,3.0,,0,[63 36  4 12 28 12 12  4],0,3.145199999999999
3.0,True,2.4056390622295662,1.0485999999999998,1.0313131508907798,,,0.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([60], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([15], dtype=int64)]}",38,192,narrow-puzzle,2.369115405788056,2.0,3.0,,0,[36 36 15  9 60 27  0 36],0,3.1457999999999995
3.0,True,1.75,1.0487999999999997,1.0315682375829751,,,0.0,14,,1.224744871391589,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([67], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([9], dtype=int64)]}",38,193,narrow-puzzle,2.187888814309156,1.7,3.0,,0,[36 36  9 69 36  9 36 27],0,3.146399999999999
3.0,True,2.0,1.0489999999999997,1.0313131508907798,,,0.0,14,,1.224744871391589,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([60], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([60], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([69], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([27], dtype=int64)]}",38,194,narrow-puzzle,2.0102263882879434,1.3999999999999997,3.0,,0,[27 36 36 36 36 69  9  4],0,3.1469999999999994
3.0,True,2.1556390622295662,1.0492,1.0441073152887042,,,0.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([28], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([60], dtype=int64), array([69], dtype=int64)]}",38,195,narrow-puzzle,2.4919531412518694,2.2,3.0,,0,[69  9 36 27 36 36  9 60],0,3.1475999999999997
3.0,True,2.4056390622295662,1.0493999999999999,1.0315682375829751,,,0.0,18,,1.0801234497346435,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([12], dtype=int64), array([75], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([58], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([15], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([67], dtype=int64)]}",38,196,narrow-puzzle,1.8360490561799925,1.0999999999999994,3.0,,0,[36 36 36 67 27  1 12  4],0,3.1481999999999997
3.0,True,1.75,1.0495999999999999,1.0311971924185719,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([9], dtype=int64), array([69], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([9], dtype=int64), array([9], dtype=int64)]}",38,197,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[36  9 69 36  9 27  9  9],0,3.1487999999999996
3.0,True,2.0,1.0497999999999998,1.0316223430027769,,,0.0,10,,1.4491376746189437,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([27], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([36], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([75], dtype=int64), array([36], dtype=int64)]}",38,198,narrow-puzzle,2.4303302488554155,2.1,3.0,,0,[75 36 36  4 36 27 36  1],0,3.1493999999999995
3.0,True,2.5,1.0499999999999998,1.0307564933366784,,,0.0,17,,1.1114378604524227,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([75], dtype=int64), array([9], dtype=int64), array([41], dtype=int64), array([12], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([49], dtype=int64), array([36], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([47], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([66], dtype=int64), array([36], dtype=int64), array([27], dtype=int64)]}",38,199,narrow-puzzle,1.8937257375651166,1.1999999999999995,3.0,,0,[66 36 27  9 36 47  9  1],0,3.1499999999999995
3.0,True,2.4056390622295662,1.0501999999999998,1.0313131508907798,,,0.0,11,,1.381698559415515,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([4], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([47], dtype=int64), array([60], dtype=int64), array([28], dtype=int64)]}",38,200,narrow-puzzle,2.369115405788056,2.0,3.0,,0,[47 60 28  4 36  9 36 36],0,3.1505999999999994
3.0,True,2.0,1.0503999999999998,1.0316919051196913,,,0.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([27], dtype=int64), array([57], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([35], dtype=int64), array([36], dtype=int64), array([36], dtype=int64), array([28], dtype=int64), array([12], dtype=int64)]}",38,201,narrow-puzzle,2.4919531412518694,2.2,3.0,,0,[12 57 36 36 35 36 36 28],0,3.1511999999999993
3.0,True,3.0,1.0505999999999998,1.043565289252315,,,50.0,15,,1.1832159566199232,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([36], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([41], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([67], dtype=int64), array([28], dtype=int64), array([68], dtype=int64)]}",38,202,narrow-puzzle,2.0690560985413535,1.4999999999999998,3.0,,0,[36 12 41  4  9 67 28 68],0,3.1517999999999993
3.0,True,2.75,1.0507999999999997,1.0301764888081681,,,10.0,9,,1.5275252316519468,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([25], dtype=int64), array([60], dtype=int64), array([28], dtype=int64), array([4], dtype=int64), array([41], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([4], dtype=int64), array([15], dtype=int64)]}",39,203,narrow-puzzle,2.4919531412518694,2.2,3.0,,0,[15 60 28  4 41 36  9  4],0,3.152399999999999
