Episodes,Scores,Average,Total Rewards
0,-2.3000000000000007,-2.3000000000000007,-2.3000000000000007
1,-2.1000000000000005,-2.2000000000000006,-4.4
2,2.08,-0.7733333333333338,-2.3199999999999985
3,2.08,-0.060000000000000275,-0.23999999999999888
4,-2.1000000000000005,-0.4680000000000003,-2.34
5,-2.3000000000000007,-0.7733333333333338,-4.639999999999999
6,1.18,-0.49428571428571466,-3.4599999999999937
7,-2.2000000000000006,-0.7075000000000005,-5.659999999999989
8,-2.2000000000000006,-0.8733333333333338,-7.859999999999981
9,-2.2000000000000006,-1.0060000000000007,-10.059999999999974
10,-2.3000000000000007,-1.1236363636363642,-12.359999999999966
11,-2.1000000000000005,-1.2050000000000007,-14.459999999999958
12,1.6800000000000002,-0.9830769230769237,-12.779999999999955
13,-2.2000000000000006,-1.0700000000000007,-14.979999999999947
14,-2.1000000000000005,-1.1386666666666672,-17.07999999999996
15,0.9799999999999998,-1.0062500000000005,-16.09999999999998
16,1.28,-0.8717647058823534,-14.819999999999999
17,-2.1000000000000005,-0.9400000000000005,-16.92000000000001
18,1.3800000000000001,-0.8178947368421057,-15.540000000000026
19,1.0799999999999998,-0.7230000000000004,-14.460000000000038
20,-2.2000000000000006,-0.7933333333333337,-16.660000000000043
21,-2.1000000000000005,-0.8527272727272731,-18.760000000000073
22,-2.1000000000000005,-0.9069565217391309,-20.860000000000102
23,-2.1000000000000005,-0.9566666666666671,-22.960000000000132
24,2.08,-0.8352000000000004,-20.880000000000138
25,0.9799999999999998,-0.7653846153846158,-19.900000000000162
26,2.08,-0.6600000000000003,-17.82000000000017
27,0.47999999999999954,-0.6192857142857146,-17.340000000000202
28,2.08,-0.5262068965517244,-15.26000000000021
29,-2.3000000000000007,-0.5853333333333336,-17.56000000000023
30,-2.1000000000000005,-0.6341935483870971,-19.66000000000026
31,1.3800000000000001,-0.5712500000000004,-18.28000000000028
32,-2.2000000000000006,-0.6206060606060609,-20.48000000000031
33,1.18,-0.5676470588235297,-19.30000000000033
34,-2.2000000000000006,-0.6142857142857145,-21.500000000000362
35,0.7799999999999996,-0.5755555555555558,-20.72000000000039
36,-2.2000000000000006,-0.6194594594594597,-22.92000000000042
37,-2.2000000000000006,-0.6610526315789476,-25.120000000000452
38,-2.1000000000000005,-0.6979487179487182,-27.220000000000482
39,0.9799999999999998,-0.6560000000000002,-26.240000000000506
40,-2.400000000000001,-0.698536585365854,-28.64000000000054
41,2.08,-0.6323809523809526,-26.56000000000055
42,-2.3000000000000007,-0.6711627906976747,-28.860000000000582
43,-2.1000000000000005,-0.703636363636364,-30.960000000000612
44,-2.1000000000000005,-0.7346666666666669,-33.06000000000064
45,-2.2000000000000006,-0.7665217391304351,-35.26000000000067
46,-2.3000000000000007,-0.7991489361702131,-37.560000000000706
47,-2.1000000000000005,-0.8262500000000004,-39.660000000000736
48,-2.400000000000001,-0.8583673469387758,-42.06000000000077
49,0.7799999999999996,-0.8256000000000003,-41.2800000000008
50,-2.600000000000001,-0.8603921568627454,-43.880000000000834
51,-2.3000000000000007,-0.8880769230769234,-46.18000000000087
52,-2.1000000000000005,-0.9109433962264155,-48.280000000000896
53,1.6800000000000002,-0.8629629629629634,-46.60000000000091
54,2.08,-0.8094545454545459,-44.52000000000092
55,-2.1000000000000005,-0.8325000000000005,-46.62000000000095
56,1.3800000000000001,-0.7936842105263162,-45.24000000000097
57,0.5799999999999996,-0.7700000000000005,-44.660000000001
58,0.8799999999999997,-0.7420338983050851,-43.780000000001024
59,0.47999999999999954,-0.7216666666666671,-43.300000000001056
60,-2.2000000000000006,-0.7459016393442628,-45.50000000000109
61,-2.2000000000000006,-0.7693548387096779,-47.70000000000112
62,-2.400000000000001,-0.7952380952380957,-50.10000000000115
63,-2.3000000000000007,-0.8187500000000005,-52.400000000001185
64,-2.1000000000000005,-0.838461538461539,-54.500000000001215
65,1.7800000000000002,-0.7987878787878793,-52.72000000000123
66,-2.2000000000000006,-0.819701492537314,-54.92000000000126
67,-2.1000000000000005,-0.8385294117647064,-57.02000000000129
68,0.6799999999999995,-0.8165217391304354,-56.34000000000132
69,-2.3000000000000007,-0.8377142857142863,-58.64000000000135
70,0.5799999999999996,-0.81774647887324,-58.06000000000138
71,-2.2000000000000006,-0.8369444444444452,-60.26000000000141
72,-2.1000000000000005,-0.8542465753424664,-62.36000000000144
73,1.6800000000000002,-0.8200000000000006,-60.680000000001456
74,-2.1000000000000005,-0.8370666666666673,-62.780000000001486
75,-2.1000000000000005,-0.8536842105263165,-64.88000000000146
76,1.3800000000000001,-0.8246753246753253,-63.50000000000139
77,-2.1000000000000005,-0.8410256410256417,-65.6000000000013
78,-2.2000000000000006,-0.8582278481012665,-67.80000000000118
79,1.3800000000000001,-0.8302500000000007,-66.42000000000111
80,-2.2000000000000006,-0.8471604938271613,-68.62000000000099
81,1.98,-0.812682926829269,-66.64000000000095
82,-2.2000000000000006,-0.8293975903614466,-68.84000000000083
