segments,segments
0,147
1,60
2,9
3,4
4,11
6,3
7,8
8,3
9,16
12,15
14,63
15,79
16,3
17,10
22,7
23,49
25,4
26,4
27,69
28,919
29,4
33,1
34,19
35,1081
36,52
37,11
40,4
41,3741
43,6
44,2
45,1
46,22
47,198
48,8
49,34
50,3
51,34
52,71
54,1
57,159
58,1
60,477
62,1
63,26
66,18
67,131
68,18
69,162
73,1
74,5
75,128
76,96
78,1
