done_bonus,historical,entropy,bonus_factor,counter_changes,is_done_success,reward_distance,counter_done_interations,rewards_sum,representation,reward_experience_bonus,reward_game,experience_bonus,changes_penalty,reward,segments,reward_neighbors,agent,discount_reward,counter_done_max_changes,done_penalty,counter_done,entropy_map,discount_rewards,piece_penalty
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([32], dtype=int64), array([38], dtype=int64), array([19], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([16], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.06377930400662,0.0,1.0102,,7.982359239761056,[32 38 19  9 17 16],0,,,0,,0,0.9923985003332222,7.538749602139404,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([33], dtype=int64), array([29], dtype=int64), array([36], dtype=int64), array([14], dtype=int64), array([37], dtype=int64), array([35], dtype=int64), array([16], dtype=int64), array([39], dtype=int64), array([17], dtype=int64)]}",2.584962500721156,1.5275252316519468,9,True,0,0,7.182359239761056,narrow-puzzle,8.065375775854571,3.0,1.0104,,7.982359239761056,[16 39 17 14 37 35],0,,,0,,1,0.9798687566511527,7.279599153250209,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([4], dtype=int64), array([33], dtype=int64), array([38], dtype=int64), array([10], dtype=int64), array([5], dtype=int64), array([35], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.066972247702523,0.0,1.0106,,7.982359239761056,[ 4 33 38 10  5 35],0,,,0,,2,0.9668100575025925,7.538749602139404,0
10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([16], dtype=int64), array([14], dtype=int64), array([8], dtype=int64), array([38], dtype=int64), array([19], dtype=int64), array([33], dtype=int64), array([39], dtype=int64), array([39], dtype=int64), array([7], dtype=int64), array([9], dtype=int64), array([24], dtype=int64), array([18], dtype=int64)]}",2.2516291673878226,1.3228756555322954,12,True,-5.0,0,-4.070914016018588,narrow-puzzle,1.0402001126084095,3.0,1.0108,,1.0290859839814104,[39 39  7  9 24 18],0,,,0,,3,0.956764490628274,-2.1329183613702596,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([24], dtype=int64), array([6], dtype=int64), array([1], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.070165191398427,0.0,1.011,,7.982359239761056,[17 18 16 24  6  1],0,,,0,,4,0.9888922525267978,7.538749602139404,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, 7.982359239761056], 'action': [array([10], dtype=int64), array([34], dtype=int64), array([5], dtype=int64), array([33], dtype=int64), array([39], dtype=int64), array([2], dtype=int64), array([33], dtype=int64), array([14], dtype=int64), array([18], dtype=int64), array([6], dtype=int64)]}",2.584962500721156,1.4491376746189437,10,True,0,0,3.0823592397610575,narrow-puzzle,8.071761663246381,3.0,1.0112,,7.982359239761056,[33 14 18  6 39  2],0,,,0,,5,0.9640787648082292,4.476972685801643,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([2], dtype=int64), array([20], dtype=int64), array([29], dtype=int64), array([19], dtype=int64), array([39], dtype=int64), array([22], dtype=int64), array([9], dtype=int64), array([20], dtype=int64), array([29], dtype=int64), array([10], dtype=int64), array([17], dtype=int64), array([14], dtype=int64)]}",2.584962500721156,1.3228756555322954,12,True,0,0,6.8823592397610565,narrow-puzzle,8.073358135094333,3.0,1.0114,,7.982359239761056,[ 9 20 29 10 17 14],0,,,0,,6,0.9888922525267978,7.025567098934171,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([14], dtype=int64), array([23], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([35], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.074954606942285,0.0,1.0116,,7.982359239761056,[14 23 16 17  1 35],0,,,0,,7,0.9923985003332222,7.538749602139404,0
0.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -8.1, -4.1, -0.1, -0.1, -7.521218440482425], 'action': [array([10], dtype=int64), array([16], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([2], dtype=int64), array([8], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([18], dtype=int64), array([5], dtype=int64), array([17], dtype=int64)]}",1.7924812503605778,1.3228756555322954,12,True,-6.0,0,-20.621218440482423,narrow-puzzle,-7.609968818080118,3.0,1.0118,,-7.521218440482425,[ 9  9  9 18  5 17],0,,,0,,8,0.9984053761264435,-15.68621974808161,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([16], dtype=int64), array([28], dtype=int64), array([10], dtype=int64), array([14], dtype=int64), array([18], dtype=int64), array([39], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.078147550638189,0.0,1.012,,7.982359239761056,[16 28 10 14 18 39],0,,,0,,9,0.9755025696892738,7.538749602139404,0
