#{"t_start": 1668822480.8993587, "env_id": null}
r,l,t
1.0,16,0.779236
-2.444361,47,2.664637
0.305639,22,3.642615
2.05,8,4.109434
2.05,8,4.558653
1.95,9,5.075146
1.3,13,5.709341
-0.75,36,7.217559
1.305639,12,7.829201
2.05,8,8.259888
1.6,10,8.799617
1.055639,12,9.410636
1.8,8,9.865029
-0.8,39,11.49149
1.25,16,12.23174
0.65,22,13.240717
1.8,13,13.880092
0.6,20,14.807507
0.25,26,15.975194
-0.25,31,17.31204
-0.0,21,18.279537
0.55,23,19.327415
2.3,8,19.783128
1.8,13,20.425504
-1.794361,43,22.24293
1.8,13,22.89667
1.95,9,23.385144
1.45,14,24.091445
0.4,22,25.108658
1.4,17,25.882963
0.45,24,26.975536
2.0,11,27.541946
1.7,9,28.048605
0.95,19,28.908592
2.0,11,29.476775
1.2,14,30.124732
1.7,9,30.580209
0.4,22,31.590557
1.205639,13,32.226498
1.45,14,32.969664
0.4,22,33.941763
1.55,13,34.579306
0.15,27,35.759237
2.3,8,36.20768
1.2,14,36.881953
0.848795,8,37.324303
2.3,8,37.795394
1.4,17,38.591858
1.25,16,39.350913
1.5,11,39.925477
1.65,12,40.525498
2.05,8,40.974514
0.905639,16,41.728492
1.65,12,42.357985
0.2,29,43.635147
1.85,10,44.158646
1.8,8,44.592758
-0.45,28,45.807663
1.111278,8,46.260415
0.805639,17,47.058167
0.5,21,47.995484
-0.65,35,49.511112
0.8,13,50.175164
0.75,21,51.125012
2.0,11,51.691791
1.65,12,52.291677
1.45,14,53.008564
2.3,8,53.474228
1.3,8,53.925674
2.2,9,54.408941
0.855639,14,55.116594
1.55,13,55.771732
-0.55,34,57.258481
2.05,8,57.728143
1.75,11,58.29697
1.0,16,59.05723
1.455639,8,59.508027
1.7,9,59.995296
2.3,8,60.4406
1.65,12,61.049281
1.75,11,61.609153
1.4,17,62.395701
1.6,15,63.107862
2.3,8,63.557463
1.405639,11,64.126511
0.15,27,65.295979
1.35,15,66.021296
0.4,22,67.024444
0.55,23,68.046514
-0.394361,29,69.306876
1.255639,10,69.817355
1.45,14,70.524724
1.6,10,71.042105
1.005639,15,71.780582
-0.15,25,72.847785
0.7,19,73.70644
1.85,10,74.244804
1.25,16,74.997045
0.6,20,75.889951
1.85,10,76.431839
1.705639,8,76.873717
0.85,20,77.771059
1.205639,13,78.417714
1.3,13,79.045912
-0.3,29,80.292207
1.105639,14,80.938933
1.1,20,81.847502
0.1,20,82.751595
1.605639,9,83.219282
1.75,11,83.774997
1.95,9,84.258432
1.7,9,84.747113
1.2,14,85.448473
1.75,11,85.991412
-1.15,40,87.675111
1.35,15,88.414557
2.3,8,88.87485
1.455639,8,89.327848
2.05,8,89.774832
0.95,19,90.630384
-0.35,32,92.010415
1.85,10,92.546195
2.3,8,92.99894
2.05,8,93.457332
-0.05,29,94.741731
2.05,8,95.193039
2.0,11,95.758145
1.95,9,96.265939
1.05,18,97.093071
1.25,11,97.673782
2.3,8,98.124877
2.05,8,98.577073
1.95,9,99.074326
0.95,19,99.980186
1.95,9,100.473818
2.05,8,100.924642
2.05,8,101.378103
1.85,10,101.892063
1.95,9,102.380912
-0.694361,32,103.740517
2.05,8,104.192405
1.705639,8,104.646073
0.55,23,105.648673
1.85,10,106.174492
0.055639,22,107.157388
-1.15,40,108.890669
0.055639,22,109.915697
1.005639,15,110.639342
-0.35,32,112.040366
-0.75,36,113.540545
1.4,17,114.331046
0.6,25,115.416998
1.85,10,115.930577
1.4,17,116.724451
1.95,9,117.224291
-0.55,34,118.674298
1.6,15,119.415644
1.1,15,120.123256
0.75,21,121.06329
0.255639,20,121.974066
0.8,23,123.007634
1.65,12,123.610702
1.005639,15,124.331012
2.05,8,124.76044
1.75,11,125.333032
1.45,14,126.023457
1.45,14,126.724514
2.05,8,127.197791
0.75,21,128.159111
2.0,11,128.715459
2.05,8,129.173591
1.7,9,129.644889
0.9,17,130.428911
1.8,8,130.873742
