#{"t_start": 1668768178.09925, "env_id": null}
r,l,t
0.555639,17,0.787833
0.9,17,1.536417
0.4,22,2.46463
1.3,8,2.889248
1.705639,8,3.31167
0.755639,15,4.00522
2.05,8,4.412016
0.211278,17,5.167895
1.505639,10,5.665256
1.15,17,6.475892
2.05,8,6.898643
1.5,11,7.432177
1.705639,8,7.864969
1.505639,10,8.357733
1.45,14,9.02001
1.15,17,9.780983
1.45,14,10.419232
2.05,8,10.839817
1.005639,15,11.514306
1.65,12,12.090194
0.7,19,12.913631
1.255639,10,13.40941
0.4,22,14.331936
-2.1,21,15.173733
1.305639,12,15.746128
1.505639,10,16.2511
1.15,17,17.007541
0.3,18,17.796245
0.6,20,18.659523
1.95,9,19.12187
1.8,8,19.529069
1.2,14,20.185513
-2.1,21,21.022484
0.305639,22,21.945674
1.85,10,22.446686
-2.1,21,23.272699
0.905639,16,23.990267
1.65,12,24.547042
-2.1,21,25.388284
-2.2,22,26.247726
1.35,10,26.74407
1.4,12,27.30665
0.8,18,28.109043
0.455639,18,28.895096
2.05,8,29.320643
0.848795,8,29.749499
1.055639,12,30.303653
1.75,11,30.835811
-2.2,22,31.740188
1.705639,8,32.188965
1.95,9,32.650385
1.8,8,33.078394
1.35,15,33.757972
1.4,17,34.488342
1.305639,12,35.055685
1.85,10,35.549315
1.95,9,36.020371
-2.2,22,36.872552
0.65,17,37.631126
2.05,8,38.062869
0.1,20,38.918061
1.405639,11,39.449246
1.155639,11,40.022842
1.105639,9,40.492172
1.0,16,41.213281
0.355639,19,42.048724
1.1,15,42.773418
1.95,9,43.295539
0.905639,16,44.026859
-2.2,22,44.86793
-2.2,22,45.738905
0.75,16,46.449567
0.805639,17,47.208686
1.7,9,47.680171
1.1,10,48.182969
1.355639,9,48.645189
1.85,10,49.144892
1.75,11,49.677889
1.8,8,50.104811
1.705639,8,50.533575
1.5,11,51.068078
-2.1,21,51.923535
1.305639,12,52.491706
0.4,22,53.420741
2.05,8,53.854445
-2.1,21,54.689821
1.455639,8,55.111428
1.3,13,55.72583
-2.2,22,56.60042
