Episodes,Scores,Average,Total Rewards
0,7.844660805685808,7.844660805685808,7.844660805685808
1,1.7446608056858164,4.794660805685812,9.589321611371627
2,1.6446608056858167,3.7446608056858133,11.233982417057454
3,6.344660805685807,4.394660805685811,17.57864322274327
4,-8.855339194314169,1.7446608056858153,8.723304028429098
5,5.844660805685807,2.4279941390191473,14.567964834114916
6,6.944660805685808,3.0732322342572416,21.51262563980073
7,-19.0,0.31407820497508654,2.5126256398006945
8,-18.799999999999997,-1.8097082622443672,-16.28737436019927
9,5.344660805685807,-1.0942713554513497,-10.942713554513507
10,-5.855339194314157,-1.5270957044388778,-16.798052748827814
11,5.944660805685807,-0.9044493285951539,-10.853391943142043
12,7.344660805685808,-0.2699023951889261,-3.5087311374562304
13,-2.955339194314167,-0.4617193094121576,-6.464070331770383
14,-1.700000000000001,-0.5442713554513472,-8.164070331770374
15,7.844660805685808,-0.01996309538027502,-0.31940952608456286
16,2.144660805685815,0.10736772232949499,1.825251279601253
17,7.444660805685809,0.5149951158492903,9.26991208528706
18,-1.1553391943141733,0.42708278373542374,8.114572890972886
19,-19.0,-0.5442713554513474,-10.88542710902708
20,7.544660805685808,-0.15908410968291148,-3.340766303341269
21,-9.599999999999978,-0.5882166501518691,-12.940766303341235
22,3.4446608056858103,-0.41287415207197,-9.496105497655446
23,-5.655339194314157,-0.6313101954987278,-15.151444691969722
24,-11.199999999999973,-1.0540577876787776,-26.35144469196988
25,3.3446608056858107,-0.8848763033186011,-23.006783886284147
26,-18.499999999999993,-1.5372882920845785,-41.50678388628441
27,-16.399999999999977,-2.0680994245101285,-57.90678388628466
28,7.744660805685808,-1.7297283820895788,-50.16212308059886
29,3.244660805685811,-1.5639154091637326,-46.91746227491313
30,-5.155339194314159,-1.6797677893298752,-52.072801469227514
31,1.4446608056858175,-1.582129395735635,-50.62814066354181
32,1.2446608056858182,-1.4964690866016517,-49.3834798578561
33,0.044660805685822424,-1.4511417368284907,-49.338819052170415
34,-18.39999999999999,-1.9353948300619623,-67.73881905217041
35,7.744660805685808,-1.6665043957356351,-59.99415824648456
36,3.1446608056858114,-1.536472903805326,-56.84949744079873
37,-0.40000000000000013,-1.5065657221262383,-57.24949744079875
38,0.6446608056858203,-1.451406067566955,-56.604836635112974
39,-0.09999999999999987,-1.417620915877781,-56.70483663511299
40,-3.200000000000001,-1.461093576466128,-59.90483663511305
41,4.544660805685806,-1.3180994245101294,-55.3601758294273
42,7.844660805685808,-1.1050119772962705,-47.5155150237415
43,-0.6553391943141751,-1.0947921413194046,-48.17085421805582
44,-2.700000000000002,-1.1304634270678624,-50.870854218055875
45,-8.199999999999983,-1.2841490047402997,-59.070854218056006
46,5.644660805685807,-1.1367275194120847,-53.42619341237024
47,4.144660805685808,-1.0266985959725452,-49.28153260668449
48,-0.19999999999999996,-1.0098271960547383,-49.48153260668451
49,-18.39999999999999,-1.3576306521336432,-67.8815326066845
50,-8.799999999999981,-1.5035594628761204,-76.68153260668394
