#{"t_start": 1668647745.9246995, "env_id": null}
r,l,t
1.751629,6,0.49876
1.751629,6,0.898078
1.751629,6,1.29359
1.751629,6,1.690251
1.751629,6,2.095889
1.418296,6,2.489123
1.884963,8,2.950846
2.084963,6,3.34138
2.084963,6,3.739968
1.751629,6,4.143188
1.218296,8,4.614228
1.292481,6,5.013782
1.551629,8,5.453643
0.150022,6,5.854129
1.751629,6,6.308338
1.418296,6,6.702671
1.651629,7,7.129437
1.751629,6,7.537876
1.292481,6,7.940975
1.751629,6,8.344881
2.084963,6,8.761481
2.084963,6,9.16822
1.751629,6,9.57972
1.418296,6,9.976843
1.751629,6,10.376216
2.084963,6,10.787795
1.318296,7,11.215015
2.084963,6,11.620481
1.751629,6,12.034895
1.651629,7,12.463595
2.084963,6,12.86704
2.084963,6,13.256224
1.751629,6,13.652759
2.084963,6,14.054465
1.751629,6,14.434931
2.084963,6,14.840647
2.084963,6,15.239853
2.084963,6,15.639802
1.751629,6,16.035764
2.084963,6,16.426625
1.251629,11,17.028326
2.084963,6,17.420851
2.084963,6,17.79256
1.751629,6,18.20153
2.084963,6,18.612511
2.084963,6,19.01655
1.584963,11,19.596577
1.292481,6,19.993227
2.084963,6,20.406426
1.751629,6,20.811611
1.751629,6,21.24053
2.084963,6,21.683357
1.418296,6,22.091053
2.084963,6,22.501103
1.651629,7,22.910129
1.751629,6,23.319432
2.084963,6,23.733241
1.292481,6,24.132837
2.084963,6,24.554169
0.992481,9,25.059099
1.751629,6,25.45678
2.084963,6,25.839619
0.751629,6,26.246098
1.751629,6,26.643689
1.751629,6,27.036947
2.084963,6,27.42882
1.784963,9,27.91373
1.884963,8,28.388759
2.084963,6,28.774611
1.751629,6,29.180506
1.651629,7,29.607397
1.784963,9,30.075751
1.451629,9,30.566353
2.084963,6,30.957825
2.084963,6,31.353735
1.218296,8,31.817453
1.751629,6,32.206918
2.084963,6,32.610499
1.751629,6,32.996182
1.751629,6,33.398343
1.751629,6,33.793684
2.084963,6,34.185814
2.084963,6,34.598569
1.751629,6,34.997028
1.751629,6,35.388872
1.884963,8,35.854044
0.959148,6,36.25276
1.751629,6,36.658134
1.418296,6,37.106932
2.084963,6,37.516948
2.084963,6,37.926073
1.784963,9,38.418605
2.084963,6,38.820419
2.084963,6,39.219238
1.751629,6,39.621635
1.751629,6,40.014735
1.751629,6,40.411918
2.084963,6,40.807496
1.751629,6,41.208175
1.751629,6,41.611679
1.318296,7,42.040519
1.751629,6,42.43541
2.084963,6,42.835036
1.751629,6,43.233317
1.784963,9,43.738312
1.751629,6,44.140691
1.751629,6,44.534372
1.751629,6,44.930229
1.151629,12,45.530523
2.084963,6,45.926811
2.084963,6,46.340349
1.192481,7,46.778002
2.084963,6,47.171704
1.751629,6,47.562904
1.751629,6,47.958815
1.418296,6,48.362872
1.751629,6,48.771244
2.084963,6,49.161123
2.084963,6,49.551009
2.084963,6,50.001391
2.084963,6,50.417449
1.751629,6,50.818401
2.084963,6,51.216364
2.084963,6,51.601243
1.751629,6,52.002933
2.084963,6,52.417223
1.751629,6,52.807476
1.751629,6,53.193521
2.084963,6,53.579689
1.751629,6,53.977044
1.784963,9,54.4729
1.751629,6,54.861155
2.084963,6,55.254989
1.251629,11,55.840493
2.084963,6,56.235886
1.418296,6,56.621092
2.084963,6,57.029859
2.084963,6,57.432084
2.084963,6,57.831182
2.084963,6,58.218323
2.084963,6,58.621068
2.084963,6,59.024014
2.084963,6,59.416884
1.551629,8,59.873571
1.418296,6,60.262566
1.751629,6,60.657482
1.751629,6,61.045882
1.751629,6,61.426765
1.751629,6,61.844575
1.751629,6,62.242138
1.751629,6,62.652862
2.084963,6,63.042521
1.751629,6,63.448413
2.084963,6,63.849015
1.751629,6,64.25373
1.751629,6,64.654078
2.084963,6,65.047816
2.084963,6,65.426899
1.751629,6,65.837368
1.651629,7,66.28334
1.418296,6,66.695288
2.084963,6,67.094987
2.084963,6,67.483497
2.084963,6,67.878279
1.751629,6,68.267836
2.084963,6,68.66897
1.551629,8,69.183774
1.751629,6,69.594016
1.584963,11,70.16593
1.418296,6,70.558024
2.084963,6,70.931438
1.751629,6,71.338453
1.751629,6,71.720369
1.292481,6,72.125736
2.084963,6,72.534221
2.084963,6,72.918083
2.084963,6,73.311299
2.084963,6,73.666492
2.084963,6,74.077579
2.084963,6,74.481577
2.084963,6,74.894266
1.751629,6,75.298597
1.751629,6,75.699716
