Episodes,Scores,Average,Total Rewards
0,-13.955339194314245,-13.955339194314245,-13.955339194314245
1,-38.75533919431433,-26.35533919431429,-52.710678388628644
2,7.744660805685808,-14.988672527647589,-44.96601758294285
3,-9.199999999999998,-13.541504395735691,-54.16601758294288
4,-22.85533919431424,-15.404271355451403,-77.02135677725681
5,-36.455339194314305,-18.912782661928553,-113.47669597157027
6,2.744660805685813,-15.818862166555073,-110.73203516588413
7,-16.199999999999985,-15.866504395735687,-126.93203516588372
8,-25.655339194314237,-16.95415270668886,-152.58737436019743
9,-48.00000000000017,-20.05873743601999,-200.5873743601964
10,-17.95533919431425,-19.86751941404674,-218.54271355451
11,-52.00000000000014,-22.545226129542858,-270.54271355451004
12,-56.000000000000185,-25.11867027342419,-326.54271355451414
13,-0.6553391943141893,-23.37128948205919,-327.19805274882907
14,-81.99999999999994,-27.27987018325524,-409.19805274883316
15,-13.555339194314229,-26.422086996446428,-422.75339194314967
16,-55.85533919431434,-28.1534547727916,-478.6087311374676
17,-24.00000000000009,-27.922707285414294,-502.6087311374717
18,-70.00000000000001,-30.137301638813543,-572.6087311374757
19,-23.85533919431427,-29.82320351658858,-596.4640703317923
20,-14.655339194314223,-29.100924263146947,-611.1194095261086
21,-34.00000000000006,-29.323609523913,-645.1194095261127
22,-57.21005165025059,-30.536063529405936,-702.329461176366
23,-70.00000000000007,-32.18039421568069,-772.32946117637
24,-47.70000000000014,-32.80117844705347,-820.0294611763738
25,5.444660805685808,-31.330184629640424,-814.5848003706883
26,-48.000000000000185,-31.947585198913007,-862.5848003706924
27,-27.655339194314287,-31.794290698748767,-890.2401395650098
28,-10.799999999999994,-31.070349640171223,-901.0401395650107
29,-21.555339194314293,-30.753182625309325,-922.5954787593276
30,-30.00000000000002,-30.72888641158967,-952.5954787593317
31,-36.00000000000009,-30.893608711227497,-988.5954787593358
32,4.844660805685807,-29.810630847078606,-983.7508179536504
33,-1.9000000000000012,-28.98972993981159,-985.6508179536511
34,-15.65533919431423,-28.608747347083092,-1001.3061571479672
35,-50.00000000000016,-29.20294880966412,-1051.3061571479584
36,-68.00000000000009,-30.25151776075428,-1119.306157147942
37,5.644660805685807,-29.306881482690066,-1113.6614963422535
38,7.544660805685808,-28.361970141962477,-1106.1168355365667
39,-35.9553391943143,-28.551804368271274,-1142.0721747308676
40,-54.00000000000017,-29.172492066606125,-1196.0721747308512
41,-42.000000000000114,-29.477908922163124,-1238.0721747308348
42,-27.355339194314276,-29.428546835468964,-1265.4275139251363
43,0.8446608056858089,-28.74051938907908,-1264.582853119447
44,-48.45533919431437,-29.178626495862087,-1313.0381923137456
45,-68.00000000000003,-30.022569398125952,-1381.0381923137293
46,-32.00000000000009,-30.064642389655187,-1413.038192313713
47,5.7446608056858075,-29.31861523975225,-1407.2935315080263
48,-56.00000000000018,-29.863133296083845,-1463.29353150801
49,-19.65533919431425,-29.65897741404845,-1482.9488707023147
50,-44.00000000000012,-29.940173935341623,-1526.9488707022983
51,-8.855339194314183,-29.53469634416802,-1535.8042098966039
52,-3.6553391943141857,-29.046406586623604,-1539.4595490909123
53,-40.50000000000009,-29.258510168352796,-1579.9595490909
54,-32.50000000000006,-29.317446347110018,-1612.4595490908896
55,3.84466080568581,-28.725265862238665,-1608.6148882852012
56,-56.000000000000156,-29.203769969918692,-1664.6148882851849
57,-54.000000000000135,-29.63129117733389,-1718.6148882851685
58,-64.0000000000002,-30.213811665853658,-1782.6148882851521
59,-5.355339194314185,-29.799503791328,-1787.9702274794627
60,-56.00000000000015,-30.229020122617708,-1843.9702274794463
61,-15.099999999999984,-29.9850036690271,-1859.0702274794407
62,-1.1553391943141875,-29.52738994720626,-1860.2255666737515
63,-39.45533919431438,-29.682514154192322,-1899.680905868051
64,-48.00000000000019,-29.964321628743214,-1947.6809058680346
65,-46.000000000000185,-30.207286452550136,-1993.6809058680183
66,6.844660805685808,-29.65427231436751,-1986.8362450623308
67,-34.00000000000005,-29.71818007445034,-2020.836245062319
68,-8.955339194314185,-29.417269337057064,-2029.791584256628
69,-56.0000000000002,-29.797022632241962,-2085.7915842566117
