#{"t_start": 1682584211.849979, "env_id": null}
r,l,t
1.984963,7,0.655465
-6.1,61,3.95344
-2.215037,49,6.854846
-6.1,61,10.166779
-0.015037,27,11.76943
0.684963,20,13.014248
1.984963,7,13.569821
-1.848371,42,16.008695
-0.048371,24,17.443174
0.051629,23,18.835702
-6.1,61,22.23565
-2.815037,55,25.3282
-1.415037,41,27.676462
-0.115037,28,29.39951
-0.315037,30,31.126962
-6.1,61,34.460883
1.984963,7,35.014384
-6.1,61,38.288216
2.084963,6,38.794012
-0.115037,28,40.43432
-6.1,61,43.783582
-0.115037,28,45.44887
-6.1,61,48.832778
-6.1,61,52.192712
2.084963,6,52.685163
-6.1,61,56.030367
-0.307519,22,57.335745
0.751629,16,58.357885
0.784963,19,59.545022
-1.015037,37,61.687552
1.784963,9,62.376314
-6.1,61,65.668778
-6.1,61,68.967245
-6.1,61,72.299282
-3.148371,55,75.401073
0.984963,17,76.46637
1.584963,11,77.211719
0.451629,19,78.391026
0.951629,14,79.303117
-2.015037,47,81.982798
-6.1,61,85.33891
0.551629,18,86.522242
-6.1,61,89.905901
0.184963,25,91.456472
1.484963,12,92.270615
0.851629,15,93.231323
-0.115037,28,94.886636
-6.1,61,98.192523
-1.215037,39,100.420213
-0.515037,32,102.311547
1.084963,16,103.346868
1.451629,9,104.064194
-6.1,61,107.441533
0.651629,17,108.5196
0.184963,25,110.084645
-0.015037,27,111.720652
1.684963,10,112.436124
-1.448371,38,114.599332
-6.1,61,117.890016
1.551629,8,118.502305
0.584963,21,119.79659
-3.415037,61,123.221293
-6.1,61,126.561251
-1.015037,37,128.704604
0.651629,17,129.796591
1.484963,12,130.602296
-6.1,61,133.895388
-1.115037,38,136.09276
-2.648371,50,138.921235
-6.1,61,142.275707
1.251629,11,143.024206
-6.1,61,146.421962
-1.215037,39,148.714357
1.384963,13,149.599924
1.051629,13,150.468897
-2.215037,49,153.267257
-2.715037,54,156.257689
-6.1,61,159.585513
-6.1,61,162.912976
0.284963,24,164.379775
1.384963,13,165.266694
-6.1,61,168.629024
-0.415037,31,170.479716
-6.1,61,173.822251
-0.615037,33,175.743045
-6.1,61,179.127969
