Dungeon,MazeCoinLowMaps,Zelda,Agent
0.044676615807377355,7.6564160540607356,15.502669361543298,S
1.3217427888965387,8.125534357374729,15.374047119298856,H
11.934947113965679,13.545613352465853,15.756092717703755,HQ
