Dungeon,MazeCoinLowMaps,Zelda,ZeldaLowMaps,Agent
1.73684,2.319319319319319,2.88488,2.800089285714286,S
2.6479999999999997,2.634314314314314,2.847739726027397,2.5277985611510796,H
2.77282340862423,2.7894261424017004,2.932284263959391,2.8676755447941886,HQ
2.7217817817817815,2.8673118279569887,2.9716157205240177,2.945026178010471,HQEX
