entropy_map,done_bonus,reward_distance,discount_rewards,experience_bonus,piece_penalty,bonus_factor,rewards_sum,changes_penalty,is_done_success,reward_game,done_penalty,agent,reward,reward_neighbors,segments,entropy,historical,representation,counter_done,counter_done_interations,discount_reward,reward_experience_bonus,counter_done_max_changes,counter_changes
1.2013767431243154,0.0,-16.17157287525381,0.6483707631394054,1.0102,0,1.0,-0.5443609377704348,,True,3.0,,,2.1556390622295662,0,[ 85 128  58  94  85  85 128  57],2.1556390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.1556390622295662], 'action': [array([91], dtype=int64), array([74], dtype=int64), array([120], dtype=int64), array([109], dtype=int64), array([50], dtype=int64), array([47], dtype=int64), array([94], dtype=int64), array([16], dtype=int64), array([91], dtype=int64), array([47], dtype=int64), array([94], dtype=int64), array([128], dtype=int64), array([94], dtype=int64), array([117], dtype=int64), array([94], dtype=int64), array([80], dtype=int64), array([85], dtype=int64), array([46], dtype=int64), array([85], dtype=int64), array([149], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([128], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([128], dtype=int64), array([58], dtype=int64), array([94], dtype=int64)]}",narrow-puzzle,0,0,,2.177626580664308,4,28
1.2025488690479655,0.0,-9.585786437626904,-0.6791975010026664,1.0104,0,1.0,-3.5943609377704284,,True,12.0,,,2.4056390622295662,0,[ 85  85  47 109  94  85 147 128],2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([85], dtype=int64), array([31], dtype=int64), array([71], dtype=int64), array([128], dtype=int64), array([94], dtype=int64), array([85], dtype=int64), array([80], dtype=int64), array([135], dtype=int64), array([31], dtype=int64), array([55], dtype=int64), array([47], dtype=int64), array([85], dtype=int64), array([96], dtype=int64), array([85], dtype=int64), array([47], dtype=int64), array([128], dtype=int64), array([117], dtype=int64), array([104], dtype=int64), array([106], dtype=int64), array([128], dtype=int64), array([94], dtype=int64), array([85], dtype=int64), array([21], dtype=int64), array([128], dtype=int64), array([76], dtype=int64), array([128], dtype=int64), array([80], dtype=int64), array([128], dtype=int64), array([85], dtype=int64), array([128], dtype=int64), array([10], dtype=int64), array([94], dtype=int64), array([101], dtype=int64), array([76], dtype=int64), array([128], dtype=int64), array([88], dtype=int64), array([85], dtype=int64), array([71], dtype=int64), array([128], dtype=int64), array([102], dtype=int64), array([91], dtype=int64), array([47], dtype=int64), array([68], dtype=int64), array([85], dtype=int64), array([119], dtype=int64), array([94], dtype=int64), array([128], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([141], dtype=int64), array([94], dtype=int64), array([85], dtype=int64), array([76], dtype=int64), array([85], dtype=int64), array([147], dtype=int64), array([128], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([47], dtype=int64), array([109], dtype=int64), array([94], dtype=int64)]}",narrow-puzzle,1,0,,2.4306577084767538,6,61
1.1696604921414986,10.0,-5.76393202250021,2.312564325550234,1.0106,0,2.7613402542968153,2.05,,True,0.0,,,2.75,0,[105  85  76  80  76  94  31 128],2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([105], dtype=int64), array([85], dtype=int64), array([76], dtype=int64), array([80], dtype=int64), array([76], dtype=int64), array([94], dtype=int64), array([31], dtype=int64), array([128], dtype=int64)]}",narrow-puzzle,2,0,,2.77915,7,8
1.2124057448752814,0.0,-9.0,0.6113125177987073,1.0108,0,1.0,-0.7943609377704353,,True,11.0,,,2.4056390622295662,0,[ 47  94 142 117 120  85  85  85],2.4056390622295662,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.4056390622295662], 'action': [array([31], dtype=int64), array([128], dtype=int64), array([47], dtype=int64), array([68], dtype=int64), array([117], dtype=int64), array([85], dtype=int64), array([21], dtype=int64), array([40], dtype=int64), array([85], dtype=int64), array([10], dtype=int64), array([31], dtype=int64), array([94], dtype=int64), array([68], dtype=int64), array([94], dtype=int64), array([27], dtype=int64), array([104], dtype=int64), array([85], dtype=int64), array([68], dtype=int64), array([47], dtype=int64), array([101], dtype=int64), array([31], dtype=int64), array([108], dtype=int64), array([29], dtype=int64), array([50], dtype=int64), array([50], dtype=int64), array([94], dtype=int64), array([142], dtype=int64), array([117], dtype=int64), array([120], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([47], dtype=int64)]}",narrow-puzzle,3,0,,2.431619964101645,8,33
1.1916159277678093,0.0,-12.585786437626904,1.1625968329573448,1.011,0,1.0,0.1999999999999993,,True,12.0,,,2.5,0,[128  85 128  94  85 126  22  31],2.5,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([104], dtype=int64), array([88], dtype=int64), array([57], dtype=int64), array([85], dtype=int64), array([94], dtype=int64), array([46], dtype=int64), array([80], dtype=int64), array([49], dtype=int64), array([88], dtype=int64), array([120], dtype=int64), array([61], dtype=int64), array([88], dtype=int64), array([68], dtype=int64), array([50], dtype=int64), array([70], dtype=int64), array([94], dtype=int64), array([128], dtype=int64), array([85], dtype=int64), array([128], dtype=int64), array([94], dtype=int64), array([85], dtype=int64), array([126], dtype=int64), array([22], dtype=int64), array([31], dtype=int64)]}",narrow-puzzle,4,0,,2.5275,9,24
1.1873907867294307,50.0,0,1.5532893112443669,1.0112,0,1.0,0.5999999999999992,,True,3.0,,,3.0,0,[ 85  59  76  80 128  64  10  49],3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([55], dtype=int64), array([149], dtype=int64), array([33], dtype=int64), array([141], dtype=int64), array([121], dtype=int64), array([128], dtype=int64), array([76], dtype=int64), array([47], dtype=int64), array([117], dtype=int64), array([47], dtype=int64), array([61], dtype=int64), array([85], dtype=int64), array([117], dtype=int64), array([31], dtype=int64), array([76], dtype=int64), array([128], dtype=int64), array([47], dtype=int64), array([59], dtype=int64), array([76], dtype=int64), array([80], dtype=int64), array([128], dtype=int64), array([64], dtype=int64), array([10], dtype=int64), array([49], dtype=int64), array([85], dtype=int64)]}",narrow-puzzle,5,0,,3.0336000000000003,9,25
1.1787714767339177,50.0,0,0.4131273753497808,1.0114,0,1.0,-1.5999999999999996,,True,3.0,,,3.0,0,[ 24  31  85  94  47 105  80  88],3.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([47], dtype=int64), array([50], dtype=int64), array([128], dtype=int64), array([85], dtype=int64), array([128], dtype=int64), array([117], dtype=int64), array([31], dtype=int64), array([9], dtype=int64), array([104], dtype=int64), array([128], dtype=int64), array([47], dtype=int64), array([85], dtype=int64), array([91], dtype=int64), array([80], dtype=int64), array([31], dtype=int64), array([68], dtype=int64), array([76], dtype=int64), array([94], dtype=int64), array([47], dtype=int64), array([76], dtype=int64), array([49], dtype=int64), array([30], dtype=int64), array([85], dtype=int64), array([136], dtype=int64), array([27], dtype=int64), array([47], dtype=int64), array([61], dtype=int64), array([94], dtype=int64), array([47], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([50], dtype=int64), array([68], dtype=int64), array([37], dtype=int64), array([85], dtype=int64), array([119], dtype=int64), array([85], dtype=int64), array([94], dtype=int64), array([104], dtype=int64), array([88], dtype=int64), array([24], dtype=int64), array([31], dtype=int64), array([85], dtype=int64), array([94], dtype=int64), array([47], dtype=int64), array([105], dtype=int64), array([80], dtype=int64)]}",narrow-puzzle,6,0,,3.0342000000000002,9,47
1.1996075997334825,10.0,-4.83772233983162,1.6650002426119415,1.0116,0,1.7917941611104424,0.9499999999999995,,True,3.0,,,2.75,0,[ 85  80 105  94 117  67 128  85],2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([47], dtype=int64), array([85], dtype=int64), array([47], dtype=int64), array([107], dtype=int64), array([85], dtype=int64), array([33], dtype=int64), array([85], dtype=int64), array([46], dtype=int64), array([128], dtype=int64), array([68], dtype=int64), array([47], dtype=int64), array([94], dtype=int64), array([117], dtype=int64), array([67], dtype=int64), array([128], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([80], dtype=int64), array([105], dtype=int64)]}",narrow-puzzle,7,0,,2.7819000000000003,9,19
1.1890497589084257,0.0,-13.0,0.2962792382931788,1.0118,0,1.0,-1.5000000000000018,,True,3.0,,,2.5,0,[109  94  85 127  47 128  85 128],2.5,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.5], 'action': [array([47], dtype=int64), array([128], dtype=int64), array([20], dtype=int64), array([27], dtype=int64), array([47], dtype=int64), array([71], dtype=int64), array([85], dtype=int64), array([127], dtype=int64), array([109], dtype=int64), array([119], dtype=int64), array([120], dtype=int64), array([94], dtype=int64), array([47], dtype=int64), array([47], dtype=int64), array([120], dtype=int64), array([109], dtype=int64), array([49], dtype=int64), array([94], dtype=int64), array([18], dtype=int64), array([27], dtype=int64), array([94], dtype=int64), array([102], dtype=int64), array([68], dtype=int64), array([117], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([85], dtype=int64), array([108], dtype=int64), array([68], dtype=int64), array([128], dtype=int64), array([94], dtype=int64), array([47], dtype=int64), array([31], dtype=int64), array([94], dtype=int64), array([85], dtype=int64), array([127], dtype=int64), array([47], dtype=int64), array([128], dtype=int64), array([85], dtype=int64), array([128], dtype=int64), array([109], dtype=int64)]}",narrow-puzzle,8,0,,2.5295,10,41
1.1471291272549944,10.0,-7.0,2.312564325550234,1.012,0,2.7613402542968153,2.05,,True,0.0,,,2.75,0,[55 47 76 31 94 47 27 85],2.75,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 2.75], 'action': [array([55], dtype=int64), array([47], dtype=int64), array([76], dtype=int64), array([31], dtype=int64), array([94], dtype=int64), array([47], dtype=int64), array([27], dtype=int64), array([85], dtype=int64)]}",narrow-puzzle,9,0,,2.783,10,8
