,Linearity,Leniency
0,0.0,0.08318583996940454
1,0.0,0.23248236808376438
2,0.0,0.4493240064253763
3,0.0,0.32804742710579937
4,0.0,0.26633869344699657
5,0.33378995433789954,0.32234228711767954
6,0.5278538812785388,0.3739549843924445
7,0.47214611872146117,0.3940598442979166
8,0.0,0.14482634729789304
9,0.0,0.41828123477556556
10,0.0,0.11539805682230964
11,0.0,0.15327013808633697
12,0.0,0.13854326561261507
13,0.0,0.10473680597704382
14,0.0,0.12841927103817313
15,0.0,0.40308074221067075
16,0.0,0.47610398861141884
17,0.47214611872146117,0.27654155515556333
18,0.33378995433789954,0.10016918878058682
19,0.0,0.2623475574452139
20,0.0,0.2663299304320938
21,0.0,0.2852964329730551
22,0.33378995433789954,0.2208868129352949
23,0.0,0.1658394311050725
24,0.0,0.02208571855991951
25,0.5278538812785388,0.23136696147257038
26,0.5278538812785388,0.26737356377836996
27,0.0,0.21176159341655554
28,0.33378995433789954,0.15918892872351453
29,0.0,0.42180939148998575
30,0.0,0.24097665052950515
31,0.47214611872146117,0.30307679885396455
32,0.0,0.4597839165710906
33,0.0,0.1719501734972629
34,0.0,0.296254165822531
35,0.0,0.2582153786321392
36,0.5278538812785388,0.347774851440817
37,0.23607305936073059,0.27101271868155846
38,0.0,0.3853936398455122
39,0.0,0.19159017632646486
40,0.0,0.2266121913149759
41,0.23607305936073059,0.3011785629114574
42,0.23607305936073059,0.20919215226113946
43,0.0,0.5227747627674518
44,0.0,0.39112819852651987
45,0.0,0.37974629402710813
46,0.23607305936073059,0.24021197315763346
47,0.0,0.15950731826498143
48,0.0,0.12048832526475257
49,0.33378995433789954,0.2241944337746624
50,0.33378995433789954,0.21198776265833147
51,0.0,0.16153908586314966
52,0.0,0.2593405914742959
53,0.33378995433789954,0.28174678600780195
54,0.0,0.21872547790249305
55,0.0,0.2871281117309437
56,0.0,0.2272667050709272
57,0.0,0.499498526040029
58,0.0,0.2354960106374655
59,0.0,0.4893789129730384
60,0.0,0.15657755028249246
61,0.0,0.44057684840672734
62,0.0,0.16614676255630498
63,0.0,0.11153982654655216
64,0.0,0.32745863596161884
65,0.23607305936073059,0.2997499828390958
66,0.0,0.34275260068547636
67,0.23607305936073059,0.4339918599937282
68,0.47214611872146117,0.19621412719015388
69,0.0,0.8030320448849967
70,0.23607305936073059,0.18512599233319652
71,0.0,0.1286523255059441
72,0.0,0.33133397498075784
73,0.23607305936073059,0.33980655853245373
74,0.0,0.14642643209049439
75,0.0,0.6038074047893214
76,0.0,0.5421209959541994
77,0.0,0.37621166937311684
78,0.33378995433789954,0.3938987717382754
79,0.0,0.32874554729305244
80,0.0,0.20271085952448958
81,0.0,0.34535876304619917
82,0.0,0.14665489640760201
83,0.0,0.15006850799865049
84,0.23607305936073059,0.33100828292687196
85,0.0,0.38785855075173103
86,0.23607305936073059,0.1020584530649792
87,0.0,0.4025645589042559
88,0.0,0.14426864399229605
89,0.0,0.21583097062282708
90,0.0,0.4576407334977302
91,0.5278538812785388,0.21876470282634353
92,0.0,0.35972009261254895
93,0.0,0.38370342118533957
94,0.33378995433789954,0.3461868679545099
95,0.0,0.1863868232631339
96,0.47214611872146117,0.4438028897502144
97,0.0,0.23499297185340473
98,0.5278538812785388,0.3054250782046919
99,0.47214611872146117,0.2997499828390958
100,0.0,0.1621769081621433
101,0.0,0.21987614521651008
102,0.0,0.3707867372186733
103,0.0,0.1556956154254934
104,0.0,0.13010343904519858
105,0.0,0.28817362286612763
106,0.23607305936073059,0.36597605068027067
107,0.0,0.22319211178435636
108,0.0,0.34138536171743405
109,0.0,0.34520394978291713
110,0.0,0.5143363967025192
111,0.23607305936073059,0.2945545582178197
112,0.0,0.38391540268870156
113,0.0,0.5911719718723912
114,0.0,0.1816961065716144
115,0.0,0.03601682582318613
116,0.0,0.26321634777985886
117,0.47214611872146117,0.23932273578821542
118,0.0,0.21294731279018358
119,0.0,0.7148832088324512
120,0.0,0.4325536823336159
121,0.0,0.06965073752245783
122,0.5278538812785388,0.19449928863096877
123,0.0,0.275739113362325
124,0.0,0.22632801926027216
125,0.33378995433789954,0.32914238668222023
126,0.0,0.13809447406366662
127,0.0,0.3209070304625348
128,0.0,0.3732585333508871
129,0.0,0.4077501772945693
130,0.0,0.3284966359411718
131,0.0,0.27149280671230247
132,0.0,0.2813766529497664
133,0.0,0.22885614905971804
134,0.0,0.29510036886033436
135,0.23607305936073059,0.3904194375354562
136,0.0,0.16307469990325213
137,0.0,0.40498148187172156
138,0.0,0.20248239520738193
139,0.0,0.22283783561043055
140,0.23607305936073059,0.10854329273623262
141,0.0,0.2582153786321392
142,0.23607305936073059,0.22405130453125066
143,0.0,0.2536556898777371
144,0.0,0.4051317049843402
145,0.0,0.21481174853235144
146,0.5278538812785388,0.1989406766841836
147,0.47214611872146117,0.1746276918364796
148,0.33378995433789954,0.313648959047719
149,0.0,0.428232472770496
