segments,segments
0,172
1,2503
2,2
3,8
4,46
6,2
7,2
9,102
12,21
14,161
15,85
16,5
17,29
18,1
19,1
21,2
22,4
23,53
26,3
27,859
28,129
29,8
30,1
33,10
34,3
35,150
36,55
37,1
41,57
42,1
43,2
46,1
47,87
48,50
49,27
50,2
51,49
52,64
57,24
60,8
62,331
63,539
65,2
66,74
67,13
68,77
69,65
71,1
73,27
74,9
75,25
76,45
77,1
78,1
