#{"t_start": 1668771201.9216428, "env_id": null}
r,l,t
2.3,8,0.461909
1.8,13,1.068472
-2.2,22,1.944889
1.1,20,2.778986
2.3,8,3.205158
1.5,16,3.950852
2.3,8,4.383627
1.5,16,5.099739
1.9,12,5.689116
1.2,19,6.540943
1.4,17,7.309015
1.9,12,7.902336
2.3,8,8.350308
1.7,14,9.013787
2.1,10,9.504965
1.3,18,10.301863
-2.1,21,11.177847
1.7,14,11.866188
2.1,10,12.367807
1.7,14,13.050685
1.9,12,13.622427
2.3,8,14.039895
1.2,19,14.885818
0.8,23,15.857829
2.1,10,16.363622
1.4,17,17.150241
2.2,9,17.618002
1.2,19,18.459315
2.3,8,18.881237
2.1,10,19.388113
2.3,8,19.827388
2.2,9,20.301552
2.3,8,20.736531
2.2,9,21.208596
2.3,8,21.637961
-2.6,26,22.673046
1.8,13,23.293814
-2.2,22,24.190055
2.2,9,24.665149
1.6,15,25.361877
2.3,8,25.790601
2.3,8,26.233764
-2.3,23,27.159234
1.9,12,27.759117
2.1,10,28.271627
2.3,8,28.691447
0.9,22,29.633633
1.9,12,30.228737
2.0,11,30.765006
1.5,16,31.48717
2.1,10,31.989293
2.2,9,32.461634
1.6,15,33.202445
1.0,21,34.127586
1.8,13,34.781376
-2.2,22,35.696327
1.7,14,36.380742
1.8,13,37.009064
2.3,8,37.46517
2.0,11,38.016978
1.7,14,38.664779
2.3,8,39.101894
2.2,9,39.571181
2.1,10,40.085632
1.6,15,40.766134
1.0,21,41.710734
2.3,8,42.156311
-2.2,22,43.043671
2.0,11,43.575605
2.2,9,44.051123
-2.2,22,44.938967
1.6,15,45.628181
2.3,8,46.083675
1.0,21,46.98968
2.3,8,47.426159
2.2,9,47.910353
2.1,10,48.420931
-2.3,23,49.342428
1.2,19,50.193154
-2.1,21,51.042316
1.0,21,51.992118
1.9,12,52.587319
1.7,14,53.239619
2.2,9,53.703095
1.5,16,54.422222
1.8,13,55.04326
2.2,9,55.494986
1.2,19,56.32319
1.7,14,56.955282
2.3,8,57.393862
1.2,19,58.228502
0.6,25,59.235224
0.8,23,60.189946
1.6,15,60.871501
1.6,15,61.584923
1.3,18,62.378475
-2.3,23,63.278388
2.2,9,63.734387
2.2,9,64.223137
2.3,8,64.671271
1.9,12,65.264369
2.0,11,65.803577
1.9,12,66.366659
2.2,9,66.828409
-2.2,22,67.739814
1.7,14,68.388414
1.7,14,69.035445
2.0,11,69.559984
-2.4,24,70.520408
1.6,15,71.238495
2.3,8,71.674626
1.9,12,72.236238
1.5,16,72.941873
2.0,11,73.48226
0.8,23,74.476268
2.1,10,74.998486
-2.2,22,75.976168
2.3,8,76.434736
2.3,8,76.903997
2.2,9,77.362326
-2.4,24,78.327134
1.0,21,79.249644
1.8,13,79.897706
2.3,8,80.354095
1.9,12,80.960427
-2.4,24,81.907702
1.9,12,82.474081
2.2,9,82.956013
1.7,14,83.636184
-2.5,25,84.635191
-2.2,22,85.537857
2.3,8,85.951503
2.0,11,86.512978
2.2,9,86.989233
1.6,15,87.673578
2.1,10,88.18777
2.0,11,88.707743
2.3,8,89.173778
0.8,23,90.174809
0.8,23,91.132399
-2.3,23,92.032888
2.3,8,92.459638
2.3,8,92.898207
1.9,12,93.492013
-2.1,21,94.34627
1.5,16,95.060391
0.9,22,95.993307
0.9,22,97.008571
2.2,9,97.494251
1.6,15,98.199392
2.0,11,98.741469
2.3,8,99.170032
-2.2,22,100.079269
1.5,16,100.797554
2.0,11,101.350313
-2.2,22,102.241367
2.3,8,102.686339
-2.3,23,103.617797
-2.2,22,104.510789
1.9,12,105.093227
2.2,9,105.570652
1.1,20,106.500609
2.2,9,106.990052
-2.1,21,107.864661
2.3,8,108.303012
2.3,8,108.753337
1.5,16,109.507324
2.0,11,110.060663
2.0,11,110.622344
1.4,17,111.414192
2.2,9,111.901588
2.3,8,112.339854
2.3,8,112.812453
2.1,10,113.339434
1.4,17,114.121205
-2.3,23,115.068275
1.1,20,115.933524
1.6,15,116.673159
1.6,15,117.386627
1.7,14,118.068217
-2.2,22,118.960819
2.3,8,119.405229
1.1,20,120.291775
2.2,9,120.76088
1.1,20,121.669117
2.1,10,122.187295
2.3,8,122.630978
2.2,9,123.102051
1.3,18,123.883849
2.3,8,124.328047
1.8,13,124.969451
1.2,19,125.809434
2.3,8,126.256403
1.0,21,127.176693
1.8,13,127.803139
2.2,9,128.298798
2.3,8,128.747427
2.3,8,129.187042
1.6,15,129.90739
1.7,14,130.572536
2.3,8,131.023115
2.3,8,131.472374
-2.1,21,132.366645
2.3,8,132.814479
1.2,19,133.669222
-2.2,22,134.577514
2.3,8,135.010687
2.2,9,135.490326
2.3,8,135.927236
2.0,11,136.478282
1.2,19,137.394677
2.3,8,137.847734
-2.1,21,138.713236
1.8,13,139.319902
-2.2,22,140.240292
-2.4,24,141.216254
1.7,14,141.925638
-2.4,24,142.884571
2.1,10,143.414349
1.6,15,144.123226
1.9,12,144.698337
2.3,8,145.154894
2.3,8,145.599462
2.0,11,146.150312
1.0,21,147.087356
2.0,11,147.637354
1.7,14,148.305877
1.4,17,149.076
2.2,9,149.566715
1.1,20,150.453575
2.3,8,150.888831
2.1,10,151.418579
1.2,19,152.269623
2.0,11,152.822126
2.2,9,153.303909
1.5,16,154.03065
-2.5,25,155.023671
2.2,9,155.473437
-2.1,21,156.36716
2.3,8,156.792078
1.4,17,157.59884
-2.4,24,158.586449
-2.3,23,159.533753
1.7,14,160.220384
2.3,8,160.683553
1.7,14,161.337996
-2.4,24,162.323906
2.3,8,162.767722
2.1,10,163.297292
-2.2,22,164.209936
1.9,12,164.832056
2.1,10,165.349703
1.2,19,166.204342
1.4,17,167.005677
1.4,17,167.770113
-2.1,21,168.653758
2.2,9,169.127098
-2.4,24,170.09015
1.6,15,170.785675
1.9,12,171.40309
1.8,13,172.026
1.9,12,172.632732
-2.5,25,173.657755
2.2,9,174.173564
1.0,21,175.109704
-2.2,22,176.039171
2.3,8,176.490224
1.8,13,177.156854
1.6,15,177.880845
1.9,12,178.475295
-2.4,24,179.481588
2.3,8,179.907623
2.3,8,180.358964
1.9,12,180.958627
1.9,12,181.57296
1.6,15,182.2855
2.3,8,182.707672
1.9,12,183.318458
2.1,10,183.832891
-2.1,21,184.753209
1.6,15,185.458654
2.2,9,185.958355
-2.1,21,186.833138
2.3,8,187.2865
0.8,23,188.298889
1.4,17,189.109381
-2.4,24,190.083114
2.0,11,190.671044
2.2,9,191.149696
-2.3,23,192.097021
1.4,17,192.880036
1.9,12,193.477951
2.0,11,194.049124
-2.4,24,195.044345
2.3,8,195.482237
2.3,8,195.931602
1.8,13,196.567382
2.2,9,197.054411
-2.2,22,198.029509
1.1,20,198.942485
2.3,8,199.391991
-2.1,21,200.281946
2.1,10,200.802074
0.7,24,201.859461
-2.5,25,202.9147
1.7,14,203.595767
1.8,13,204.235798
2.0,11,204.817771
2.3,8,205.253973
2.1,10,205.77786
1.1,20,206.670029
1.4,17,207.446431
1.9,12,208.048007
1.3,18,208.881454
2.2,9,209.37124
2.3,8,209.850748
2.2,9,210.343902
1.7,14,211.017808
2.0,11,211.591735
-2.1,21,212.474263
2.3,8,212.917826
1.9,12,213.539682
-2.2,22,214.443258
2.3,8,214.899782
2.3,8,215.334728
1.6,15,216.036396
-2.4,24,217.035946
2.3,8,217.46787
2.3,8,217.931592
1.1,20,218.858465
-2.1,21,219.753374
2.3,8,220.19958
2.0,11,220.757935
2.3,8,221.19028
2.2,9,221.670334
2.1,10,222.16566
1.9,12,222.748135
1.7,14,223.384959
1.9,12,223.965029
1.6,15,224.647907
2.2,9,225.107009
2.0,11,225.6439
2.0,11,226.169792
2.3,8,226.612087
1.8,13,227.218644
2.2,9,227.697283
2.3,8,228.104096
2.0,11,228.649676
2.3,8,229.061084
2.3,8,229.490264
-2.2,22,230.352256
-2.5,25,231.347519
-2.4,24,232.302505
2.3,8,232.735945
-2.2,22,233.621436
1.0,21,234.514016
-2.2,22,235.397111
-2.6,26,236.386288
1.8,13,237.003819
-2.3,23,237.927118
-2.1,21,238.785794
0.5,26,239.873441
2.3,8,240.301157
2.0,11,240.848408
1.9,12,241.423845
1.9,12,242.010995
1.9,12,242.595198
-2.6,26,243.592489
2.1,10,244.109044
-2.4,24,245.036739
1.4,17,245.797049
2.3,8,246.220963
-2.4,24,247.161949
1.1,20,248.038686
2.3,8,248.473023
2.1,10,248.97348
1.2,19,249.815513
2.1,10,250.321613
2.0,11,250.848759
2.3,8,251.28847
1.2,19,252.140441
1.6,15,252.837597
1.1,20,253.763655
1.7,14,254.419078
2.0,11,254.951852
2.3,8,255.378536
1.4,17,256.153775
1.1,20,257.098436
1.5,16,257.815648
1.9,12,258.40504
1.5,16,259.125504
2.3,8,259.549737
-2.1,21,260.409286
2.3,8,260.857462
-2.2,22,261.754068
1.3,18,262.535654
0.9,22,263.475196
2.3,8,263.928925
2.2,9,264.390893
2.3,8,264.823169
2.2,9,265.280079
1.5,16,266.005511
2.3,8,266.435149
1.4,17,267.176658
-2.1,21,268.018944
1.6,15,268.713605
-2.4,24,269.661518
2.2,9,270.138501
1.3,18,270.964672
2.0,11,271.515308
1.4,17,272.292624
-2.2,22,273.207563
2.2,9,273.6758
-2.6,26,274.683154
2.3,8,275.110133
2.3,8,275.552156
1.5,16,276.266852
1.4,17,277.024151
-2.4,24,277.965745
2.3,8,278.399552
2.3,8,278.831435
-2.2,22,279.725291
2.3,8,280.162654
1.0,21,281.045656
2.3,8,281.477144
2.3,8,281.919014
2.3,8,282.3587
-2.2,22,283.218281
1.4,17,284.000521
2.3,8,284.431158
2.3,8,284.856639
2.3,8,285.285011
2.1,10,285.790121
-2.2,22,286.68795
1.0,21,287.688983
2.3,8,288.145921
1.8,13,288.777339
2.2,9,289.266308
2.3,8,289.725738
-2.5,25,290.753743
-2.3,23,291.689657
2.3,8,292.131097
1.8,13,292.777346
1.6,15,293.503296
2.3,8,293.955208
-2.4,24,294.949516
2.1,10,295.450992
-2.1,21,296.325149
1.0,21,297.201164
-2.3,23,298.105967
-2.2,22,298.978072
-2.4,24,299.921817
2.3,8,300.352334
-2.5,25,301.319477
2.2,9,301.784852
1.3,18,302.580767
2.3,8,302.999991
1.3,18,303.780768
-2.3,23,304.705324
-2.1,21,305.526427
2.3,8,305.960656
2.3,8,306.405876
-2.2,22,307.289088
2.1,10,307.80213
-2.1,21,308.637487
2.2,9,309.102875
2.2,9,309.581538
2.3,8,310.01079
-2.2,22,310.889697
2.0,11,311.445611
2.3,8,311.87195
1.1,20,312.729158
2.2,9,313.211815
0.8,23,314.177001
2.1,10,314.685168
2.2,9,315.162794
-2.4,24,316.118615
2.1,10,316.703619
1.2,19,317.530856
1.9,12,318.148024
2.3,8,318.585922
-2.4,24,319.520417
2.2,9,319.98783
2.2,9,320.456332
2.3,8,320.888326
1.0,21,321.751505
2.0,11,322.2883
-2.5,25,323.249554
-2.3,23,324.150625
2.3,8,324.580636
1.6,15,325.256224
2.2,9,325.723735
1.2,19,326.564807
1.8,13,327.15265
2.1,10,327.669725
2.3,8,328.097642
2.1,10,328.608621
2.3,8,329.045924
1.8,13,329.659493
2.3,8,330.087877
-2.2,22,330.960346
1.8,13,331.577331
0.9,22,332.537734
2.3,8,332.983253
2.0,11,333.52742
2.3,8,333.939667
2.3,8,334.361699
2.2,9,334.826658
2.3,8,335.260661
1.1,20,336.130445
2.3,8,336.56295
-2.1,21,337.424135
1.5,16,338.123301
1.0,21,339.023048
2.2,9,339.485173
2.3,8,339.90069
1.8,13,340.510343
1.7,14,341.166948
1.9,12,341.747731
2.0,11,342.288435
-2.8,28,343.365182
1.1,20,344.241995
1.9,12,344.828413
1.1,20,345.693645
2.3,8,346.12891
2.0,11,346.693677
2.2,9,347.164579
2.3,8,347.591392
1.7,14,348.264416
2.1,10,348.794586
2.2,9,349.264194
2.3,8,349.702123
2.2,9,350.174299
2.2,9,350.651766
2.3,8,351.079832
2.3,8,351.513038
2.3,8,351.964187
1.9,12,352.553579
1.5,16,353.289662
2.2,9,353.784925
2.1,10,354.298202
2.3,8,354.731937
-2.5,25,355.72428
2.0,11,356.265438
2.3,8,356.714204
1.9,12,357.299172
-2.3,23,358.21158
-2.3,23,359.148037
2.1,10,359.659353
2.1,10,360.187721
2.1,10,360.709137
1.9,12,361.267188
1.5,16,362.003274
2.3,8,362.444573
2.1,10,362.963853
2.1,10,363.469174
2.3,8,363.909997
1.8,13,364.541348
1.7,14,365.19609
1.9,12,365.771079
2.2,9,366.245605
1.1,20,367.1207
1.9,12,367.700032
2.3,8,368.143111
2.0,11,368.691464
2.2,9,369.161818
2.3,8,369.604339
1.5,16,370.347971
1.2,19,371.191309
1.5,16,371.911688
2.1,10,372.415571
1.9,12,372.994673
1.0,21,373.909025
2.3,8,374.351926
2.3,8,374.780001
1.6,15,375.469902
2.2,9,375.956125
2.3,8,376.394768
2.3,8,376.878824
1.9,12,377.463291
1.8,13,378.088221
2.0,11,378.638597
1.1,20,379.485151
2.0,11,380.045907
1.2,19,380.852436
2.3,8,381.279394
0.9,22,382.221384
1.7,14,382.891647
1.0,21,383.810265
1.4,17,384.574592
