#{"t_start": 1682901258.8138053, "env_id": null}
r,l,t
7.382359,7,0.468929
-12.370914,15,1.293328
-24.1,21,2.350102
-10.1,21,3.436437
7.482359,6,3.800042
0.229086,9,4.342767
4.982359,11,4.948514
-3.470914,6,5.320679
7.482359,6,5.687129
6.882359,12,6.364011
-4.170914,13,7.080947
-3.470914,6,7.448475
3.182359,9,7.968864
0.529086,6,8.352466
2.682359,14,9.111383
-6.1,21,10.181452
5.282359,8,10.637776
7.482359,6,11.003538
-2.370914,15,11.803299
7.382359,7,12.225863
-1.470914,6,12.597125
-14.1,21,13.636281
-12.1,21,14.715874
-10.1,21,15.777665
-2.070914,12,16.442471
0.229086,9,16.942193
-8.770914,19,17.929928
7.482359,6,18.312125
-18.1,21,19.377949
-6.017641,21,20.481782
6.682359,14,21.21984
1.082359,10,21.781155
4.882359,12,22.4179
6.982359,11,23.024568
-10.1,21,24.082626
0.529086,6,24.445621
-11.817641,19,25.462809
7.482359,6,25.835809
0.882359,12,26.501841
7.282359,8,26.981592
-1.670914,8,27.461508
-12.070914,12,28.135505
-0.717641,8,28.603724
7.482359,6,28.965331
7.482359,6,29.332408
6.682359,14,30.05097
6.082359,20,31.068555
2.682359,14,31.826859
-14.1,21,32.886019
2.882359,12,33.552967
7.382359,7,33.982926
7.182359,9,34.481548
6.682359,14,35.232028
2.982359,11,35.84336
0.782359,13,36.538314
2.582359,15,37.358336
7.282359,8,37.845595
-20.1,21,38.886472
-3.470914,6,39.271188
7.482359,6,39.638475
0.529086,6,40.01054
-0.470914,16,40.848764
7.282359,8,41.334537
-8.470914,16,42.177519
-1.117641,12,42.822723
2.482359,16,43.649784
-3.970914,11,44.290286
0.329086,8,44.760118
2.882359,12,45.422286
7.182359,9,45.925565
2.682359,14,46.695356
-2.1,21,47.761451
-15.535411,16,48.62313
-10.1,21,49.691266
0.282359,18,50.642484
-10.535411,6,50.996596
4.882359,12,51.666042
-4.670914,18,52.616302
6.782359,13,53.327032
-8.870914,20,54.36921
-1.670914,8,54.858456
6.282359,18,55.790113
0.329086,8,56.272257
2.182359,19,57.272604
-0.270914,14,58.024014
-14.1,21,59.134122
-6.570914,17,60.034698
-2.170914,13,60.751803
5.182359,9,61.25829
-8.170914,13,61.954616
-3.570914,7,62.375386
-8.1,21,63.498887
4.382359,17,64.394151
2.782359,13,65.109114
7.282359,8,65.586586
7.482359,6,65.946442
4.582359,15,66.749358
2.282359,18,67.744895
6.982359,11,68.352404
0.529086,6,68.728419
-18.021218,6,69.100453
0.529086,6,69.462151
7.482359,6,69.834718
5.282359,8,70.290703
-26.1,21,71.335147
-18.1,21,72.397578
7.482359,6,72.764933
0.529086,6,73.162328
4.082359,20,74.219748
-3.970914,11,74.826471
-6.1,21,75.924757
6.582359,15,76.715922
-18.070914,12,77.363827
2.582359,15,78.196401
-2.1,21,79.241574
-12.1,21,80.303444
7.082359,10,81.059908
3.282359,8,81.52234
-3.470914,6,81.898281
-6.770914,19,82.911989
-1.870914,10,83.454701
-3.470914,6,83.826289
-8.770914,19,84.829786
7.382359,7,85.245683
-10.1,21,86.302139
-4.170914,13,87.023582
7.482359,6,87.390662
5.282359,8,87.850983
7.282359,8,88.31341
-3.570914,7,88.72458
-11.235411,13,89.432521
-2.1,21,90.489512
-20.1,21,91.567666
-9.770914,9,92.070009
-3.517641,16,92.940747
-1.770914,9,93.461494
-3.570914,7,93.894552
4.982359,11,94.521045
2.882359,12,95.188462
0.182359,19,96.205803
-14.635411,7,96.634418
0.429086,7,97.079254
7.482359,6,97.447508
7.282359,8,97.920492
-8.1,21,98.987314
7.282359,8,99.450168
-1.470914,6,99.837618
7.482359,6,100.199546
7.382359,7,100.601843
6.382359,17,101.517456
2.382359,17,102.414304
-4.1,21,103.461806
7.382359,7,103.867307
-11.035411,11,104.491692
7.482359,6,104.859663
7.482359,6,105.229173
-23.521218,21,106.311709
-10.1,21,107.36927
6.982359,11,107.981657
6.582359,15,108.778253
7.382359,7,109.203189
6.582359,15,110.008684
4.382359,17,110.93101
7.482359,6,111.31721
-3.470914,6,111.691337
-1.617641,17,112.599057
7.482359,6,112.961582
-3.970914,11,113.576977
2.782359,13,114.294003
-4.1,21,115.351109
4.782359,13,116.054181
-2.1,21,117.080866
7.482359,6,117.438793
2.582359,15,118.263038
4.682359,14,119.018578
7.482359,6,119.379426
-4.1,21,120.447212
6.182359,19,121.451397
7.282359,8,121.930317
6.782359,13,122.733515
-8.1,21,123.836948
-30.1,21,124.909796
3.282359,8,125.378159
7.482359,6,125.744365
6.882359,12,126.40563
-8.1,21,127.452804
7.482359,6,127.824488
-2.017641,21,128.944876
-4.1,21,130.018366
-24.1,21,131.084189
7.482359,6,131.454568
0.082359,20,132.524619
-9.335411,14,133.318841
5.082359,10,133.88774
-4.1,21,134.953591
-3.470914,6,135.33123
-12.1,21,136.418518
7.082359,10,136.995242
5.282359,8,137.462848
-4.370914,15,138.273727
-12.1,21,139.338246
-1.670914,8,139.83473
2.282359,18,140.776377
7.382359,7,141.194544
-12.1,21,142.221179
-1.317641,14,142.977162
6.382359,17,143.865818
-14.370914,15,144.677133
-6.770914,19,145.690848
2.982359,11,146.307792
-14.835411,9,146.819851
-8.1,21,147.868268
7.482359,6,148.231369
7.382359,7,148.660803
-6.670914,18,149.627074
7.382359,7,150.060256
2.682359,14,150.860579
7.082359,10,151.426242
-8.1,21,152.507577
-10.670914,18,153.438463
7.482359,6,153.807339
2.882359,12,154.458317
7.482359,6,154.819588
7.382359,7,155.212343
7.382359,7,155.624625
-3.970914,11,156.227284
6.882359,12,156.86679
6.082359,20,157.903862
-17.735411,18,158.859884
2.582359,15,159.683921
6.982359,11,160.291391
7.482359,6,160.672227
4.382359,17,161.569547
-5.870914,10,162.126905
4.882359,12,162.808131
-14.1,21,163.86446
5.282359,8,164.33137
7.382359,7,164.777878
-2.1,21,165.851039
-13.035411,11,166.485148
7.482359,6,166.853609
-3.670914,8,167.320892
-3.670914,8,167.789304
7.482359,6,168.163447
-1.717641,18,169.105976
7.282359,8,169.558712
7.382359,7,169.974771
-6.570914,17,170.88364
-10.1,21,171.939218
-4.370914,15,172.735419
7.482359,6,173.104167
-3.470914,6,173.48594
0.082359,20,174.52982
3.982359,21,175.630026
-6.1,21,176.713042
-1.817641,19,177.706006
-8.870914,20,178.75675
5.182359,9,179.278461
2.682359,14,180.034693
-16.1,21,181.088821
-12.1,21,182.18095
-4.070914,12,182.940647
-6.770914,19,183.9399
7.482359,6,184.316958
7.482359,6,184.694098
7.282359,8,185.188062
-20.1,21,186.290124
7.282359,8,186.757341
-4.470914,16,187.660178
-3.670914,8,188.146037
-8.1,21,189.19624
-6.770914,19,190.192999
-1.217641,13,190.905342
-8.1,21,191.984851
3.982359,21,193.056201
6.982359,11,193.667838
-12.1,21,194.752676
4.182359,19,195.741604
-9.717641,18,196.708567
-10.1,21,197.774824
-14.1,21,198.794479
-4.670914,18,199.734305
6.182359,19,200.728873
-1.470914,6,201.114662
5.082359,10,201.677424
6.882359,12,202.323502
-10.870914,20,203.382634
-2.017641,21,204.440666
1.982359,21,205.542199
6.882359,12,206.220712
6.982359,11,206.825289
-10.770914,19,207.864314
7.282359,8,208.340465
7.382359,7,208.751414
-2.1,21,209.805394
3.282359,8,210.26738
7.282359,8,210.735893
6.982359,11,211.349545
-12.1,21,212.393378
6.582359,15,213.195007
-5.917641,20,214.239229
-2.170914,13,214.986653
-5.617641,17,215.883433
-10.770914,19,216.886459
-2.070914,12,217.569246
-3.470914,6,217.946517
6.582359,15,218.751911
6.882359,12,219.390432
3.182359,9,219.924867
3.182359,9,220.441769
-8.1,21,221.532471
3.082359,10,222.108824
6.582359,15,222.907006
7.182359,9,223.42836
0.329086,8,223.896316
-4.1,21,224.968701
7.482359,6,225.357681
5.082359,10,225.925482
7.282359,8,226.389373
-24.1,21,227.43494
-34.1,21,228.505213
2.882359,12,229.210778
7.482359,6,229.591033
-8.1,21,230.665241
-3.470914,6,231.038876
-4.1,21,232.085005
7.482359,6,232.453859
6.982359,11,233.048876
-3.670914,8,233.509965
4.782359,13,234.275949
5.282359,8,234.736154
-1.970914,11,235.349072
-3.117641,12,235.994167
-1.770914,9,236.512655
-2.1,21,237.558704
-6.170914,13,238.274327
-6.1,21,239.349982
7.182359,9,239.883628
1.082359,10,240.448675
-4.1,21,241.505705
-8.1,21,242.58988
0.529086,6,243.076035
-1.670914,8,243.560974
-0.170914,13,244.263212
-8.1,21,245.34931
7.482359,6,245.721988
7.482359,6,246.085214
3.382359,7,246.517961
-1.670914,8,246.980451
-1.417641,15,247.763126
-4.1,21,248.817979
6.882359,12,249.48933
6.982359,11,250.103114
-9.717641,18,251.076565
-5.770914,9,251.59809
7.482359,6,251.971015
3.082359,10,252.531135
6.582359,15,253.34404
-2.970914,21,254.450412
-2.1,21,255.498698
7.282359,8,255.964582
-6.1,21,257.00806
-6.1,21,258.078725
7.482359,6,258.448706
-12.1,21,259.526689
-12.1,21,260.577818
0.482359,16,261.565643
-6.1,21,262.629666
7.182359,9,263.174132
7.082359,10,263.748973
-1.870914,10,264.310555
-8.1,21,265.37429
4.382359,17,266.288802
-10.270914,14,267.070465
-1.570914,7,267.492582
-14.270914,14,268.227113
3.182359,9,268.748416
2.682359,14,269.488153
7.482359,6,269.84722
7.182359,9,270.36445
7.482359,6,270.728715
-2.370914,15,271.54421
5.082359,10,272.093044
7.482359,6,272.466346
7.482359,6,272.839291
-3.670914,8,273.284946
-2.1,21,274.346783
-14.1,21,275.383502
2.782359,13,276.090044
-9.870914,10,276.653743
-12.1,21,277.724647
-1.117641,12,278.390431
-18.1,21,279.468242
-3.670914,8,279.946403
0.282359,18,280.907162
-2.1,21,281.945683
0.029086,11,282.557652
7.182359,9,283.066361
2.182359,19,284.064506
-3.470914,6,284.458606
-12.1,21,285.529996
7.282359,8,285.98242
4.982359,11,286.588224
7.482359,6,286.973525
4.882359,12,287.663429
2.782359,13,288.37587
6.882359,12,289.04108
4.882359,12,289.710994
4.382359,17,290.638909
-10.570914,17,291.531811
-4.870914,20,292.569901
-22.870914,20,293.612332
7.382359,7,294.057142
-8.1,21,295.14561
-3.670914,8,295.613071
4.282359,18,296.590356
7.382359,7,297.008956
-6.1,21,298.079558
3.282359,8,298.566088
6.782359,13,299.296633
6.882359,12,299.943302
-8.1,21,301.008329
7.282359,8,301.479565
7.082359,10,302.063937
7.482359,6,302.432326
-0.270914,14,303.252865
2.782359,13,303.991074
-12.1,21,305.090679
-1.470914,6,305.457405
7.482359,6,305.82277
7.482359,6,306.191821
-2.1,21,307.275095
-6.1,21,308.329418
-8.1,21,309.403406
7.282359,8,309.871878
0.229086,9,310.392703
7.082359,10,310.958601
-3.670914,8,311.432433
4.982359,11,312.046317
-17.235411,13,312.774026
7.482359,6,313.143806
-12.1,21,314.230714
6.982359,11,314.83891
3.182359,9,315.354631
7.482359,6,315.722501
3.082359,10,316.287544
-2.1,21,317.34413
7.182359,9,317.860296
0.529086,6,318.244427
3.382359,7,318.646822
-1.570914,7,319.055069
3.382359,7,319.473845
-2.1,21,320.526722
7.282359,8,320.986211
-10.1,21,322.053118
-8.017641,21,323.176008
5.382359,7,323.588028
-8.1,21,324.672422
-1.770914,9,325.200269
-16.1,21,326.247787
7.482359,6,326.613782
7.482359,6,326.987768
5.182359,9,327.497777
7.382359,7,327.910391
3.282359,8,328.384148
7.482359,6,328.757819
7.482359,6,329.120955
-7.970914,11,329.718093
6.982359,11,330.3201
0.782359,13,331.010916
7.482359,6,331.378358
6.882359,12,332.042508
7.382359,7,332.471603
-1.017641,11,333.082512
-3.870914,10,333.640561
-16.1,21,334.700737
7.282359,8,335.16694
6.882359,12,335.815202
7.282359,8,336.265781
6.582359,15,337.055546
7.482359,6,337.422312
6.682359,14,338.177454
-10.1,21,339.262352
7.382359,7,339.697378
7.482359,6,340.067091
-6.1,21,341.149137
7.482359,6,341.528064
2.882359,12,342.197247
-3.770914,9,342.712608
7.482359,6,343.077472
7.182359,9,343.58546
-1.470914,6,343.947828
-4.1,21,344.989033
7.482359,6,345.359146
7.382359,7,345.775458
-3.470914,6,346.148829
-2.1,21,347.190264
-9.870914,10,347.760237
6.382359,17,348.687774
2.982359,11,349.316564
-12.1,21,350.399273
2.282359,18,351.340892
6.382359,17,352.229226
7.382359,7,352.627863
-12.1,21,353.706814
4.082359,20,354.748167
7.482359,6,355.130055
3.282359,8,355.605231
5.282359,8,356.087523
7.382359,7,356.514264
-6.1,21,357.599771
-1.217641,13,358.359243
-3.970914,11,358.982483
7.082359,10,359.551184
-1.770914,9,360.054835
7.382359,7,360.476959
-10.1,21,361.534088
-7.517641,16,362.375948
6.882359,12,363.135594
7.182359,9,363.681777
7.382359,7,364.114624
0.482359,16,364.953769
-14.970914,21,366.059396
6.782359,13,366.75866
-3.870914,10,367.304692
-16.1,21,368.380569
-0.570914,17,369.283678
4.882359,12,369.956025
-1.770914,9,370.474749
7.482359,6,370.856278
-6.1,21,371.9145
-12.1,21,372.978687
-1.817641,19,373.974826
6.382359,17,374.883664
-10.1,21,375.935305
6.682359,14,376.665358
7.482359,6,377.029941
-6.1,21,378.083073
6.882359,12,378.738118
7.182359,9,379.257925
2.682359,14,380.012218
7.482359,6,380.368954
6.882359,12,381.039177
-8.1,21,382.09617
-3.770914,9,382.618434
-4.1,21,383.6492
-2.970914,21,384.731706
0.229086,9,385.247075
0.429086,7,385.658612
-14.035411,21,386.739458
7.482359,6,387.110177
-16.1,21,388.169727
2.782359,13,388.887255
7.282359,8,389.35073
-3.870914,10,389.920054
4.782359,13,390.618002
-5.417641,15,391.439492
-1.817641,19,392.438171
0.229086,9,392.951046
-8.770914,19,393.955699
-2.1,21,395.020288
7.382359,7,395.441624
-9.417641,15,396.255554
-1.870914,10,396.835359
4.682359,14,397.583223
-16.1,21,398.663627
0.029086,11,399.259935
7.482359,6,399.634599
6.682359,14,400.400522
-4.670914,18,401.345641
7.482359,6,401.715398
-3.470914,6,402.073503
-0.017641,21,403.14858
-14.1,21,404.201245
-8.270914,14,404.951745
-2.1,21,406.040186
6.882359,12,406.702936
1.082359,10,407.272067
7.282359,8,407.747
4.482359,16,408.595865
-14.1,21,409.647804
-8.1,21,410.717831
7.082359,10,411.281265
7.182359,9,411.793944
-1.817641,19,412.797682
3.082359,10,413.363315
-6.370914,15,414.183039
7.482359,6,414.557591
7.482359,6,414.919572
-4.670914,18,415.86621
1.282359,8,416.342231
7.482359,6,416.715943
-2.1,21,417.781938
-2.670914,18,418.717587
2.882359,12,419.379328
5.382359,7,419.803542
7.482359,6,420.177122
-3.317641,14,420.945686
7.282359,8,421.425696
6.982359,11,422.039571
7.082359,10,422.60538
-6.1,21,423.755476
7.282359,8,424.224524
2.982359,11,424.816531
6.582359,15,425.617343
3.082359,10,426.197395
7.382359,7,426.620955
-18.1,21,427.691102
-10.070914,12,428.345379
7.482359,6,428.712767
7.382359,7,429.12983
-0.070914,12,429.794059
2.882359,12,430.445508
-2.370914,15,431.239078
-14.770914,19,432.228834
7.282359,8,432.686083
-2.270914,14,433.430631
5.082359,10,433.99163
6.882359,12,434.648864
5.382359,7,435.086283
-6.1,21,436.157797
-7.770914,9,436.661431
7.382359,7,437.10101
6.282359,18,438.028729
7.182359,9,438.53932
-12.1,21,439.635143
-15.435411,15,440.449489
-17.735411,18,441.575754
-4.1,21,442.632371
6.982359,11,443.22546
7.282359,8,443.687651
-6.070914,12,444.348696
6.482359,16,445.197843
6.982359,11,445.810903
7.182359,9,446.313758
6.482359,16,447.160686
-1.470914,6,447.528699
0.329086,8,447.978616
4.482359,16,448.825215
7.382359,7,449.232324
7.182359,9,449.760502
-10.1,21,450.82195
4.582359,15,451.605401
2.582359,15,452.419933
4.582359,15,453.221415
2.782359,13,453.913352
7.382359,7,454.333217
6.782359,13,455.036348
-20.421218,10,455.609154
7.482359,6,455.983145
-1.217641,13,456.680127
-2.1,21,457.733022
-12.535411,6,458.098828
5.282359,8,458.56698
6.782359,13,459.274448
6.682359,14,460.034103
7.382359,7,460.442752
7.382359,7,460.85546
-4.1,21,461.932116
7.482359,6,462.305031
7.282359,8,462.780124
-4.970914,21,463.895263
-4.1,21,464.971184
-8.870914,20,466.012719
-2.1,21,467.068211
-2.1,21,468.143876
0.529086,6,468.52225
-6.1,21,469.590438
-6.1,21,470.627106
7.182359,9,471.149174
7.382359,7,471.563554
-1.870914,10,472.112961
4.582359,15,472.91805
-6.970914,21,474.024709
7.382359,7,474.450239
-12.1,21,475.503399
7.482359,6,475.879929
-12.470914,16,476.742992
-0.470914,16,477.591081
-1.970914,11,478.183149
-8.835411,9,478.703526
6.982359,11,479.326569
7.482359,6,479.693731
-8.170914,13,480.41673
4.982359,11,481.060485
-2.1,21,482.130097
6.682359,14,482.977558
-10.970914,21,484.076893
0.229086,9,484.609499
7.382359,7,485.030962
-1.470914,6,485.39122
7.082359,10,485.952478
4.682359,14,486.693608
2.182359,19,487.714814
5.182359,9,488.226537
7.182359,9,488.762487
-8.1,21,489.818623
6.882359,12,490.480701
-14.1,21,491.538744
-6.1,21,492.604938
0.682359,14,493.355238
-4.1,21,494.42854
-14.1,21,495.499169
-0.917641,10,496.046144
7.382359,7,496.473194
2.782359,13,497.186249
7.282359,8,497.656579
-5.870914,10,498.211294
6.982359,11,498.841449
-18.321218,9,499.371327
-14.821218,14,500.116659
-1.470914,6,500.480847
0.529086,6,500.852432
7.482359,6,501.222685
7.182359,9,501.746348
4.082359,20,502.819282
-2.1,21,503.895313
-6.1,21,504.95904
7.382359,7,505.36608
3.082359,10,505.927074
-14.1,21,506.988128
6.982359,11,507.592802
-14.1,21,508.675045
-18.1,21,509.763996
-4.170914,13,510.461268
7.482359,6,510.823577
0.882359,12,511.464647
7.482359,6,511.832986
0.529086,6,512.19389
-3.570914,7,512.602522
6.082359,20,513.663862
-16.770914,19,514.669021
-4.270914,14,515.431895
7.282359,8,515.891073
-12.1,21,516.972806
-8.1,21,518.047364
-6.570914,17,518.951799
0.529086,6,519.319423
-3.470914,6,519.695666
7.482359,6,520.073734
7.482359,6,520.456047
-8.1,21,521.508368
-5.970914,11,522.117325
6.982359,11,522.718864
0.482359,16,523.554971
6.882359,12,524.218636
7.482359,6,524.605468
4.882359,12,525.263772
-2.1,21,526.33125
6.882359,12,527.007525
-3.970914,11,527.631085
2.682359,14,528.383373
-12.1,21,529.44084
-1.470914,6,529.833836
-4.1,21,530.888716
7.082359,10,531.452762
7.482359,6,531.851433
-10.1,21,532.916133
-10.1,21,533.984217
7.382359,7,534.403216
-26.921218,15,535.204443
2.782359,13,535.912956
6.082359,20,536.978184
-1.570914,7,537.390361
7.482359,6,537.754346
7.082359,10,538.305077
-7.517641,16,539.149957
-1.570914,7,539.575614
-4.1,21,540.650134
2.082359,20,541.700287
7.182359,9,542.240687
-10.535411,6,542.602595
-6.1,21,543.797648
7.282359,8,544.283367
-1.517641,16,545.131146
-4.670914,18,546.072359
6.482359,16,546.964024
-8.1,21,548.013568
7.382359,7,548.433519
-8.1,21,549.525802
0.229086,9,550.038424
-12.1,21,551.095389
-5.670914,8,551.57213
-1.470914,6,551.941546
-3.617641,17,552.837025
7.482359,6,553.208676
-0.370914,15,554.03062
2.482359,16,554.899278
-1.717641,18,555.849216
-6.1,21,556.882433
4.782359,13,557.590302
7.482359,6,557.943774
-4.870914,20,558.99034
0.529086,6,559.35183
6.182359,19,560.361282
7.382359,7,560.775171
6.982359,11,561.39818
6.982359,11,562.021361
-4.870914,20,563.063106
6.782359,13,563.783971
-12.1,21,564.876488
0.182359,19,565.869082
6.982359,11,566.476631
7.182359,9,566.996391
-2.070914,12,567.645893
2.582359,15,568.448157
7.382359,7,568.872969
-2.070914,12,569.544839
7.382359,7,569.95555
-2.917641,10,570.528397
6.782359,13,571.220945
-12.870914,20,572.252781
7.382359,7,572.657283
-10.370914,15,573.458802
6.982359,11,574.076859
7.482359,6,574.458286
-3.470914,6,574.832367
-3.570914,7,575.238254
7.482359,6,575.632918
7.182359,9,576.152874
-8.570914,17,577.054644
-8.570914,17,577.958771
7.082359,10,578.524476
-10.770914,19,579.520013
4.982359,11,580.134556
7.382359,7,580.556314
-14.1,21,581.644805
0.882359,12,582.31882
-12.1,21,583.358316
-6.1,21,584.423329
6.782359,13,585.149535
2.082359,20,586.183608
-10.1,21,587.258638
-12.635411,7,587.686893
-18.1,21,588.761643
-3.470914,6,589.157039
6.482359,16,589.996256
-18.521218,11,590.601115
7.482359,6,590.965506
-16.1,21,592.050841
-3.970914,11,592.664473
7.382359,7,593.086645
-14.1,21,594.159271
6.382359,17,595.074747
7.482359,6,595.446629
7.482359,6,595.828901
0.982359,11,596.431491
6.382359,17,597.32537
-3.570914,7,597.737582
-10.1,21,598.840242
-10.1,21,599.921741
-12.1,21,600.986174
7.482359,6,601.373633
7.182359,9,601.88322
7.482359,6,602.25653
7.482359,6,602.632374
-2.1,21,603.757005
6.982359,11,604.391608
7.482359,6,604.759264
2.382359,17,605.670017
1.182359,9,606.182831
-14.1,21,607.270965
-1.670914,8,607.738618
-5.917641,20,608.774022
5.382359,7,609.18976
-1.470914,6,609.55115
-4.070914,12,610.22627
3.982359,21,611.312741
-6.170914,13,612.039802
2.282359,18,613.020887
7.382359,7,613.428305
-20.721218,13,614.151564
-1.017641,11,614.777856
7.482359,6,615.150095
7.482359,6,615.519542
-3.670914,8,615.979305
-14.1,21,617.024112
4.582359,15,617.840563
-3.470914,6,618.21189
7.382359,7,618.632711
-2.370914,15,619.44305
-1.470914,6,619.825315
-6.1,21,620.889843
-1.417641,15,621.88101
7.382359,7,622.300389
2.882359,12,622.978071
7.182359,9,623.492414
-14.470914,16,624.342622
0.529086,6,624.703922
7.082359,10,625.266637
-3.317641,14,626.024329
-3.417641,15,626.820183
-5.870914,10,627.382878
3.082359,10,627.941868
-3.970914,11,628.571294
7.482359,6,628.944803
6.082359,20,629.985831
-3.670914,8,630.468124
2.582359,15,631.26972
7.082359,10,631.831057
-14.1,21,632.901714
7.282359,8,633.352244
0.182359,19,634.410585
6.382359,17,635.318724
-2.070914,12,635.988598
7.182359,9,636.503885
-8.1,21,637.584882
-8.270914,14,638.360059
-4.1,21,639.423898
0.182359,19,640.427608
-18.1,21,641.499763
7.382359,7,641.917003
0.529086,6,642.287647
-6.1,21,643.355817
6.282359,18,644.293706
-4.1,21,645.355956
