#{"t_start": 1682977713.5564096, "env_id": null}
r,l,t
-2.1,21,1.733566
-2.1,21,3.277045
-2.1,21,4.821676
7.844661,8,5.614752
-2.1,21,7.12584
-6.1,21,8.649806
-6.1,21,10.214418
-2.1,21,11.760506
-2.1,21,13.331735
-2.1,21,14.860277
-6.1,21,16.390716
-2.1,21,17.89484
-2.1,21,19.420958
-2.1,21,20.930146
-2.1,21,22.496778
-4.1,21,24.033453
-2.1,21,25.516675
-6.1,21,27.033455
-2.1,21,28.548031
-4.1,21,30.059615
-2.1,21,31.592067
-10.1,21,33.13504
-2.1,21,34.639978
-2.1,21,36.159717
-2.1,21,37.690952
-2.1,21,39.206903
-2.1,21,40.712815
-6.1,21,42.256779
-2.1,21,43.810794
-2.1,21,45.283696
-2.1,21,46.834011
-6.1,21,48.36674
-6.1,21,49.876778
-4.1,21,51.445224
-2.1,21,52.967684
-6.1,21,54.46852
-2.1,21,55.990753
-6.1,21,57.56648
-4.1,21,59.133888
-4.1,21,60.657058
-6.1,21,62.210808
-2.1,21,63.828709
-6.1,21,65.354526
-2.1,21,66.908982
-2.1,21,68.426824
-2.1,21,69.932879
-2.1,21,71.445699
-2.1,21,72.986251
-2.1,21,74.483315
-2.1,21,75.994348
-2.1,21,77.499167
-2.1,21,78.980602
-2.1,21,80.479474
-2.1,21,82.024567
-2.1,21,83.537012
-6.1,21,85.051512
-2.1,21,86.574911
-2.1,21,88.069412
-2.1,21,89.582949
-6.1,21,91.046423
-2.1,21,92.537777
-2.1,21,94.051341
-2.1,21,95.630892
-2.1,21,97.167515
-2.1,21,98.699741
-2.1,21,100.210012
-2.1,21,101.747958
-2.1,21,103.275832
-2.1,21,104.767785
-2.1,21,106.273519
-2.1,21,107.781253
-4.1,21,109.298569
-2.1,21,110.827558
-2.1,21,112.335051
-2.1,21,113.843852
-2.1,21,115.36149
-2.1,21,116.87947
-2.1,21,118.380795
-2.1,21,120.024864
-2.1,21,121.53213
-2.1,21,123.063372
-4.1,21,124.569461
-2.1,21,126.098882
-2.1,21,127.639335
-2.1,21,129.134382
-2.1,21,130.664778
-2.1,21,132.180366
-6.1,21,133.726128
-2.1,21,135.226175
-4.1,21,136.733207
-2.1,21,138.229015
-2.1,21,139.718484
-2.1,21,141.210402
-2.1,21,142.708852
-2.1,21,144.304711
