#{"t_start": 1683084582.3199356, "env_id": null}
r,l,t
-11.555339,102,6.735596
-44.0,180,17.976001
-34.0,180,29.140349
-40.0,180,40.405929
-48.0,180,51.63588
-1.955339,26,53.520901
-19.755339,104,60.133389
-10.055339,107,67.025214
-42.0,180,78.265119
7.644661,10,79.129912
-50.0,180,90.306601
7.044661,16,91.575209
-30.0,180,102.734199
6.744661,19,104.165
-22.855339,175,115.181405
-48.0,180,126.492554
-0.255339,29,128.488769
-34.0,180,139.7863
-1.155339,98,146.043747
-8.355339,110,153.066424
-12.555339,92,159.156064
0.644661,20,160.600544
-46.0,180,171.858045
6.644661,20,173.314402
-40.555339,172,184.191196
-5.455339,101,190.738717
-5.255339,59,194.576406
-1.855339,25,196.327926
-38.0,180,207.554363
-34.0,180,218.656932
-30.0,180,229.850596
-14.755339,134,238.343609
-7.555339,62,242.381579
1.444661,52,245.886814
-34.955339,176,256.939541
-28.0,180,268.25709
2.044661,26,270.053949
-10.455339,51,273.338734
7.644661,10,274.250064
-32.0,180,285.484236
-9.955339,106,292.255953
-9.855339,105,298.913237
-42.0,180,310.240384
1.444661,72,314.913978
-38.0,180,326.115533
-34.0,180,337.410893
-10.6,77,342.296666
-42.0,180,353.545452
-5.6,27,355.451237
-3.6,27,357.330813
-34.0,180,368.67635
-44.0,180,379.996633
-4.055339,87,385.580346
-28.0,180,396.777976
-0.555339,72,401.449857
0.744661,39,404.090904
-1.055339,57,407.823732
-38.0,180,419.038095
-5.755339,84,424.395975
-33.53546,144,433.579618
4.244661,44,436.543265
-28.0,180,447.868612
-2.655339,53,451.365928
-28.0,180,462.572701
-3.155339,78,467.775443
1.944661,47,470.904252
-25.7,148,480.343672
-26.0,180,491.645678
-30.0,180,502.821247
2.644661,20,504.311504
-32.0,180,515.563455
-18.755339,134,524.032312
-26.0,111,531.036153
-9.0,41,533.804632
-9.655339,123,541.669302
-5.455339,61,545.805407
-1.855339,45,548.757842
-32.0,180,560.012606
3.144661,55,563.663495
-44.8,179,574.983837
-32.055339,147,584.298524
-10.955339,56,587.975423
6.744661,19,589.377095
-11.755339,84,594.760721
-52.0,180,606.071624
3.744661,49,609.316935
-48.0,180,620.535431
-34.455339,171,631.345549
7.644661,10,632.200223
7.344661,13,633.219135
-32.0,180,644.328678
-50.0,180,655.544089
-21.755339,144,664.668504
-6.955339,76,669.631066
-0.055339,87,675.169154
1.944661,67,679.58962
-4.855339,55,683.224031
7.544661,11,684.195034
-44.0,180,695.57018
-46.0,180,706.735745
-32.0,180,717.980452
-28.0,180,729.311804
7.544661,11,730.239026
-20.155339,108,737.178483
-3.8,9,737.964933
-7.955339,106,744.757866
-38.0,180,755.917363
-24.0,180,767.209862
-46.0,180,778.45915
-24.855339,155,788.331166
-26.0,180,799.627029
-10.555339,52,803.07951
-30.0,180,814.272551
-8.655339,93,820.218296
2.644661,40,822.899329
-20.455339,131,831.242543
-7.455339,101,837.834293
-50.0,180,849.159716
-41.7,168,859.801807
-21.955339,166,870.336081
-36.0,180,881.736078
0.344661,83,887.115205
-40.0,180,898.289745
-34.0,180,909.639479
-26.1,112,916.791502
-6.555339,92,922.800463
-28.0,180,934.022979
-2.655339,53,937.567153
7.844661,8,938.305271
5.744661,29,940.349196
-8.355339,90,946.056598
-44.0,180,957.351948
-12.6,77,962.390036
-34.0,180,973.696634
-10.455339,111,980.75079
6.644661,20,982.212794
-30.755339,114,989.540492
-50.0,180,1000.795957
-16.755339,94,1006.778306
-38.0,180,1018.130368
-11.355339,100,1024.563609
-40.4,135,1033.201712
-34.0,180,1044.479559
7.844661,8,1045.215343
-35.755339,164,1055.46602
-26.0,180,1066.895697
-30.0,180,1078.227684
6.944661,17,1079.515993
-7.455339,81,1084.776891
-32.0,180,1096.147467
-36.0,180,1107.417331
-2.355339,50,1110.742557
-40.0,180,1121.907616
-30.0,180,1133.083353
-34.0,180,1144.322313
-22.8,79,1149.547884
-46.0,180,1160.819937
-30.0,180,1172.059532
-38.0,180,1183.255664
-40.0,180,1194.508831
-42.0,180,1205.757318
2.444661,22,1207.361249
1.944661,27,1209.273542
-34.0,180,1220.455126
-3.7,28,1222.400874
-28.0,180,1233.622256
-0.755339,54,1237.32894
-26.33546,52,1240.730099
7.244661,14,1241.802336
-2.255339,49,1245.011654
-33.355339,160,1255.05104
-3.755339,84,1260.448288
-1.855339,65,1264.683935
-28.0,180,1275.925188
-46.0,180,1287.235128
-44.0,180,1298.474844
-16.7,58,1302.316418
7.144661,15,1303.468131
-11.155339,118,1310.911569
-29.055339,177,1322.018043
6.244661,24,1323.731098
-34.0,180,1335.002399
-28.455339,131,1343.317968
2.344661,23,1344.973933
-44.0,180,1356.213524
-68.0,180,1367.502862
-42.455339,171,1378.263276
-23.6,107,1385.222847
