reward_game,segments,representation,rewards_sum,discount_reward,counter_done_interations,piece_penalty,reward,agent,counter_changes,experience_bonus,discount_rewards,entropy_map,changes_penalty,is_done_success,counter_done,done_penalty,entropy,counter_done_max_changes,historical,reward_experience_bonus,done_bonus,bonus_factor
3.0,[27 68 12  9 47  1],narrow-puzzle,6.8823592397610565,,0,0,7.982359239761056,,12,1.0366,7.025567098934171,1.0387142794950388,,True,132,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([28], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([0], dtype=int64), array([60], dtype=int64), array([28], dtype=int64), array([27], dtype=int64), array([68], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([1], dtype=int64)]}",8.27451358793631,50.0,2.254624876411447
3.0,[57  4  1 12 15 26],narrow-puzzle,5.482359239761055,,0,0,7.982359239761056,,24,1.0368,5.904487545296354,1.0371914882712843,,True,133,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([1], dtype=int64), array([43], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([33], dtype=int64), array([0], dtype=int64), array([68], dtype=int64), array([57], dtype=int64), array([41], dtype=int64), array([6], dtype=int64), array([35], dtype=int64), array([75], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([15], dtype=int64), array([67], dtype=int64), array([1], dtype=int64), array([2], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([57], dtype=int64), array([4], dtype=int64)]}",8.276110059784262,50.0,1.0
3.0,[67 33 27 14 67  1],narrow-puzzle,-1.8709140160185909,,0,0,1.0290859839814104,,29,1.037,-0.43044345500363046,1.051331527644824,,True,134,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([0], dtype=int64), array([28], dtype=int64), array([41], dtype=int64), array([3], dtype=int64), array([47], dtype=int64), array([28], dtype=int64), array([34], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([36], dtype=int64), array([35], dtype=int64), array([6], dtype=int64), array([7], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([46], dtype=int64), array([4], dtype=int64), array([2], dtype=int64), array([1], dtype=int64), array([57], dtype=int64), array([66], dtype=int64), array([14], dtype=int64), array([1], dtype=int64), array([46], dtype=int64), array([67], dtype=int64), array([33], dtype=int64), array([27], dtype=int64), array([14], dtype=int64), array([67], dtype=int64), array([1], dtype=int64)]}",1.0671621653887224,10.0,1.0
3.0,[15 15 41 28 62 23],narrow-puzzle,-0.47091401601858984,,0,0,1.0290859839814104,,16,1.0372,0.23928134279290864,1.0517831350700257,,True,135,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([7], dtype=int64), array([49], dtype=int64), array([4], dtype=int64), array([9], dtype=int64), array([5], dtype=int64), array([6], dtype=int64), array([37], dtype=int64), array([68], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([62], dtype=int64), array([23], dtype=int64), array([15], dtype=int64), array([15], dtype=int64), array([41], dtype=int64), array([28], dtype=int64)]}",1.0673679825855187,10.0,1.9525624189766635
0.0,[28  4 12 67 33 14],narrow-puzzle,7.482359239761056,,0,0,7.982359239761056,,6,1.0373999999999999,7.538749602139404,1.0363965603410883,,True,136,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([28], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([67], dtype=int64), array([33], dtype=int64), array([14], dtype=int64)]}",8.280899475328118,50.0,3.188521078284832
3.0,[14 14 47 27 35 67],narrow-puzzle,0.5290859839814104,,0,0,1.0290859839814104,,6,1.0375999999999999,0.7570077337686173,1.0359592246414582,,True,137,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([14], dtype=int64), array([14], dtype=int64), array([47], dtype=int64), array([27], dtype=int64), array([35], dtype=int64), array([67], dtype=int64)]}",1.0677796169791112,10.0,3.188521078284832
3.0,[60 28 67 14  6  5],narrow-puzzle,6.782359239761056,,0,0,7.982359239761056,,12,1.0377999999999998,6.942007413469155,1.0522080904885391,,True,138,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([76], dtype=int64), array([63], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([6], dtype=int64), array([17], dtype=int64), array([34], dtype=int64), array([28], dtype=int64), array([67], dtype=int64), array([14], dtype=int64), array([6], dtype=int64), array([5], dtype=int64), array([60], dtype=int64)]}",8.284092419024022,50.0,2.254624876411447
0.0,[17  6 28 41 68 47],narrow-puzzle,7.482359239761056,,0,0,7.982359239761056,,6,1.0379999999999998,7.538749602139404,1.0503482883225446,,True,139,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([17], dtype=int64), array([6], dtype=int64), array([28], dtype=int64), array([41], dtype=int64), array([68], dtype=int64), array([47], dtype=int64)]}",8.285688890871974,50.0,3.188521078284832
3.0,[ 9 14 14 57  4 28],narrow-puzzle,-0.47091401601858984,,0,0,1.0290859839814104,,16,1.0381999999999998,0.23928134279290864,1.0368073098028172,,True,140,,2.2516291673878226,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([28], dtype=int64), array([4], dtype=int64), array([33], dtype=int64), array([12], dtype=int64), array([60], dtype=int64), array([2], dtype=int64), array([75], dtype=int64), array([28], dtype=int64), array([42], dtype=int64), array([35], dtype=int64), array([4], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([14], dtype=int64), array([57], dtype=int64)]}",1.0683970685695001,10.0,1.9525624189766635
6.0,[ 0 33 28  3 16 41],narrow-puzzle,6.382359239761056,,0,0,7.982359239761056,,17,1.0383999999999998,6.613246574234754,1.0293884685078571,,True,141,,2.584962500721156,0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([7], dtype=int64), array([70], dtype=int64), array([48], dtype=int64), array([3], dtype=int64), array([35], dtype=int64), array([7], dtype=int64), array([47], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([0], dtype=int64), array([27], dtype=int64), array([41], dtype=int64), array([0], dtype=int64), array([33], dtype=int64), array([28], dtype=int64), array([3], dtype=int64), array([16], dtype=int64)]}",8.28888183456788,50.0,1.8942637868358374
