#{"t_start": 1668818608.0233605, "env_id": null}
r,l,t
1.4,17,0.819221
1.6,15,1.506963
0.7,24,2.531175
2.3,8,3.001404
1.7,14,3.657576
2.2,9,4.138061
2.2,9,4.603678
1.5,16,5.368873
2.3,8,5.774264
1.7,14,6.448966
1.9,12,7.020004
2.0,11,7.564877
2.2,9,8.053886
2.0,11,8.603759
2.2,9,9.084412
1.4,17,9.8204
2.1,10,10.323338
2.3,8,10.743933
0.8,23,11.735474
2.3,8,12.172245
2.3,8,12.626747
1.6,15,13.314754
-1.4,45,15.103545
2.0,11,15.651564
1.4,17,16.426203
1.8,13,17.047321
2.3,8,17.480923
1.6,15,18.184115
1.0,21,19.113123
2.1,10,19.624736
-1.6,47,21.47995
1.4,17,22.222884
1.8,13,22.845645
1.8,13,23.43592
1.6,15,24.124774
2.3,8,24.547411
2.1,10,25.040168
2.2,9,25.512598
1.7,14,26.163749
2.3,8,26.585616
2.3,8,27.007718
1.6,15,27.6824
1.8,13,28.296989
1.5,16,29.009067
1.3,18,29.800696
2.2,9,30.255083
2.3,8,30.67955
0.1,30,31.899395
2.3,8,32.327832
1.8,13,32.939811
2.1,10,33.431777
2.0,11,33.957653
0.7,24,34.991571
2.3,8,35.413953
2.2,9,35.885864
2.3,8,36.304256
2.1,10,36.800498
1.8,13,37.41383
1.1,20,38.282616
2.3,8,38.70805
0.8,23,39.691392
2.3,8,40.114141
2.3,8,40.531539
1.2,19,41.351317
1.8,13,41.973171
2.3,8,42.401136
1.7,14,43.063265
2.0,11,43.601552
1.1,20,44.466249
2.2,9,44.93198
-0.3,34,46.314151
-0.9,40,47.913666
2.3,8,48.341743
1.9,12,48.902106
2.0,11,49.441438
1.9,12,50.039634
2.1,10,50.538072
2.0,11,51.070908
2.0,11,51.599758
1.0,21,52.531108
-0.2,33,53.870207
1.8,13,54.485634
0.5,26,55.621443
1.5,16,56.355113
2.3,8,56.80403
1.9,12,57.431003
-1.2,43,59.150402
1.5,16,59.881546
1.1,20,60.775164
1.9,12,61.362374
0.2,29,62.571073
1.9,12,63.159967
1.9,12,63.745937
2.3,8,64.180023
1.7,14,64.841004
2.3,8,65.309972
1.4,17,66.079547
2.0,11,66.636141
2.1,10,67.172303
1.5,16,67.916705
1.7,14,68.576469
2.3,8,68.981039
0.3,28,70.145069
0.5,26,71.180881
-0.5,36,72.652975
1.1,20,73.545928
1.3,18,74.350734
1.3,18,75.145101
1.0,21,76.039871
2.3,8,76.47281
2.2,9,76.948029
2.0,11,77.525708
2.1,10,78.024791
1.3,18,78.843228
1.2,19,79.667078
-0.1,32,80.981755
2.3,8,81.408281
1.9,12,81.977313
1.8,13,82.57529
2.2,9,83.036504
2.3,8,83.462197
-0.2,33,84.766283
1.7,14,85.413331
2.3,8,85.843549
2.3,8,86.269282
1.6,15,86.937037
2.3,8,87.360542
1.0,21,88.269785
1.0,21,89.148424
0.7,24,90.162359
1.1,20,91.0138
1.8,13,91.64228
1.2,19,92.461195
1.7,14,93.10792
2.3,8,93.535271
2.3,8,93.957908
-1.3,44,95.669429
2.3,8,96.107997
1.9,12,96.683644
2.3,8,97.105633
2.0,11,97.641042
1.5,16,98.363086
1.8,13,98.97016
2.3,8,99.392631
2.3,8,99.807742
0.1,30,101.028379
2.1,10,101.532646
2.3,8,101.962127
0.4,27,103.115774
2.0,11,103.669409
2.3,8,104.101722
1.8,13,104.723897
0.7,24,105.741138
1.7,14,106.386701
2.2,9,106.864549
1.5,16,107.582789
2.2,9,108.052056
1.8,13,108.664374
2.3,8,109.092954
0.7,24,110.113629
2.3,8,110.533475
1.9,12,111.117338
2.1,10,111.627924
2.3,8,112.038629
2.3,8,112.467553
1.5,16,113.169294
-0.4,35,114.592614
-0.0,31,115.847247
1.0,21,116.748992
1.5,16,117.469195
2.3,8,117.912898
0.9,22,118.84952
2.3,8,119.274277
1.9,12,119.842859
2.3,8,120.266722
1.9,12,120.833502
2.3,8,121.25403
2.0,11,121.786344
1.7,14,122.425534
0.7,24,123.413942
2.3,8,123.841446
1.5,16,124.558165
1.3,18,125.356081
0.3,28,126.546046
1.0,21,127.453856
0.7,24,128.42742
2.2,9,128.882323
1.6,15,129.577349
2.3,8,130.014537
2.3,8,130.436882
1.3,18,131.235651
2.3,8,131.676808
2.0,11,132.23113
1.8,13,132.844049
2.3,8,133.264851
2.1,10,133.766029
1.5,16,134.482459
1.6,15,135.168659
2.2,9,135.636722
0.5,26,136.737657
1.6,15,137.406566
2.1,10,137.902992
0.4,27,139.025656
-1.0,41,140.648678
1.0,21,141.56634
1.3,18,142.370199
2.3,8,142.788855
1.1,20,143.696455
2.3,8,144.132677
2.3,8,144.571562
2.3,8,144.999949
2.3,8,145.429775
2.2,9,145.889411
1.5,16,146.649621
-0.7,38,148.22191
1.7,14,148.902098
1.8,13,149.596909
1.8,13,150.203064
1.7,14,150.888693
2.3,8,151.329171
0.6,25,152.393034
0.3,28,153.60128
1.8,13,154.252427
1.2,19,155.095871
2.3,8,155.527311
0.2,29,156.720452
1.6,15,157.398888
0.2,29,158.62498
-1.2,43,160.340464
1.4,17,161.09375
1.4,17,161.870374
2.1,10,162.35492
1.0,21,163.259683
2.3,8,163.685586
2.3,8,164.114288
1.7,14,164.761458
2.3,8,165.176558
1.4,17,165.925769
2.3,8,166.358431
2.3,8,166.789449
2.3,8,167.21104
1.0,21,168.117534
2.0,11,168.655969
-0.4,35,170.09971
2.3,8,170.53122
1.7,14,171.198144
1.7,14,171.865542
-0.2,33,173.207083
0.9,22,174.144405
1.0,21,175.059231
2.0,11,175.599591
2.2,9,176.066476
1.3,18,176.872392
1.3,18,177.655513
2.0,11,178.209162
2.3,8,178.641545
2.3,8,179.064365
2.0,11,179.597731
2.3,8,180.039195
2.2,9,180.495192
2.2,9,180.965415
1.2,19,181.821631
2.3,8,182.273897
1.9,12,182.89572
0.8,23,183.907058
2.3,8,184.324174
1.5,16,185.108737
2.3,8,185.547375
2.1,10,186.07394
0.3,28,187.281528
2.1,10,187.822743
0.9,22,188.789672
0.7,24,189.854318
1.5,16,190.603517
1.9,12,191.16923
2.3,8,191.607769
1.7,14,192.285682
1.6,15,193.000012
1.3,18,193.828126
-0.4,35,195.314548
0.1,30,196.543764
2.3,8,196.982226
2.1,10,197.526087
0.8,23,198.530341
2.0,11,199.076351
1.6,15,199.774256
2.0,11,200.326834
0.8,23,201.341612
1.9,12,201.92993
1.3,18,202.737841
-1.5,46,204.61486
2.1,10,205.138075
2.3,8,205.563289
2.1,10,206.07764
2.2,9,206.547616
1.3,18,207.340215
2.3,8,207.783951
2.3,8,208.202722
2.2,9,208.668895
2.3,8,209.104363
2.3,8,209.545602
1.0,21,210.458442
2.3,8,210.886955
-0.1,32,212.204146
1.1,20,213.080745
2.3,8,213.512949
1.7,14,214.157717
1.7,14,214.812803
-0.5,36,216.314815
0.5,26,217.478884
2.2,9,217.936162
1.6,15,218.654696
1.2,19,219.487359
-6.8,68,222.035511
2.3,8,222.447796
2.3,8,222.88099
-0.2,33,224.235982
2.2,9,224.701782
1.9,12,225.285353
2.3,8,225.718424
0.1,30,226.955635
2.2,9,227.421231
1.8,13,228.024876
2.3,8,228.453779
2.3,8,228.878467
0.4,27,230.006218
1.8,13,230.616911
2.1,10,231.115717
0.6,25,232.166219
2.2,9,232.624152
2.3,8,233.05654
2.0,11,233.600338
2.2,9,234.076999
-2.1,52,236.184618
-0.2,33,237.576138
2.2,9,238.057359
-1.0,41,239.715089
2.3,8,240.155477
1.6,15,240.843752
1.0,21,241.720013
0.3,28,242.868613
2.3,8,243.309004
1.2,19,244.147551
2.3,8,244.565245
1.5,16,245.305133
2.3,8,245.730539
2.3,8,246.15521
2.3,8,246.576272
2.2,9,247.02239
1.8,13,247.628323
2.0,11,248.173403
2.2,9,248.63449
2.3,8,249.055408
1.7,14,249.685369
2.3,8,250.142535
2.3,8,250.573987
2.2,9,251.047099
1.6,15,251.745861
2.1,10,252.250057
1.8,13,252.876165
-1.1,42,254.538488
2.2,9,255.010337
2.3,8,255.449343
1.7,14,256.105041
-0.0,31,257.446219
2.1,10,257.937747
1.4,17,258.705371
0.8,23,259.713891
1.9,12,260.294172
1.9,12,260.873726
2.2,9,261.335541
2.3,8,261.76972
2.2,9,262.241915
1.8,13,262.859865
2.3,8,263.274101
1.6,15,263.963882
1.8,13,264.576024
1.8,13,265.179378
1.4,17,265.935946
2.0,11,266.466328
2.3,8,266.897723
1.6,15,267.574194
1.9,12,268.151124
0.8,23,269.12861
2.3,8,269.554923
1.2,19,270.385075
-1.5,46,272.172256
0.5,26,273.262305
0.1,30,274.490749
2.0,11,275.023671
2.3,8,275.450325
1.4,17,276.209798
2.3,8,276.645687
2.2,9,277.117188
2.3,8,277.54043
2.2,9,278.004898
2.1,10,278.507543
1.9,12,279.088902
1.4,17,279.847043
0.5,26,280.937962
2.1,10,281.436849
-0.7,38,282.957563
1.4,17,283.721877
2.1,10,284.235329
1.8,13,284.847371
2.3,8,285.289028
1.2,19,286.13288
1.7,14,286.770989
1.5,16,287.503322
2.2,9,287.947925
0.2,29,289.143185
2.3,8,289.570705
1.8,13,290.184604
0.3,28,291.340741
1.8,13,291.944674
1.3,18,292.753724
2.1,10,293.267021
1.0,21,294.174787
-0.3,34,295.552017
1.9,12,296.150148
-1.8,49,298.075614
1.6,15,298.775576
1.4,17,299.533697
1.9,12,300.099902
1.8,13,300.715107
1.9,12,301.284424
1.9,12,301.857675
2.3,8,302.290989
0.6,25,303.341871
2.3,8,303.776586
2.2,9,304.224179
2.0,11,304.760998
1.0,21,305.674206
0.9,22,306.640839
2.2,9,307.102427
1.7,14,307.760675
0.3,28,308.931457
0.2,29,310.131968
2.3,8,310.554191
2.3,8,310.992302
2.3,8,311.413676
1.0,21,312.305292
2.3,8,312.725447
2.2,9,313.192995
2.1,10,313.692912
1.0,21,314.605994
1.7,14,315.266315
1.1,20,316.146752
2.3,8,316.567164
2.1,10,317.057178
1.0,21,318.019219
1.3,18,318.815581
2.3,8,319.25272
1.6,15,319.950223
-1.3,44,321.70862
2.3,8,322.132636
1.4,17,322.910142
1.7,14,323.567448
1.9,12,324.158403
2.1,10,324.653104
2.2,9,325.12104
1.1,20,325.987627
0.8,23,326.947278
1.8,13,327.543006
2.3,8,327.970798
1.8,13,328.585824
0.7,24,329.587971
0.5,26,330.674149
2.3,8,331.095051
2.0,11,331.633468
2.0,11,332.195116
1.8,13,332.807446
1.7,14,333.457353
1.6,15,334.148142
2.3,8,334.569588
2.0,11,335.108662
1.3,18,335.910557
2.3,8,336.344723
2.3,8,336.765492
1.4,17,337.546464
2.3,8,337.984621
2.1,10,338.48391
1.4,17,339.258387
2.0,11,339.788407
2.3,8,340.216502
2.0,11,340.75276
1.9,12,341.333165
1.0,21,342.255681
-0.0,31,343.527788
2.3,8,343.962829
2.3,8,344.380273
0.6,25,345.427417
1.9,12,345.995563
1.9,12,346.548379
0.9,22,347.471933
-0.2,33,348.788772
2.3,8,349.222251
2.1,10,349.728346
-0.6,37,351.235695
2.3,8,351.653421
1.2,19,352.482076
1.4,17,353.247054
2.3,8,353.684047
1.0,21,354.588862
2.2,9,355.050601
1.1,20,355.914499
1.5,16,356.646836
1.8,13,357.26811
1.8,13,357.887187
2.3,8,358.313046
2.2,9,358.769326
2.1,10,359.279883
2.1,10,359.797868
2.3,8,360.231084
0.4,27,361.368447
2.1,10,361.866513
1.3,18,362.676508
1.9,12,363.246261
2.3,8,363.670572
2.2,9,364.133015
1.9,12,364.701243
2.2,9,365.154447
0.5,26,366.237616
2.3,8,366.665878
2.1,10,367.169501
2.2,9,367.649238
2.3,8,368.070867
1.5,16,368.786409
2.1,10,369.286553
1.8,13,369.885176
2.3,8,370.3079
-2.2,53,372.381241
1.8,13,372.989813
1.7,14,373.644844
1.6,15,374.346566
2.0,11,374.881491
1.4,17,375.659594
2.3,8,376.091843
2.1,10,376.59186
1.4,17,377.374432
1.0,21,378.291615
-0.5,36,379.751004
0.6,25,380.829901
1.8,13,381.432777
0.1,30,382.645839
0.7,24,383.661013
1.1,20,384.541236
2.2,9,385.028617
2.2,9,385.496536
0.2,29,386.699824
2.3,8,387.128425
2.1,10,387.616864
1.4,17,388.358186
1.3,18,389.148694
2.3,8,389.575839
1.7,14,390.222277
1.5,16,390.932184
0.9,22,391.863172
1.9,12,392.439765
2.1,10,392.924783
-1.5,46,394.755781
1.9,12,395.324404
1.3,18,396.131342
2.2,9,396.580209
1.2,19,397.420186
2.3,8,397.857336
1.8,13,398.465815
0.4,27,399.586604
1.8,13,400.202771
1.0,21,401.097225
2.3,8,401.52112
-1.0,41,403.153036
-0.0,31,404.418741
2.1,10,404.929402
2.3,8,405.355646
-0.3,34,406.742593
1.8,13,407.346853
1.8,13,407.966384
2.3,8,408.401437
0.5,26,409.499672
1.8,13,410.116695
1.2,19,410.937608
2.1,10,411.436383
1.2,19,412.289215
1.4,17,413.055413
2.2,9,413.535289
1.5,16,414.247679
2.1,10,414.727867
0.2,29,415.890811
2.3,8,416.322929
2.2,9,416.787936
1.7,14,417.419088
0.7,24,418.423584
1.4,17,419.188972
0.5,26,420.268895
0.5,26,421.37152
2.3,8,421.814295
2.0,11,422.38698
2.2,9,422.873939
2.3,8,423.296792
0.9,22,424.252034
1.9,12,424.864439
1.4,17,425.623701
2.3,8,426.062003
0.1,30,427.289199
2.0,11,427.820001
0.2,29,429.004704
-1.9,50,430.993589
0.5,26,432.10551
1.4,17,432.889847
2.2,9,433.353582
2.3,8,433.794547
0.3,28,435.049007
2.2,9,435.523341
2.0,11,436.072023
1.6,15,436.79896
2.1,10,437.391547
0.7,24,438.393454
-0.2,33,439.739151
1.5,16,440.458844
-0.1,32,441.822113
1.3,18,442.678727
1.1,20,443.563305
0.6,25,444.625834
0.3,28,445.779675
0.9,22,446.756885
2.3,8,447.194022
1.0,21,448.121674
2.3,8,448.549572
1.9,12,449.149103
2.3,8,449.584819
1.1,20,450.456822
2.3,8,450.9029
-0.4,35,452.374792
-1.5,46,454.275936
2.0,11,454.83132
1.0,21,455.75953
1.3,18,456.568193
0.6,25,457.722493
2.3,8,458.258632
1.8,13,458.897416
1.1,20,459.828916
2.1,10,460.455624
2.3,8,460.888925
2.3,8,461.341991
0.2,29,462.669051
1.8,13,463.331378
