#{"t_start": 1668767587.9624965, "env_id": null}
r,l,t
1.355639,9,0.84186
1.8,8,1.414925
1.8,8,1.963317
1.705639,8,2.504224
1.455639,8,3.082104
2.05,8,3.659045
1.455639,8,4.229727
2.05,8,4.798418
1.8,8,5.36624
1.4,12,6.066368
2.3,8,6.609827
1.55,8,7.209153
1.8,8,7.765695
1.8,8,8.353664
2.05,8,8.921116
1.8,8,9.480561
2.05,8,10.043305
1.105639,9,10.643056
2.3,8,11.193413
1.105639,9,11.782907
1.305639,12,12.468515
1.8,8,13.027796
1.7,9,13.670735
2.05,8,14.224677
1.8,8,14.979177
2.05,8,15.5408
2.05,8,16.094889
1.705639,8,16.657342
2.05,8,17.219476
2.05,8,17.757344
1.605639,9,18.353494
2.3,8,18.910907
2.3,8,19.4677
1.705639,8,20.133622
1.8,8,20.699083
2.05,8,21.270968
1.8,8,21.838534
2.05,8,22.399487
2.05,8,22.983651
2.3,8,23.553935
2.05,8,24.10709
1.455639,8,24.671683
1.8,8,25.23237
1.8,8,25.797747
2.05,8,26.396923
1.055639,12,27.114025
1.3,8,27.672291
2.05,8,28.22268
2.05,8,28.778201
2.3,8,29.340929
2.05,8,29.968595
1.8,8,30.541041
2.05,8,31.104254
2.3,8,31.650136
2.05,8,32.22353
0.5,16,33.139664
1.55,13,33.87549
1.705639,8,34.450356
1.3,8,35.028582
1.8,8,35.588061
2.05,8,36.155233
2.05,8,36.723236
1.705639,8,37.285701
2.05,8,37.875198
2.05,8,38.417912
1.75,11,39.073278
1.95,9,39.715936
2.05,8,40.276119
2.05,8,40.841217
2.3,8,41.416685
2.3,8,41.986519
1.705639,8,42.524012
1.8,8,43.094403
1.8,8,43.671231
1.455639,8,44.237255
2.05,8,44.807204
1.8,8,45.352695
1.55,8,45.964433
2.3,8,46.536139
1.6,10,47.179975
2.3,8,47.741273
2.3,8,48.313865
2.05,8,48.868004
1.455639,8,49.424834
2.3,8,49.99508
2.2,9,50.607041
1.95,9,51.221299
2.05,8,51.763613
2.3,8,52.357391
1.8,8,52.92877
1.8,8,53.516623
2.05,8,54.087364
1.605639,9,54.690882
2.3,8,55.247234
2.05,8,55.812201
1.85,10,56.446832
1.6,10,57.095355
1.15,17,57.98247
2.3,8,58.555104
1.705639,8,59.147899
1.8,8,59.711814
2.05,8,60.25091
2.3,8,60.836213
2.05,8,61.415938
1.605639,9,62.020599
1.0,11,62.698042
1.3,13,63.452005
1.8,8,64.018691
2.05,8,64.57559
1.55,8,65.130543
1.8,8,65.71024
2.05,8,66.264457
1.8,8,66.832973
1.8,8,67.39586
2.3,8,67.958383
1.95,9,68.540962
2.05,8,69.097568
2.05,8,69.650845
1.605639,9,70.25166
1.55,8,70.823814
2.3,8,71.388586
1.455639,8,72.009282
2.3,8,72.556308
2.3,8,73.111991
1.705639,8,73.67698
2.3,8,74.239996
1.8,8,74.795396
2.1,10,75.435931
2.05,8,75.987455
1.8,8,76.538282
1.705639,8,77.088509
1.95,9,77.68474
2.0,11,78.405736
1.55,8,78.961101
1.55,8,79.518221
1.3,13,80.256349
2.05,8,80.816042
1.65,12,81.531367
2.05,8,82.076393
1.7,9,82.669293
2.05,8,83.249547
2.05,8,83.818591
1.55,8,84.396891
1.8,8,84.992447
0.355639,19,85.94006
1.8,8,86.49531
2.05,8,87.053145
1.25,11,87.738653
1.705639,8,88.284508
1.4,12,88.983815
2.05,8,89.532526
2.05,8,90.078832
1.8,8,90.632192
2.05,8,91.192597
1.8,8,91.791626
2.05,8,92.352409
1.55,8,92.905977
1.705639,8,93.462772
2.3,8,94.026402
1.705639,8,94.577736
1.8,8,95.130437
1.8,8,95.685492
1.705639,8,96.241642
2.05,8,96.81458
1.75,11,97.492335
1.55,8,98.096713
2.3,8,98.65049
2.3,8,99.206395
1.9,12,99.931466
2.05,8,100.500372
1.8,8,101.074226
1.8,8,101.643734
2.3,8,102.199398
2.3,8,102.760626
1.95,9,103.357359
2.3,8,103.891756
2.05,8,104.493777
2.05,8,105.058716
2.3,8,105.620957
2.3,8,106.183445
1.8,8,106.747648
2.3,8,107.309914
2.3,8,107.863007
2.3,8,108.432127
1.705639,8,109.007173
1.7,9,109.587507
1.8,8,110.143682
1.705639,8,110.733864
1.8,8,111.309434
1.1,15,112.127415
2.05,8,112.689392
2.2,9,113.30208
2.05,8,113.868539
1.55,8,114.440994
2.05,8,114.994441
1.3,13,115.73932
1.95,9,116.343457
2.2,9,116.940399
2.1,10,117.603346
2.3,8,118.171557
1.65,12,118.864577
2.05,8,119.424048
1.8,8,120.002221
2.3,8,120.563658
1.8,8,121.128095
2.05,8,121.680657
2.3,8,122.243303
1.705639,8,122.797745
2.3,8,123.358673
1.455639,8,123.96291
2.05,8,124.53733
1.8,8,125.08582
1.8,8,125.629977
1.455639,8,126.196352
1.55,8,126.76406
2.05,8,127.330674
2.05,8,127.884502
1.8,8,128.434804
2.3,8,129.02212
1.75,11,129.692678
1.1,15,130.562071
1.8,8,131.107692
1.95,9,131.702263
2.05,8,132.26452
1.8,8,132.829768
1.85,10,133.457879
2.05,8,134.017491
2.05,8,134.598387
1.8,8,135.151839
1.8,8,135.729142
1.95,9,136.323548
1.8,8,136.927983
1.8,8,137.474716
1.705639,8,138.043233
2.05,8,138.606431
2.05,8,139.172678
1.55,8,139.743625
2.05,8,140.301903
1.55,8,140.874903
0.8,18,141.814086
2.05,8,142.375039
2.05,8,142.92315
2.05,8,143.526051
1.8,8,144.088165
2.05,8,144.655149
2.05,8,145.220594
1.8,8,145.766609
2.3,8,146.323235
2.05,8,146.895703
1.8,8,147.453422
1.8,8,148.023081
2.3,8,148.582773
1.8,8,149.152688
1.8,8,149.759763
2.3,8,150.32547
2.3,8,150.907994
1.455639,8,151.474212
1.6,10,152.11102
2.3,8,152.676414
2.05,8,153.238091
1.3,8,153.799809
2.3,8,154.34372
1.6,10,154.988137
1.8,8,155.554283
2.05,8,156.152896
2.05,8,156.734889
1.705639,8,157.307255
1.3,8,157.872697
2.05,8,158.413102
1.8,8,158.977113
1.605639,9,159.599564
2.3,8,160.166884
1.75,11,160.822651
1.8,8,161.392861
1.55,8,161.962848
1.8,8,162.570667
2.1,10,163.212035
2.05,8,163.778399
1.8,8,164.331347
1.705639,8,164.902456
1.55,8,165.475756
1.8,8,166.031744
1.705639,8,166.569653
2.3,8,167.129858
1.705639,8,167.694766
2.3,8,168.266869
0.75,16,169.169021
1.8,8,169.740908
2.05,8,170.30692
2.05,8,170.878845
2.1,10,171.508461
2.05,8,172.051158
1.25,11,172.733717
1.6,10,173.338984
2.05,8,173.915692
1.55,8,174.476821
1.95,9,175.086489
1.705639,8,175.676374
2.05,8,176.233108
2.05,8,176.779606
2.05,8,177.341007
1.455639,8,177.896951
1.1,15,178.740987
1.75,11,179.423506
1.55,13,180.179674
2.05,8,180.747834
1.705639,8,181.307484
2.3,8,181.88073
1.55,13,182.701147
2.3,8,183.269559
2.05,8,183.827518
2.05,8,184.390782
1.65,12,185.100945
1.8,8,185.681395
1.8,8,186.244658
2.05,8,186.789506
1.5,11,187.456085
2.05,8,188.024601
2.3,8,188.582088
1.405639,11,189.286888
1.95,9,189.897629
2.05,8,190.453014
1.505639,10,191.073827
0.75,16,191.960336
1.8,8,192.508915
2.3,8,193.064353
2.05,8,193.624714
1.705639,8,194.200963
2.05,8,194.764384
2.05,8,195.339193
1.8,8,195.927713
2.05,8,196.492556
1.105639,9,197.115855
1.65,12,197.81618
1.95,9,198.432714
1.8,8,198.986663
2.05,8,199.557156
2.3,8,200.123868
1.705639,8,200.659024
1.5,11,201.325414
1.85,10,201.957771
1.705639,8,202.552918
1.8,8,203.10111
1.7,9,203.704835
2.3,8,204.258278
1.7,9,204.860264
2.3,8,205.426519
2.3,8,205.996554
1.8,8,206.555115
