#{"t_start": 1668651856.422982, "env_id": null}
r,l,t
0.529086,6,0.343029
6.782359,13,0.857081
7.482359,6,1.14331
6.382359,17,1.793844
5.382359,27,2.742695
7.182359,9,3.144986
7.182359,9,3.513218
7.382359,7,3.957043
7.082359,10,4.395984
7.082359,10,4.819101
-0.470914,16,5.430109
6.082359,20,6.162325
6.982359,11,6.604334
6.482359,16,7.194301
7.482359,6,7.491202
7.482359,6,7.783335
7.382359,7,8.107628
7.382359,7,8.440662
0.229086,9,8.820141
6.182359,19,9.507334
-6.835411,9,9.892422
0.229086,9,10.285722
-0.770914,19,10.981955
0.329086,8,11.34332
-1.270914,24,12.19612
7.482359,6,12.481024
7.482359,6,12.763269
0.229086,9,13.168128
0.429086,7,13.482206
7.482359,6,13.775685
6.282359,18,14.443021
5.582359,25,15.338299
5.582359,25,16.222809
-0.470914,16,16.836929
2.982359,51,18.515957
-0.170914,13,19.033385
-4.670914,58,20.93691
7.382359,7,21.242485
7.182359,9,21.638011
7.482359,6,21.932362
6.082359,20,22.642815
4.782359,33,23.80903
7.382359,7,24.127981
7.282359,8,24.478711
-0.570914,17,25.122685
0.329086,8,25.471206
-1.070914,22,26.271394
4.182359,39,27.601963
7.482359,6,27.890983
0.229086,9,28.275144
7.082359,10,28.69194
0.329086,8,29.038777
-0.270914,14,29.573669
0.129086,10,29.985007
6.982359,11,30.433247
-0.470914,16,31.025815
7.482359,6,31.320503
5.282359,28,32.30985
7.482359,6,32.603054
-0.270914,14,33.150217
7.482359,6,33.444249
7.182359,9,33.833477
5.882359,22,34.634958
7.082359,10,35.058558
-0.070914,12,35.536332
6.382359,17,36.166231
0.429086,7,36.483735
7.082359,10,36.897738
7.282359,8,37.252651
7.482359,6,37.545028
-8.021218,6,37.836625
7.082359,10,38.246889
-1.470914,26,39.166955
6.982359,11,39.619292
7.082359,10,40.033872
0.429086,7,40.360423
6.082359,20,41.09087
-0.070914,12,41.575441
5.882359,22,42.362033
-1.070914,22,43.154719
-1.070914,22,43.966384
7.382359,7,44.288121
6.982359,11,44.747119
-0.770914,19,45.450708
0.529086,6,45.739866
7.182359,9,46.134726
7.482359,6,46.431547
7.482359,6,46.727088
6.082359,20,47.454075
-1.170914,23,48.301114
7.482359,6,48.597197
6.382359,17,49.239046
-8.021218,6,49.530965
6.682359,14,50.0744
6.682359,14,50.619525
-1.870914,30,51.671844
7.382359,7,51.995031
7.282359,8,52.338489
7.382359,7,52.646982
0.029086,11,53.098409
5.882359,22,53.888019
6.382359,17,54.529222
-6.635411,7,54.849273
7.482359,6,55.152763
6.382359,17,55.779333
0.129086,10,56.202379
7.182359,9,56.582871
6.682359,14,57.131029
7.482359,6,57.423419
0.529086,6,57.722618
-1.770914,29,58.730156
6.482359,16,59.322321
-0.070914,12,59.810769
0.429086,7,60.129013
0.429086,7,60.448366
-0.470914,16,61.066203
7.482359,6,61.35135
0.529086,6,61.642605
-1.570914,27,62.582077
-0.070914,12,63.079466
0.029086,11,63.514265
6.782359,13,64.079108
0.529086,6,64.375257
-1.170914,23,65.198043
-8.121218,7,65.524753
-1.770914,29,66.52989
7.282359,8,66.894111
7.482359,6,67.185931
7.482359,6,67.479462
7.082359,10,67.89795
6.582359,15,68.478861
5.982359,21,69.239367
-0.070914,12,69.724311
-1.070914,22,70.54181
7.482359,6,70.833294
6.682359,14,71.388347
-0.070914,12,71.869621
7.082359,10,72.291741
6.682359,14,72.847027
-7.235411,13,73.35556
7.282359,8,73.724004
7.282359,8,74.085111
-0.170914,13,74.606957
7.482359,6,74.912672
0.029086,11,75.377553
6.882359,12,75.873202
7.382359,7,76.200918
6.282359,18,76.872355
5.382359,27,77.843687
7.482359,6,78.139563
-0.970914,21,78.931631
5.882359,22,79.731178
7.082359,10,80.160285
-1.070914,22,80.964224
0.429086,7,81.300917
7.282359,8,81.667027
7.482359,6,81.971748
7.082359,10,82.423121
3.282359,48,84.074302
7.382359,7,84.403918
7.282359,8,84.75812
6.682359,14,85.311879
6.582359,15,85.903533
0.529086,6,86.209066
0.029086,11,86.646422
7.482359,6,86.947781
6.582359,15,87.535775
0.429086,7,87.867683
7.282359,8,88.219266
7.382359,7,88.560763
6.682359,14,89.116633
0.129086,10,89.551762
6.882359,12,90.041236
6.082359,20,90.790181
6.882359,12,91.298866
7.182359,9,91.709863
7.182359,9,92.106438
6.482359,16,92.720567
-2.370914,35,93.951263
7.182359,9,94.346812
6.382359,17,95.009651
7.382359,7,95.345303
-0.970914,21,96.118428
7.482359,6,96.424691
0.329086,8,96.778299
6.282359,18,97.487382
7.082359,10,97.905844
7.482359,6,98.204336
6.882359,12,98.695068
0.029086,11,99.161826
7.482359,6,99.479098
-6.535411,6,99.790687
5.482359,26,100.770741
0.529086,6,101.067802
6.482359,16,101.707856
0.429086,7,102.037808
6.782359,13,102.573324
7.382359,7,102.915562
-0.070914,12,103.404563
-0.270914,14,103.969961
6.882359,12,104.448545
6.682359,14,104.999022
-0.370914,15,105.608527
0.229086,9,106.023267
0.129086,10,106.451582
5.882359,22,107.289244
5.882359,22,108.110599
-1.170914,23,108.978179
-8.021218,6,109.268545
7.382359,7,109.601498
5.682359,24,110.531843
7.382359,7,110.876611
6.682359,14,111.444978
6.282359,18,112.138824
6.582359,15,112.727377
0.529086,6,113.039085
6.082359,20,113.826694
6.982359,11,114.289691
6.682359,14,114.836794
7.082359,10,115.262946
-0.370914,15,115.876055
0.329086,8,116.231202
7.082359,10,116.651328
0.529086,6,116.940288
7.282359,8,117.302623
7.082359,10,117.740213
5.682359,24,118.600676
4.282359,38,119.954336
0.229086,9,120.338827
-0.870914,20,121.10081
7.282359,8,121.453477
0.529086,6,121.753034
0.129086,10,122.174129
7.482359,6,122.474174
5.082359,30,123.553823
0.529086,6,123.905255
7.382359,7,124.236573
0.529086,6,124.534485
7.382359,7,124.862048
7.482359,6,125.152154
7.182359,9,125.562217
7.282359,8,125.955485
0.229086,9,126.367583
0.129086,10,126.796026
-1.170914,23,127.623056
7.382359,7,127.957899
7.082359,10,128.379558
-1.270914,24,129.278317
7.382359,7,129.611638
7.282359,8,129.977897
6.882359,12,130.468162
7.082359,10,130.886792
6.882359,12,131.385704
3.682359,44,132.899274
6.382359,17,133.54648
7.482359,6,133.847102
7.182359,9,134.24913
6.182359,19,134.975524
7.482359,6,135.279678
7.282359,8,135.641028
4.782359,33,136.793939
6.482359,16,137.411207
6.782359,13,137.941294
0.429086,7,138.274992
