#{"t_start": 1682900609.4729111, "env_id": null}
r,l,t
7.482359,6,0.565072
7.182359,9,1.195525
7.482359,6,1.673116
-4.070914,12,2.414735
7.482359,6,2.867645
3.082359,10,3.557473
6.882359,12,4.311524
7.482359,6,4.773826
-20.621218,12,5.529251
7.482359,6,5.991381
-14.535411,6,6.466187
-1.870914,10,7.150128
-1.470914,6,7.622441
7.482359,6,8.100907
2.482359,16,9.235693
6.782359,13,10.024168
-3.970914,11,10.760033
7.482359,6,11.198627
-3.470914,6,11.678533
-3.570914,7,12.197552
0.229086,9,12.812536
7.482359,6,13.283924
-12.1,21,14.459511
6.882359,12,15.226961
-12.270914,14,16.103307
-1.670914,8,16.683273
-8.070914,12,17.467329
7.482359,6,17.937355
7.382359,7,18.450904
4.282359,18,19.507669
7.482359,6,19.968249
-13.435411,15,20.871482
4.682359,14,21.719701
7.482359,6,22.180504
5.182359,9,22.79613
2.682359,14,23.671166
1.082359,10,24.336927
-16.170914,13,25.163196
7.482359,6,25.627386
-12.535411,6,26.076031
1.982359,21,27.28829
-4.870914,20,28.455592
0.529086,6,28.924179
-1.570914,7,29.472522
-3.770914,9,30.087227
6.582359,15,30.990713
-10.570914,17,31.994526
7.482359,6,32.460466
-1.870914,10,33.120509
4.582359,15,34.009778
-38.1,21,35.160785
-3.470914,6,35.613518
-4.1,21,36.788939
7.282359,8,37.358438
7.082359,10,38.018027
7.482359,6,38.467043
-1.470914,6,38.911407
7.282359,8,39.463871
-3.470914,6,39.927129
-4.670914,18,40.993283
0.529086,6,41.44766
7.482359,6,41.907811
7.282359,8,42.461147
-3.570914,7,42.95695
4.982359,11,43.692596
7.482359,6,44.146798
7.182359,9,44.776923
1.982359,21,46.011246
7.482359,6,46.512138
0.529086,6,46.971937
7.182359,9,47.593236
7.482359,6,48.041388
-6.770914,19,49.121628
7.482359,6,49.587309
-3.770914,9,50.204817
7.282359,8,50.762406
6.482359,16,51.753671
7.482359,6,52.244167
-1.470914,6,52.730603
7.482359,6,53.185316
5.182359,9,53.808185
7.182359,9,54.416533
6.282359,18,55.454526
-1.570914,7,55.953032
