#{"t_start": 1668550413.0184367, "env_id": null}
r,l,t
1.751629,6,0.535823
1.418296,6,0.934279
1.751629,6,1.327472
2.084963,6,1.745451
1.651629,7,2.213095
1.418296,6,2.635076
1.751629,6,3.051093
2.084963,6,3.446525
2.084963,6,3.862419
2.084963,6,4.273093
0.818296,12,4.901461
1.292481,6,5.32752
1.751629,6,5.750387
0.959148,6,6.186017
1.751629,6,6.617251
1.751629,6,7.068261
2.084963,6,7.465178
1.751629,6,7.873353
0.992481,9,8.394465
2.084963,6,8.811263
1.751629,6,9.235746
2.084963,6,9.660374
2.084963,6,10.072523
1.751629,6,10.465575
1.751629,6,10.884113
1.751629,6,11.286365
2.084963,6,11.70173
2.084963,6,12.134421
1.651629,7,12.622085
1.751629,6,13.038648
2.084963,6,13.477092
0.818296,12,14.152449
2.084963,6,14.580648
2.084963,6,15.040004
1.751629,6,15.458822
1.551629,8,15.952602
2.084963,6,16.378174
1.751629,6,16.79512
2.084963,6,17.194112
2.084963,6,17.601112
2.084963,6,18.014348
1.418296,6,18.417454
1.751629,6,18.837437
1.751629,6,19.265487
2.084963,6,19.686698
2.084963,6,20.099899
1.751629,6,20.52535
1.751629,6,20.958595
1.751629,6,21.41754
2.084963,6,21.83123
1.751629,6,22.266243
1.751629,6,22.707599
1.984963,7,23.214185
1.751629,6,23.658211
2.084963,6,24.092031
2.084963,6,24.52959
2.084963,6,24.96636
2.084963,6,25.384164
2.084963,6,25.808199
2.084963,6,26.233935
2.084963,6,26.662725
1.751629,6,27.089847
2.084963,6,27.502023
1.292481,6,27.916755
2.084963,6,28.328021
1.751629,6,28.789651
2.084963,6,29.21678
2.084963,6,29.627172
2.084963,6,30.033859
2.084963,6,30.430432
1.418296,6,30.85309
1.118296,9,31.347354
2.084963,6,31.733814
1.751629,6,32.119957
1.751629,6,32.521768
1.292481,6,33.000582
2.084963,6,33.385006
2.084963,6,33.782638
2.084963,6,34.184395
1.751629,6,34.602131
2.084963,6,35.005001
1.751629,6,35.404513
1.751629,6,35.834234
2.084963,6,36.239596
1.418296,6,36.649574
1.551629,8,37.122646
2.084963,6,37.505436
1.751629,6,37.90929
1.292481,6,38.310755
2.084963,6,38.702313
2.084963,6,39.126102
1.751629,6,39.557219
2.084963,6,39.93473
1.751629,6,40.325526
