#{"t_start": 1682557803.9786787, "env_id": null}
r,l,t
-6.1,21,1.309878
-2.1,21,2.535697
-2.1,21,3.785161
-2.1,21,5.040508
-10.1,21,6.2778
6.482359,16,7.305627
6.282359,18,8.430289
-6.1,21,9.706655
-6.1,21,10.954562
-2.1,21,12.254038
-2.1,21,13.515789
-2.1,21,14.736144
-2.1,21,15.962987
-10.1,21,17.201562
6.282359,18,18.388677
-2.1,21,19.620821
-2.1,21,20.867727
-2.1,21,22.139279
-2.1,21,23.372732
-4.1,21,24.644582
-16.1,21,25.902761
-2.1,21,27.172655
-2.1,21,28.420194
-2.1,21,29.674439
6.282359,18,30.839715
-6.1,21,32.145966
-6.1,21,33.38612
-2.1,21,34.679319
-2.1,21,35.94916
-6.1,21,37.181807
-10.1,21,38.398773
6.782359,13,39.28622
-2.1,21,40.669371
-12.1,21,41.976395
-4.1,21,43.225326
-14.1,21,44.474307
-4.1,21,45.704164
-2.1,21,46.936247
-2.1,21,48.152099
-2.1,21,49.404134
-10.1,21,50.630789
6.582359,15,51.635639
-6.1,21,52.859537
-6.1,21,54.116042
-2.1,21,55.377317
-6.1,21,56.598595
-2.1,21,57.818371
-4.670914,18,58.961759
-2.1,21,60.187027
-2.1,21,61.42969
-6.1,21,62.67268
-4.1,21,63.979804
-10.1,21,65.195323
-2.1,21,66.423408
-2.1,21,67.674356
-2.1,21,68.921349
-2.1,21,70.174847
-2.1,21,71.433085
-2.1,21,72.677139
-8.1,21,73.935688
-8.1,21,75.145992
-2.1,21,76.35671
-6.1,21,77.60797
-4.1,21,78.848614
-2.1,21,80.092691
-2.1,21,81.352231
-2.1,21,82.634531
-8.1,21,83.901948
-4.1,21,85.160021
-2.1,21,86.4101
-10.1,21,87.628938
-8.1,21,88.889969
-2.1,21,90.142749
-2.1,21,91.379011
-2.1,21,92.672108
-2.1,21,93.908255
-2.1,21,95.236318
-2.1,21,96.51578
-6.1,21,97.76439
-10.1,21,98.990758
-2.1,21,100.253245
-2.1,21,101.502162
-2.1,21,102.749355
-2.1,21,103.966207
-6.1,21,105.182813
4.182359,19,106.386819
7.282359,8,106.986383
-2.1,21,108.233003
-2.1,21,109.496177
-4.1,21,110.740999
-10.1,21,111.983839
-6.1,21,113.226115
-2.1,21,114.597321
-2.1,21,115.859767
-2.1,21,117.090527
-6.1,21,118.298541
-2.1,21,119.522216
-2.1,21,120.746675
-4.1,21,121.963839
-2.1,21,123.202922
-2.1,21,124.435494
-2.1,21,125.663617
-2.1,21,126.910161
-2.1,21,128.136544
5.982359,21,129.429782
-2.1,21,130.695087
-6.1,21,131.901115
-6.1,21,133.117213
-6.1,21,134.320341
-2.1,21,135.560148
-2.1,21,136.799311
7.482359,6,137.307088
-2.1,21,138.550136
-6.1,21,139.898535
-6.1,21,141.12952
6.282359,18,142.269638
-2.1,21,143.51859
-2.1,21,144.767749
-12.1,21,146.005737
-2.1,21,147.249025
-8.1,21,148.476298
-2.1,21,149.704496
-4.1,21,150.952144
-4.1,21,152.231646
-4.1,21,153.499534
-2.1,21,154.746389
-2.1,21,155.969891
-6.1,21,157.228525
-10.1,21,158.465588
-2.1,21,159.722806
6.882359,12,160.530201
-2.1,21,161.75275
-6.1,21,163.000935
-2.1,21,164.219401
-4.1,21,165.444968
-10.1,21,166.682226
-6.1,21,167.897216
-4.1,21,169.15397
-2.1,21,170.421421
-2.1,21,171.657993
-6.1,21,172.869167
-2.1,21,174.09656
-2.1,21,175.327199
6.482359,16,176.347862
-2.1,21,177.575824
-6.1,21,178.796374
-2.1,21,180.03326
-2.1,21,181.291647
-2.1,21,182.510272
-8.1,21,183.70385
-2.1,21,184.911913
-2.1,21,186.177443
-2.1,21,187.401147
-2.1,21,188.661329
-2.1,21,189.900913
-6.1,21,191.149958
-10.1,21,192.385659
2.782359,13,193.254538
-2.1,21,194.493687
-2.1,21,195.708057
-4.1,21,196.931513
-2.1,21,198.164426
-4.1,21,199.392334
-4.1,21,200.622131
-2.1,21,201.862811
-8.1,21,203.086064
-8.1,21,204.307011
-6.1,21,205.535887
-2.1,21,206.764981
-6.1,21,207.995381
-2.1,21,209.231531
-2.1,21,210.451022
-2.1,21,211.687737
6.382359,17,212.913785
6.482359,16,214.03542
7.482359,6,214.536441
-8.1,21,215.795152
-2.1,21,217.009991
6.082359,20,218.244624
-2.1,21,219.46313
-10.1,21,220.733358
-2.1,21,221.988689
-2.1,21,223.210605
-6.1,21,224.432434
-8.1,21,225.671948
-2.1,21,226.909815
-4.1,21,228.140911
-6.1,21,229.382758
-6.1,21,230.645836
-2.1,21,231.924368
-2.1,21,233.215901
-8.1,21,234.470056
-2.1,21,235.707992
-2.1,21,236.923858
-6.1,21,238.173287
-6.1,21,239.421664
-8.1,21,240.664217
-2.1,21,241.904322
-2.1,21,243.143204
-2.1,21,244.391177
-2.1,21,245.66625
-6.1,21,246.908134
6.682359,14,247.880542
-6.1,21,249.159671
-4.1,21,250.428277
-2.1,21,251.694488
-4.1,21,252.963178
-4.1,21,254.220012
-2.1,21,255.439662
-10.1,21,256.70079
-2.1,21,257.935764
-2.1,21,259.184318
-2.1,21,260.427492
-6.1,21,261.632808
-6.1,21,262.889976
7.482359,6,263.401407
-4.1,21,264.63088
-8.1,21,265.855589
-2.1,21,267.183439
7.482359,6,267.711766
-2.1,21,268.990401
7.182359,9,269.644693
-2.1,21,270.903684
-4.1,21,272.248141
-2.1,21,273.565243
2.682359,14,274.504012
-4.1,21,275.758281
-8.1,21,277.025008
-2.1,21,278.307527
-10.1,21,279.55908
-6.1,21,280.814944
-2.1,21,282.029637
-6.1,21,283.26657
-6.1,21,284.495382
-2.1,21,285.736496
-2.1,21,286.981921
-2.1,21,288.20509
-2.1,21,289.4302
-3.770914,9,290.071279
-6.1,21,291.312341
-2.1,21,292.535291
-6.1,21,293.826943
-2.1,21,295.062949
-4.1,21,296.266699
-2.1,21,297.529134
7.182359,9,298.228198
-6.1,21,299.553299
-4.1,21,300.822635
7.482359,6,301.341655
-4.1,21,302.625256
-2.1,21,303.961389
-4.1,21,305.251634
2.582359,15,306.260648
-2.1,21,307.49805
-2.1,21,308.728282
-2.1,21,310.005327
-2.1,21,311.250748
-6.1,21,312.514816
-10.1,21,313.761299
-2.1,21,315.024451
-2.1,21,316.29652
-4.1,21,317.582401
-2.1,21,319.008931
-4.1,21,320.28185
-4.1,21,321.532963
-3.670914,8,322.142163
-2.1,21,323.460555
-4.1,21,324.792833
-10.1,21,326.0644
-2.1,21,327.359368
-2.1,21,328.617815
-6.1,21,329.870498
-2.1,21,331.133685
-2.1,21,332.434043
-2.1,21,333.708302
-4.1,21,334.942459
-2.1,21,336.225219
-2.1,21,337.471549
-2.1,21,338.723439
6.482359,16,339.750091
6.682359,14,340.689491
-2.1,21,341.924409
-2.1,21,343.179103
-2.1,21,344.42597
-6.1,21,345.701325
-2.1,21,346.965893
-10.1,21,348.247432
-6.1,21,349.590164
-4.1,21,350.893445
-2.1,21,352.183298
-2.1,21,353.465275
-2.1,21,354.747802
6.382359,17,355.85854
-2.1,21,357.121958
-2.1,21,358.396687
-2.1,21,359.698831
-6.1,21,360.971586
-6.1,21,362.221494
-2.1,21,363.462281
-2.1,21,364.66859
-6.1,21,365.896134
-4.1,21,367.13826
-2.1,21,368.384735
-4.1,21,369.615108
-2.1,21,370.843164
-4.1,21,372.077648
-2.1,21,373.282031
-6.1,21,374.462466
-4.1,21,375.686285
-2.1,21,376.951377
6.982359,11,377.720344
-12.1,21,378.959094
-10.1,21,380.199233
-2.1,21,381.46768
-6.1,21,382.680596
-4.1,21,383.954726
-4.1,21,385.256038
-2.1,21,386.486813
-2.1,21,387.731566
-2.1,21,388.998621
-2.1,21,390.294815
-4.1,21,391.526822
-2.1,21,392.854095
-2.1,21,394.108825
-2.1,21,395.329978
6.382359,17,396.394987
-2.1,21,397.628199
6.982359,11,398.475418
6.982359,11,399.267766
-4.1,21,400.509861
-2.1,21,401.731715
-4.1,21,402.953959
-2.1,21,404.172218
-6.1,21,405.405575
-2.1,21,406.628661
-6.1,21,407.886472
-6.1,21,409.135173
-10.1,21,410.406579
-6.1,21,411.64229
-6.1,21,412.884839
-2.1,21,414.129617
-2.1,21,415.379454
-10.1,21,416.63138
6.582359,15,417.664366
-2.1,21,418.900205
-2.1,21,420.166939
-1.217641,13,421.077325
-6.1,21,422.340297
-6.1,21,423.577235
-2.1,21,424.834432
-2.1,21,426.095379
-6.1,21,427.371001
-10.1,21,428.672802
-4.1,21,430.015732
-6.1,21,431.295433
-2.1,21,432.546129
7.082359,10,433.255726
-2.1,21,434.540552
-2.1,21,435.787001
-2.1,21,437.028241
-2.1,21,438.264185
-2.1,21,439.567181
-2.1,21,440.802753
-2.1,21,442.029632
-2.1,21,443.281589
6.682359,14,444.234219
-2.1,21,445.496129
-4.1,21,446.729004
-14.1,21,447.992975
-6.1,21,449.244981
6.082359,20,450.532596
-2.1,21,451.803421
-6.1,21,453.12386
-1.517641,16,454.241456
-6.1,21,455.564366
-2.1,21,456.845827
-16.1,21,458.101877
-2.1,21,459.361217
-8.1,21,460.61428
-2.1,21,461.882735
-2.1,21,463.111291
-6.1,21,464.387668
-4.1,21,465.65121
-2.1,21,466.937098
-8.1,21,468.19925
-6.1,21,469.425623
-2.1,21,470.652161
6.482359,16,471.699249
6.182359,19,472.876068
7.282359,8,473.487046
-2.1,21,474.742061
-2.1,21,475.999469
-6.1,21,477.232998
-2.1,21,478.460678
-2.1,21,479.688817
-4.1,21,480.936831
2.682359,14,481.845268
-2.1,21,483.031316
-2.1,21,484.254225
-22.1,21,485.531528
-6.1,21,486.783357
-2.1,21,488.023901
-4.1,21,489.290038
-6.1,21,490.559081
-2.1,21,491.787081
-6.1,21,493.011285
-4.1,21,494.222099
-2.1,21,495.452899
6.482359,16,496.499522
-8.1,21,497.744047
-6.1,21,499.065396
-12.1,21,500.306077
-12.1,21,501.546088
-2.1,21,502.769964
-8.1,21,503.995406
6.482359,16,505.023494
-4.1,21,506.280597
-6.1,21,507.493323
-2.1,21,508.759137
-4.017641,21,510.045008
-2.1,21,511.269301
-2.1,21,512.564372
-4.1,21,513.816203
-6.1,21,515.057689
-2.1,21,516.31122
-2.1,21,517.532016
-2.1,21,518.758147
-6.1,21,519.967487
-4.1,21,521.19968
-2.1,21,522.397107
-6.1,21,523.607981
-4.1,21,524.840728
-2.1,21,526.058973
6.782359,13,526.941813
-2.1,21,528.179341
-2.1,21,529.435916
-8.1,21,530.708411
-2.1,21,531.96544
-2.1,21,533.205766
-10.1,21,534.480278
-10.1,21,535.771109
-2.1,21,537.000987
-14.1,21,538.271711
-2.1,21,539.585292
7.282359,8,540.210324
-2.1,21,541.436198
-2.1,21,542.675917
-2.1,21,543.937126
-2.1,21,545.175755
-2.1,21,546.408493
-6.1,21,547.643528
