segments,segments
0,129
1,365
2,9
3,79
4,56
5,1
6,33
7,47
8,2
9,1298
11,3
12,2512
14,123
15,151
16,1
17,24
18,1
19,1
21,2
22,6
23,85
24,1
25,16
26,18
27,89
28,870
29,3
30,1
31,1
33,17
34,2
35,25
36,503
37,1
40,5
41,127
42,1
43,5
44,1
46,12
47,8
48,2
49,77
50,1
51,6
52,45
53,2
54,6
55,2
57,34
59,1
60,78
62,324
63,53
66,2
67,113
68,100
69,324
70,3
71,1
73,4
74,2
75,108
76,61
77,4
78,5
