reward,is_done_success,entropy,experience_bonus,entropy_map,done_penalty,agent,done_bonus,counter_changes,changes_penalty,bonus_factor,historical,counter_done_max_changes,counter_done,representation,discount_rewards,rewards_sum,reward_game,discount_reward,piece_penalty,segments,counter_done_interations,reward_experience_bonus
3.0,True,1.4056390622295662,1.0146,1.0,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([17], dtype=int64)]}",0,22,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[18 17 18 17 17 18 16 17],0,3.0438
3.0,True,1.5487949406953985,1.0148,0.974823751226296,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([24], dtype=int64)]}",0,23,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 18 18 18 17 18 18 24],0,3.0443999999999996
3.0,True,2.0,1.0150000000000001,0.9995069043761566,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([29], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([10], dtype=int64), array([18], dtype=int64)]}",0,24,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[29 24 17 17 17 17 10 18],0,3.0450000000000004
3.0,True,1.9056390622295662,1.0152,0.9910760598382222,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([24], dtype=int64)]}",0,25,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[29 18 17 18 24 17 17 24],0,3.0456000000000003
3.0,True,1.75,1.0154,0.9992294886891655,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([19], dtype=int64), array([39], dtype=int64)]}",0,26,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[18 17 17 17 17 18 19 39],0,3.0462000000000002
3.0,True,2.0,1.0156,0.9999306652175606,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([9], dtype=int64), array([20], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([24], dtype=int64)]}",0,27,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 17 17  9 20 17 18 24],0,3.0468
3.0,True,1.75,1.0158,0.9585482149617841,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([18], dtype=int64), array([18], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([24], dtype=int64)]}",0,28,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[18 18 24 18 18 39 17 24],0,3.0474
3.0,True,1.4056390622295662,1.016,0.9999306652175606,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([18], dtype=int64), array([18], dtype=int64)]}",0,29,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 17 18 17 17 24 18 18],0,3.048
3.0,True,1.75,1.0162,0.9995069043761566,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([38], dtype=int64), array([18], dtype=int64)]}",0,30,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 17 18 17 17 39 38 18],0,3.0486
3.0,True,1.4056390622295662,1.0164,0.9988903767411548,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([18], dtype=int64)]}",0,31,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 17 17 18 17 18 18 18],0,3.0492
3.0,True,1.75,1.0166,0.9997226475394072,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([30], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([24], dtype=int64)]}",0,32,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 17 30 17 18 18 17 24],0,3.0498
3.0,True,1.8112781244591325,1.0168,0.9943766625699826,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([9], dtype=int64), array([20], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([24], dtype=int64)]}",0,33,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[ 9 20 17 17 24 17 24 24],0,3.0504
3.0,True,2.75,1.017,0.993511420166107,,,10.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([28], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([17], dtype=int64), array([10], dtype=int64), array([18], dtype=int64), array([24], dtype=int64)]}",0,34,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[28  9 17 29 17 10 18 24],0,3.0509999999999997
3.0,True,2.1556390622295662,1.0172,0.9915942879960173,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([18], dtype=int64), array([29], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([19], dtype=int64)]}",0,35,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 18 29 18 17 18 16 19],0,3.0516000000000005
3.0,True,2.4056390622295662,1.0174,0.9905422315747727,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([29], dtype=int64), array([24], dtype=int64), array([10], dtype=int64)]}",0,36,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 39 17 16 17 29 24 10],0,3.0522
3.0,True,2.1556390622295662,1.0176,0.9986976758025996,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([10], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([9], dtype=int64), array([18], dtype=int64), array([16], dtype=int64)]}",0,37,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 17 10 18 17  9 18 16],0,3.0528000000000004
3.0,True,1.9056390622295662,1.0178,0.9829148847260766,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([39], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([16], dtype=int64), array([18], dtype=int64)]}",0,38,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 39 16 17 18 18 16 18],0,3.0534
3.0,True,2.1556390622295662,1.018,0.9905422315747727,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([18], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([38], dtype=int64), array([32], dtype=int64), array([17], dtype=int64)]}",0,39,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[18 17 24 24 17 38 32 17],0,3.0540000000000003
3.0,True,1.5487949406953985,1.0182,0.9798687566511527,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([14], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([18], dtype=int64), array([6], dtype=int64)]}",0,40,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[14 18 18 18 17 18 18  6],0,3.0545999999999998
3.0,True,1.75,1.0184,0.9998767366286201,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([14], dtype=int64), array([18], dtype=int64)]}",0,41,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 16 17 17 18 17 14 18],0,3.0552
3.0,True,1.5612781244591325,1.0186,0.9939518101706445,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([24], dtype=int64), array([24], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([18], dtype=int64)]}",0,42,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[24 24 17 18 17 17 18 18],0,3.0557999999999996
3.0,True,1.75,1.0188,0.9999691848153974,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([10], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([18], dtype=int64), array([17], dtype=int64), array([24], dtype=int64), array([18], dtype=int64)]}",0,43,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 10 17 17 18 17 24 18],0,3.0564
3.0,True,2.0,1.019,0.9999922962449868,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([39], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([24], dtype=int64), array([18], dtype=int64)]}",0,44,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 17 17 39 17  1 24 18],0,3.0569999999999995
3.0,True,1.5,1.0192,0.9999691848153974,,,0.0,8,,1.620185174601965,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 3.0], 'action': [array([17], dtype=int64), array([16], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([16], dtype=int64), array([18], dtype=int64), array([18], dtype=int64)]}",0,45,narrow-puzzle,2.553987155462983,2.3,0.0,,0,[17 16 17 17 17 16 18 18],0,3.0576000000000003
