#{"t_start": 1682689783.6016765, "env_id": null}
r,l,t
-6.1,61,3.80593
-6.1,61,7.582363
-6.1,61,11.448132
-6.1,61,15.283056
-0.544361,28,17.209136
-6.1,61,21.031478
-3.594361,61,24.909481
-6.1,61,28.66636
2.05,8,29.367894
-6.1,61,33.117489
-0.794361,33,35.291231
-6.1,61,38.984878
0.2,24,40.65218
0.6,25,42.365252
-1.6,47,45.456922
0.95,19,46.830427
-6.1,61,50.576146
-1.5,41,53.281037
2.05,8,54.001041
-0.544361,28,55.901515
-0.7,28,57.783813
-6.1,61,61.601403
-6.1,61,65.407767
-2.55,54,68.895857
-1.444361,37,71.35745
-6.1,61,75.153398
-6.1,61,79.019559
-3.2,53,82.387383
-2.35,47,85.478564
1.4,17,86.717289
-0.294361,28,88.663474
0.75,21,90.152026
-6.1,61,93.954174
-1.144361,34,96.229665
-6.1,61,99.997307
-0.144361,24,101.678949
-6.1,61,105.454601
-6.1,61,109.208285
1.35,15,110.319852
-6.1,61,114.095728
0.305639,22,115.6241
-2.25,51,118.95081
1.405639,11,119.860912
-1.75,46,122.811116
-6.1,61,126.553623
-6.1,61,130.370181
-6.1,61,134.234447
0.405639,21,135.742704
-1.1,37,138.208679
0.105639,24,139.863322
-6.1,61,143.640721
-3.05,59,147.393946
-0.5,31,149.477419
-6.1,61,153.283728
-6.1,61,157.108214
-6.1,61,160.917868
1.35,15,162.068035
-0.844361,31,164.164056
0.55,23,165.807458
-6.1,61,169.610355
-0.744361,30,171.644464
-2.6,57,175.249616
-4.0,61,179.10694
1.6,10,179.934185
0.9,17,181.201763
-1.8,49,184.234486
-6.1,61,188.014902
-6.1,61,191.865936
-3.0,56,195.497823
-2.55,54,198.941673
-2.394361,49,202.151152
0.255639,20,203.584482
-6.1,61,207.411943
1.0,21,208.894478
1.705639,8,209.590208
-6.1,61,213.320801
-3.544361,58,216.979101
0.15,27,218.819925
-6.1,61,222.561867
-6.1,61,226.408714
1.1,15,227.506919
-6.1,61,231.23628
1.55,13,232.254928
1.85,10,233.118094
-6.1,61,236.887277
-6.1,61,240.708712
0.25,26,242.475807
-2.9,60,246.318508
-1.244361,35,248.62876
1.7,9,249.391957
-6.1,61,253.236416
0.9,22,254.756385
-6.1,61,258.536048
1.95,9,259.307508
-6.1,61,263.084489
1.25,16,264.261448
-0.4,25,265.976191
1.7,9,266.753354
-2.7,53,270.168056
-0.694361,32,272.317836
-1.35,42,275.016042
-6.1,61,278.868163
-0.45,33,281.061532
-0.9,35,283.449986
-6.1,61,287.230573
1.45,14,288.290024
-1.794361,43,291.106277
-6.1,61,294.935012
1.95,9,295.715622
1.3,18,297.05345
1.3,13,298.058436
0.65,22,299.589914
-6.1,61,303.341969
-2.1,52,306.710936
-6.1,61,310.536863
-1.444361,37,313.132023
0.45,14,314.20922
-0.05,29,316.144559
-6.1,61,319.921441
-3.044361,53,323.339916
1.35,15,324.448518
-6.1,61,328.268639
-6.1,61,332.109726
-6.1,61,335.918708
1.011278,9,336.720273
-6.1,61,340.497772
0.45,24,342.181856
-6.1,61,345.972399
-0.65,35,348.32444
-0.094361,26,350.140905
-6.1,61,353.950855
2.05,8,354.664512
-1.85,47,357.712193
0.805639,17,358.952073
0.25,26,360.736958
-3.644361,59,364.496799
-6.1,61,368.345171
-0.344361,26,370.165951
-3.2,58,373.936285
-6.1,61,377.814759
-6.1,61,381.641041
0.8,13,382.680004
-0.85,37,385.167421
2.05,8,385.884099
2.05,8,386.598048
0.205639,23,388.227859
-6.1,61,392.053514
-6.1,61,395.91718
-1.594361,41,398.573403
-0.55,34,400.842176
-6.1,61,404.667086
1.105639,14,405.735139
0.45,24,407.456764
-6.1,61,411.222245
-6.1,61,415.048192
1.205639,13,416.058154
-3.344361,56,419.660787
0.2,19,420.993161
0.205639,23,422.596158
-0.9,35,424.946903
-1.85,47,428.021055
1.455639,8,428.737819
-0.8,34,431.033625
-6.1,61,434.873253
-3.3,59,438.648927
-6.1,61,442.530219
-0.6,32,444.682384
1.05,18,445.975039
-1.75,46,448.946894
0.1,30,450.981444
-1.65,45,453.949739
1.75,11,454.839698
-2.45,53,458.281708
1.3,13,459.291328
-1.394361,39,461.875182
0.055639,22,463.449842
0.15,27,465.274906
-6.1,61,469.088189
-0.7,33,471.287852
-6.1,61,475.099775
1.5,11,476.002907
2.05,8,476.712158
-6.1,61,480.502643
-6.1,61,484.304484
-6.1,61,488.123651
1.5,16,489.332683
1.705639,8,490.053758
-6.1,61,493.930603
1.65,12,494.870304
-2.1,52,498.283264
-6.1,61,502.11487
0.05,28,504.007714
-0.55,34,506.314206
-2.25,51,509.582849
0.45,24,511.271996
-6.1,61,515.075489
-1.494361,40,517.708021
-2.65,55,521.190169
-6.1,61,524.992818
-0.45,33,527.186464
0.65,22,528.692077
0.9,22,530.213047
-1.95,48,533.301168
1.105639,14,534.384903
1.255639,10,535.229703
1.5,11,536.098735
-0.0,26,537.856942
1.5,11,538.738117
-6.1,61,542.554357
1.205639,13,543.572794
1.8,8,544.312012
-6.1,61,548.112739
-3.25,61,552.20773
-6.1,61,556.03106
-2.35,52,559.36191
-0.15,30,561.368178
-6.1,61,565.128152
-0.9,35,567.470041
1.95,9,568.229863
-6.1,61,572.085455
0.1,20,573.530737
-1.1,37,576.017101
-6.1,61,579.853279
-0.25,31,581.918033
0.75,21,583.397182
1.4,17,584.675609
0.155639,21,586.164507
-6.1,61,590.063797
0.35,25,591.857013
1.505639,10,592.692204
1.85,10,593.539599
-0.294361,28,595.434168
-3.0,56,599.009853
-6.1,61,602.769854
-0.15,25,604.500779
-1.45,43,607.319535
1.3,8,608.047853
-0.1,32,610.192534
1.5,16,611.44087
-0.25,31,613.560647
-6.1,61,617.388158
-2.6,57,621.130817
-6.1,61,624.976484
-2.394361,49,628.140295
-2.1,47,631.220646
0.65,22,632.795203
-6.1,61,636.639966
0.1,25,638.383164
0.455639,18,639.675498
1.105639,14,640.736921
-1.15,40,643.375691
-0.694361,32,645.476561
1.405639,11,646.359613
-6.1,61,650.168629
-0.894361,34,652.420185
0.95,19,653.767877
-6.1,61,657.618442
-2.294361,48,660.800117
1.305639,12,661.792437
-1.744361,40,664.497175
-6.1,61,668.428752
-1.15,40,671.063283
0.35,25,672.790452
1.05,18,674.121782
-0.95,38,676.68153
-6.1,61,680.552261
-6.1,61,684.383617
-6.1,61,688.20128
0.65,22,689.766525
0.905639,16,690.963375
1.2,9,691.754435
-6.1,61,695.516994
1.05,18,696.877954
-2.0,51,700.117436
-6.1,61,703.939718
-6.1,61,707.714244
1.6,10,708.555779
-3.65,60,712.362129
1.3,8,713.077163
-6.1,61,716.891794
2.05,8,717.604838
1.05,18,718.936341
0.405639,21,720.458403
-3.7,58,724.194358
-6.1,61,728.104501
1.705639,8,728.819499
-2.9,55,732.445405
-6.1,61,736.286087
1.05,18,737.612126
-6.1,61,741.351042
-6.1,61,745.204579
-0.044361,23,746.825076
-6.1,61,750.629959
-1.45,43,753.509882
-1.544361,38,756.031625
0.605639,19,757.420881
-2.9,50,760.695063
-6.1,61,764.419605
-6.1,61,768.315736
