segments,segments
1,16
2,1
4,1
5,31
6,16
7,3
8,3
11,6
13,1
15,5
17,90
18,5
19,25
20,3
21,13
22,781
23,3
24,2
25,2
26,970
27,1
28,17
29,9
30,49
31,1
35,802
36,97
37,2
38,310
39,2
41,2
42,759
47,18
48,1
50,8
52,1
55,7
57,294
60,5
61,34
65,4
67,4
70,18
71,4
74,26
75,1
76,5
77,58
80,26
81,15
84,22
85,19
87,38
88,70
89,4
91,1
93,1
94,11
95,503
96,3
98,14
99,2
100,1
103,4
105,28
107,2
109,9
113,18
116,7
117,3
118,10
119,130
120,14
121,36
126,1
128,382
130,1
132,8
137,34
138,32
139,26
147,3
148,6
