Episodes,Scores,Average,Total Rewards
0,-11.5553391943142,-11.5553391943142,-11.5553391943142
1,-44.000000000000135,-27.777669597157168,-55.55533919431443
2,-34.000000000000156,-29.85177973143816,-89.55533919431367
3,-40.00000000000014,-32.38883479857866,-129.55533919431267
4,-48.00000000000015,-35.51106783886296,-177.55533919431164
5,-1.9553391943141865,-29.918446398104823,-179.5106783886257
6,-19.755339194314224,-28.466573940420453,-199.2660175829393
7,-10.055339194314186,-26.165169597157167,-209.3213567772529
8,-42.000000000000114,-27.92459519747305,-251.32135677725188
9,7.644660805685808,-24.367669597157164,-243.676695971566
10,-50.00000000000019,-26.697881451961074,-293.676695971569
11,7.044660805685808,-23.886002930490502,-286.63203516588356
12,-30.000000000000128,-24.356310397375857,-316.63203516588766
13,6.7446608056858075,-22.134812454300025,-309.8873743602023
14,-22.85533919431426,-22.18284757030097,-332.74271355452044
15,-48.00000000000014,-23.79641959715717,-380.7427135545245
16,-0.25533919431418894,-22.411650161695814,-380.99805274883937
17,-34.00000000000011,-23.055447374934943,-414.99805274884346
18,-1.1553391943141733,-21.902810102270692,-416.1533919431599
19,-8.355339194314183,-21.225436556872868,-424.50873113747656
20,-12.55533919431424,-20.812574777703407,-437.06407033179283
21,0.6446608056858114,-19.837245887549354,-436.4194095261075
22,-46.00000000000014,-20.97475693591678,-482.41940952611156
23,6.644660805685808,-19.823947863350003,-475.7747487204262
24,-40.55533919431435,-20.65320351658858,-516.3300879147442
25,-5.455339194314172,-20.06867027342418,-521.7854271090607
26,-5.255339194314185,-19.52002838160529,-527.0407663033762
27,-1.855339194314185,-18.88914662491632,-528.896105497691
28,-38.000000000000156,-19.548141568884727,-566.8961054976951
29,-34.00000000000013,-20.02987018325524,-600.8961054976992
30,-30.000000000000085,-20.35148727411798,-630.8961054977033
31,-14.755339194314224,-20.176607646624113,-645.6514446920205
32,-7.555339194314179,-19.794144966251086,-653.2067838863361
33,1.4446608056858192,-19.169474208252943,-651.7621230806515
34,-34.95533919431435,-19.62049892214041,-686.7174622749696
35,-28.00000000000003,-19.853262840969844,-714.7174622749737
36,2.04466080568581,-19.26142706673591,-712.6728014692885
37,-10.455339194314178,-19.029687912198494,-723.1281406636039
38,7.644660805685808,-18.345730252765563,-715.4834798579183
39,-32.000000000000085,-18.68708699644643,-747.4834798579224
40,-9.95533919431421,-18.474117537857836,-757.438819052239
41,-9.855339194314183,-18.268908529678225,-767.2941582465555
42,-42.000000000000156,-18.820794377825248,-809.2941582465596
43,1.4446608056858175,-18.36021585092727,-807.8494974408754
44,-38.000000000000156,-18.796655498684444,-845.8494974408795
45,-34.00000000000015,-19.12716298784348,-879.8494974408836
46,-10.599999999999989,-18.94573398810213,-890.4494974408854
47,-42.00000000000015,-19.426031196683336,-932.4494974408894
48,-5.6,-19.14386729471021,-938.04949744089
49,-3.6000000000000005,-18.832989948816007,-941.6494974408906
50,-34.00000000000009,-19.13038230276079,-975.6494974408947
51,-44.000000000000114,-19.608644181553856,-1019.6494974408988
52,-4.055339194314177,-19.315185596888956,-1023.7048366352102
53,-28.000000000000068,-19.476015493242866,-1051.7048366351942
54,-0.5553391943141825,-19.13200319689871,-1052.2601758295018
55,0.7446608056858155,-18.77706276828113,-1051.5155150238124
56,-1.055339194314179,-18.466155337158906,-1052.5708542181214
57,-38.000000000000085,-18.802945762380304,-1090.570854218105
58,-5.755339194314178,-18.581799888345284,-1096.3261934124116
59,-33.53545986853398,-18.831027554681764,-1129.8616532809326
60,4.2446608056858075,-18.452737581560985,-1125.6169924752428
61,-28.000000000000092,-18.606725685084193,-1153.6169924752264
62,-2.6553391943141804,-18.35352907411959,-1156.2723316695358
63,-28.000000000000096,-18.504255182336472,-1184.2723316695194
64,-3.1553391943141804,-18.268118013289975,-1187.4276708638265
65,1.9446608056858166,-17.961863788760038,-1185.4830100581364
66,-25.700000000000045,-18.077358359077053,-1211.183010058123
67,-26.00000000000008,-18.19386779497298,-1237.1830100581067
68,-30.000000000000085,-18.364971160263227,-1267.1830100580903
69,2.6446608056858096,-18.06483356074967,-1264.5383492524027
70,-32.00000000000004,-18.261103510598264,-1296.5383492523863
71,-18.75533919431429,-18.26796789509432,-1315.2936884466883
72,-26.000000000000078,-18.373886143106727,-1341.2936884466783
73,-8.999999999999995,-18.247212006037717,-1350.2936884466747
74,-9.655339194314195,-18.132653701881402,-1359.9490276409776
75,-5.455339194314179,-17.96584693204499,-1365.4043668352863
76,-1.855339194314185,-17.75661955882771,-1367.2597060295964
77,-32.000000000000085,-17.939227000381198,-1399.25970602958
78,3.1446608056858114,-17.672342344608197,-1396.1150452238892
79,-44.80000000000013,-18.0114380653006,-1440.915045223873
80,-32.055339194314314,-18.18481956072052,-1472.9703844181738
81,-10.95533919431422,-18.096655166008247,-1483.925723612483
82,6.7446608056858075,-17.797362202493865,-1477.1810628067954
83,-11.755339194314203,-17.72543335715839,-1488.936402001102
84,-52.000000000000185,-18.12866355295653,-1540.9364020010855
85,3.7446608056858093,-17.874322572042086,-1537.1917411953953
86,-48.00000000000015,-18.220594726386434,-1585.1917411953789
87,-34.45533919431436,-18.405080458976524,-1619.6470803896775
88,7.644660805685808,-18.112386736901666,-1612.0024195839908
89,7.344660805685808,-17.829530653095137,-1604.6577587783038
90,-32.000000000000156,-17.98525009646772,-1636.6577587782874
91,-50.00000000000017,-18.33323650846264,-1686.657758778271
92,-21.755339194314296,-18.37003331153631,-1708.4130979725721
93,-6.955339194314174,-18.248600395395652,-1715.3684371668794
94,-0.05533919431417722,-18.05709238275269,-1715.4237763611857
95,1.9446608056858157,-17.848740787039787,-1713.4791155554938
96,-4.855339194314187,-17.714788193300347,-1718.334454749803
97,7.544660805685808,-17.457038713718855,-1710.7897939441161
98,-44.00000000000012,-17.725149433782303,-1754.7897939440998
99,-46.00000000000015,-18.007897939444483,-1800.7897939440834
100,-32.00000000000009,-18.14643360341038,-1832.789793944067
101,-28.000000000000146,-18.24303719553381,-1860.7897939440506
102,7.544660805685808,-17.992671195521968,-1853.2451331383638
103,-20.155339194314255,-18.013466080125742,-1873.4004723326682
104,-3.8,-17.878099736505494,-1877.2004723326675
105,-7.955339194314178,-17.784488787994256,-1885.155811526972
106,-38.00000000000015,-17.973418799321415,-1923.1558115269556
107,-24.000000000000057,-18.029220477105476,-1947.1558115269393
108,-46.0000000000001,-18.285833133278818,-1993.155811526923
109,-24.855339194314297,-18.345555915651868,-2018.011150721223
110,-26.00000000000002,-18.414514871366716,-2044.0111507212066
111,-10.555339194314222,-18.344343659964462,-2054.5664899155163
112,-30.00000000000007,-18.447491061203714,-2084.5664899155
113,-8.655339194314173,-18.36159499219591,-2093.2218291098056
114,2.6446608056858096,-18.17893189830129,-2090.577168304116
115,-20.45533919431425,-18.198556099128986,-2111.0325074984185
116,-7.455339194314165,-18.106733732421166,-2118.4878466927235
117,-50.000000000000185,-18.377015649943022,-2168.487846692707
118,-41.700000000000124,-18.57300711506955,-2210.187846692692
119,-21.955339194314256,-18.601193215729925,-2232.143185886991
120,-36.0000000000001,-18.744985007335462,-2268.1431858869746
121,0.34466080568582136,-18.588512500671353,-2267.7985250812812
122,-40.00000000000015,-18.762589634812237,-2307.798525081265
123,-34.000000000000064,-18.885471976466977,-2341.7985250812485
124,-26.10000000000006,-18.94318820065524,-2367.8985250812384
125,-6.555339194314168,-18.84487193870015,-2374.453864275544
126,-28.000000000000128,-18.916959561230072,-2402.453864275528
127,-2.655339194314175,-18.789915652113542,-2405.109203469837
128,7.844660805685808,-18.583446067169362,-2397.2645426641507
129,5.7446608056858075,-18.396306783532015,-2391.519881858462
130,-8.355339194314183,-18.319658175980734,-2399.875221052768
131,-44.00000000000012,-18.514206220102093,-2443.875221052752
132,-12.599999999999985,-18.469738504161477,-2456.475221052745
133,-34.000000000000156,-18.585635978011016,-2490.4752210527286
134,-10.455339194314185,-18.52541155739104,-2500.9305602470326
135,6.644660805685808,-18.340337495897828,-2494.285899441345
136,-30.75533919431431,-18.430957946251233,-2525.041238635649
137,-50.00000000000013,-18.65971912055376,-2575.0412386356325
138,-16.755339194314253,-18.64601854554484,-2591.796577829938
139,-38.00000000000009,-18.78426127021952,-2629.7965778299217
140,-11.355339194314233,-18.731573879610263,-2641.151917024227
141,-40.400000000000105,-18.884168429753853,-2681.5519170242146
142,-34.00000000000014,-18.989873545629703,-2715.5519170241982
143,7.844660805685808,-18.803522612634456,-2707.7072562185117
144,-35.755339194314324,-18.92043169250811,-2743.462595412811
145,-26.000000000000057,-18.96892188639504,-2769.4625954127946
146,-30.000000000000092,-19.043963234106638,-2799.4625954127782
