Episodes,Scores,Average,Total Rewards
0,1.8800000000000001,1.8800000000000001,1.8800000000000001
1,1.98,1.9300000000000002,3.8599999999999994
2,-2.219999999999999,0.5466666666666672,1.6399999999999972
3,-0.9200000000000017,0.17999999999999994,0.7199999999999962
4,1.28,0.39999999999999997,1.9999999999999964
5,-7.51999999999998,-0.9199999999999967,-5.5199999999999925
6,1.7800000000000002,-0.5342857142857114,-3.7399999999999896
7,-5.019999999999989,-1.0949999999999962,-8.759999999999964
8,-1.92,-1.1866666666666632,-10.679999999999948
9,-3.5199999999999942,-1.4199999999999964,-14.19999999999994
10,-1.620000000000001,-1.438181818181815,-15.819999999999967
11,1.3800000000000001,-1.2033333333333303,-14.439999999999982
12,1.4800000000000002,-0.9969230769230741,-12.959999999999978
13,0.6799999999999995,-0.8771428571428546,-12.279999999999971
14,-4.519999999999991,-1.119999999999997,-16.800000000000004
15,-1.320000000000002,-1.1324999999999972,-18.12000000000006
16,-3.319999999999995,-1.2611764705882322,-21.440000000000147
17,-1.0200000000000018,-1.247777777777775,-22.4600000000002
18,0.47999999999999954,-1.1568421052631552,-21.98000000000023
19,1.7800000000000002,-1.0099999999999976,-20.200000000000244
20,1.28,-0.9009523809523785,-18.920000000000265
21,-3.2199999999999953,-1.006363636363634,-22.14000000000035
22,-2.119999999999999,-1.0547826086956495,-24.260000000000417
23,0.9799999999999998,-0.9699999999999975,-23.28000000000044
24,1.0799999999999998,-0.8879999999999977,-22.200000000000465
25,-1.620000000000001,-0.916153846153844,-23.820000000000526
26,1.4800000000000002,-0.8274074074074053,-22.340000000000543
27,-1.0200000000000018,-0.8342857142857124,-23.360000000000596
28,0.9799999999999998,-0.7717241379310326,-22.38000000000062
29,2.08,-0.6766666666666649,-20.30000000000063
30,0.27999999999999936,-0.6458064516129015,-20.020000000000664
31,-0.5200000000000014,-0.6418749999999984,-20.54000000000071
32,-2.719999999999997,-0.7048484848484833,-23.260000000000787
33,1.58,-0.6376470588235279,-21.680000000000803
34,1.6800000000000002,-0.57142857142857,-20.000000000000817
35,1.0799999999999998,-0.5255555555555542,-18.92000000000084
36,-1.5200000000000014,-0.5524324324324312,-20.4400000000009
