segments,segments
0,188
1,5
2,3
3,510
4,46
5,5
6,40
8,1
9,1206
10,1
11,2
12,1099
13,4
14,90
15,160
16,3
17,21
18,1
19,9
22,5
23,39
25,3
26,32
27,379
28,393
29,1
33,11
34,17
35,269
36,731
37,7
40,2
41,23
43,10
44,1
45,2
46,6
47,43
49,125
50,3
51,11
52,14
53,1
54,6
55,29
57,8
58,1
60,110
61,1
62,29
63,8
64,1
66,7
67,14
68,58
69,506
71,1
73,18
74,1
75,16
76,123
77,4
78,1
