segments,segments
0,271
1,768
3,15
4,8
5,2
6,40
7,1
8,1
9,384
11,1
12,693
13,2
14,173
15,276
16,1
17,36
18,1
19,14
21,1
22,8
23,29
25,9
26,3
27,47
28,936
29,3
30,2
33,46
34,17
35,1194
36,269
37,15
38,4
40,1
41,1035
42,2
43,11
45,1
46,2
47,310
48,16
49,443
51,1
52,181
54,3
55,2
57,32
58,1
60,214
62,222
63,31
66,41
67,17
68,36
69,14
71,5
72,1
73,8
74,5
75,51
76,41
77,3
