segments,segments
0,1
1,3
3,3
4,1
6,1
7,3
9,1
11,1
12,3
14,1
15,2
17,1
19,2
22,1
23,1
24,1
26,5
27,2
28,1
33,2
35,3
36,8
37,1
38,1
41,4
42,1
43,1
46,2
47,2
48,2
49,1
55,2
57,1
60,1
62,1
63,1
68,1
69,1
71,1
73,1
