#{"t_start": 1668821877.1767027, "env_id": null}
r,l,t
1.8,8,0.748243
1.705639,8,1.349516
1.8,8,1.956111
2.05,8,2.542143
1.455639,8,3.124021
2.3,8,3.71295
2.05,8,4.295362
2.05,8,4.889078
1.8,8,5.48119
2.05,8,6.05775
1.705639,8,6.650752
2.05,8,7.241116
2.05,8,7.822316
2.3,8,8.462727
1.8,8,9.030431
1.7,9,9.653333
2.3,8,10.256191
1.55,8,10.817427
2.05,8,11.392189
1.7,9,12.030241
1.8,8,12.621409
2.05,8,13.214843
2.05,8,13.79425
2.05,8,14.376818
2.3,8,14.954849
2.3,8,15.548161
2.3,8,16.127139
2.05,8,16.710374
1.8,8,17.31338
1.3,13,18.094167
1.8,8,18.662741
1.8,8,19.245566
2.05,8,19.830911
1.65,12,20.587225
2.05,8,21.188881
2.05,8,21.775671
2.05,8,22.374871
2.3,8,22.989978
2.05,8,23.616031
2.3,8,24.192968
2.05,8,24.793102
2.05,8,25.37315
1.65,12,26.12538
2.05,8,26.707319
2.05,8,27.284231
1.6,10,27.97337
1.8,8,28.551939
2.05,8,29.129241
1.8,8,29.687964
2.05,8,30.273168
1.8,8,30.855914
1.95,9,31.472924
2.3,8,32.0559
2.05,8,32.654194
1.8,8,33.214375
2.3,8,33.806406
2.05,8,34.374556
1.8,8,34.989199
1.8,8,35.564213
1.95,9,36.189051
2.05,8,36.777766
2.05,8,37.35589
1.8,8,37.955324
2.05,8,38.570482
2.05,8,39.12299
2.3,8,39.68615
2.3,8,40.273718
1.455639,8,40.827525
1.8,8,41.395374
1.95,9,42.030151
2.05,8,42.625264
2.3,8,43.203871
1.9,12,43.956784
2.05,8,44.539492
1.8,8,45.12825
1.8,8,45.739365
2.3,8,46.338245
2.3,8,46.922605
1.705639,8,47.52196
2.3,8,48.110597
2.3,8,48.755369
2.05,8,49.3491
2.3,8,49.938459
2.05,8,50.529947
1.705639,8,51.098842
2.05,8,51.698048
1.8,8,52.289092
2.05,8,52.861908
2.05,8,53.488024
2.3,8,54.072421
2.05,8,54.660934
2.05,8,55.238671
2.3,8,55.821513
1.705639,8,56.381607
1.8,8,56.950292
2.05,8,57.562617
2.05,8,58.13914
0.85,15,59.007184
1.8,8,59.589407
1.8,8,60.181641
1.8,8,60.756706
1.8,8,61.349767
1.95,9,61.990381
2.3,8,62.572278
2.05,8,63.163551
1.8,8,63.733346
1.8,8,64.321478
1.455639,8,64.884778
2.05,8,65.451913
2.3,8,66.039201
2.05,8,66.623068
1.705639,8,67.223106
1.705639,8,67.810826
1.455639,8,68.444043
2.3,8,69.023726
1.705639,8,69.623549
2.05,8,70.204487
1.8,8,70.799367
2.3,8,71.379557
1.4,12,72.130896
2.05,8,72.721338
2.05,8,73.308896
1.8,8,73.910877
1.55,8,74.496912
1.8,8,75.07687
2.3,8,75.672294
2.05,8,76.246956
1.705639,8,76.82002
2.3,8,77.392787
1.8,8,77.988949
2.05,8,78.583895
2.05,8,79.177284
2.05,8,79.784804
2.05,8,80.364468
1.35,15,81.2217
1.455639,8,81.818932
2.05,8,82.413595
1.35,10,83.080274
2.05,8,83.710063
2.3,8,84.291031
2.05,8,84.880057
2.05,8,85.488407
2.3,8,86.104924
1.8,8,86.678225
2.05,8,87.270423
2.3,8,87.83833
2.05,8,88.429905
1.85,10,89.099029
1.8,8,89.67358
2.05,8,90.243322
1.35,15,91.117908
1.455639,8,91.69485
1.8,8,92.304935
1.8,8,92.877924
1.3,8,93.461514
1.705639,8,94.043363
1.9,12,94.829816
1.65,12,95.571535
1.8,8,96.16396
1.8,8,96.739838
1.705639,8,97.3278
2.05,8,97.954744
1.4,12,98.702789
2.05,8,99.322235
1.75,11,99.985131
2.05,8,100.57112
2.3,8,101.159849
1.8,8,101.739746
2.05,8,102.329934
2.05,8,102.93779
1.705639,8,103.531985
1.8,8,104.130503
1.8,8,104.7355
1.705639,8,105.345615
1.8,8,105.927869
2.3,8,106.521577
2.05,8,107.088651
2.3,8,107.662873
1.6,15,108.53782
0.85,15,109.400886
2.3,8,109.987253
2.05,8,110.571594
2.05,8,111.151843
1.455639,8,111.77059
2.05,8,112.355719
1.8,8,112.930057
2.05,8,113.509194
1.65,12,114.278494
1.8,8,114.911318
2.05,8,115.513802
1.8,8,116.103398
2.05,8,116.694468
1.4,12,117.439642
2.3,8,118.014023
2.05,8,118.587487
1.55,8,119.178846
2.05,8,119.759068
1.8,8,120.339462
1.0,16,121.252152
1.8,8,121.847481
2.05,8,122.430226
2.3,8,123.013843
2.05,8,123.586506
2.05,8,124.168051
1.95,9,124.787016
2.3,8,125.36028
1.8,8,125.95417
1.8,8,126.538657
1.705639,8,127.122105
2.05,8,127.712145
1.35,10,128.386422
2.3,8,128.972143
2.05,8,129.566235
2.05,8,130.192801
1.15,12,130.93799
2.05,8,131.5135
2.05,8,132.088239
1.8,8,132.687449
1.95,9,133.314214
1.8,8,133.904988
2.05,8,134.486998
1.8,8,135.063853
2.05,8,135.645177
2.05,8,136.220892
1.8,8,136.803137
2.05,8,137.392115
1.8,8,137.955019
2.05,8,138.541601
1.8,8,139.137099
2.05,8,139.74616
1.8,8,140.33916
2.05,8,140.926879
2.05,8,141.511846
2.05,8,142.09869
2.05,8,142.67854
1.8,8,143.270586
2.05,8,143.870456
2.05,8,144.453485
0.905639,16,145.427978
2.3,8,146.022361
2.05,8,146.607242
1.8,8,147.18191
1.4,12,147.914458
1.705639,8,148.491325
1.455639,8,149.076166
1.8,8,149.658244
2.05,8,150.230703
2.05,8,150.80691
1.8,8,151.387992
1.95,9,152.004822
2.3,8,152.577869
2.3,8,153.157141
1.8,8,153.737591
1.95,9,154.363959
2.05,8,154.965438
1.8,8,155.542029
1.455639,8,156.140123
1.705639,8,156.719804
1.8,8,157.290803
2.3,8,157.871087
2.3,8,158.45314
2.05,8,159.046476
2.3,8,159.620504
2.05,8,160.273408
1.8,8,160.859761
1.8,8,161.41746
2.3,8,162.004687
1.455639,8,162.605226
2.3,8,163.207174
1.8,8,163.779334
1.8,8,164.386733
1.455639,8,164.988516
2.05,8,165.571544
0.905639,11,166.303691
1.95,9,166.915704
2.3,8,167.495504
1.75,11,168.20979
2.05,8,168.838589
1.8,8,169.410978
1.8,8,170.004201
2.05,8,170.586358
2.3,8,171.155699
1.8,8,171.717439
2.05,8,172.304114
2.3,8,172.860093
2.05,8,173.438289
2.05,8,174.029206
2.05,8,174.61109
2.3,8,175.236896
2.05,8,175.828999
2.05,8,176.408578
1.45,9,177.024015
1.7,9,177.643343
1.8,8,178.22337
1.455639,8,178.802445
2.3,8,179.36998
2.3,8,179.933097
2.05,8,180.522149
2.05,8,181.104756
2.05,8,181.688517
2.3,8,182.28308
2.05,8,182.84345
2.05,8,183.430929
2.3,8,184.009431
1.0,16,184.928764
2.05,8,185.490038
2.05,8,186.059942
2.05,8,186.637095
2.05,8,187.236477
1.8,8,187.810144
1.8,8,188.403092
1.95,9,189.037019
1.8,8,189.621862
1.8,8,190.249143
2.05,8,190.817162
1.8,8,191.40481
2.05,8,191.973649
2.3,8,192.538458
1.8,8,193.125025
2.05,8,193.702863
2.05,8,194.275828
1.8,8,194.870485
2.05,8,195.437752
2.05,8,196.021702
2.3,8,196.588116
1.55,8,197.173464
1.65,12,197.897206
2.05,8,198.490939
2.05,8,199.090152
2.05,8,199.676605
2.05,8,200.277182
2.05,8,200.862068
2.05,8,201.454159
2.05,8,202.043427
1.705639,8,202.608192
2.3,8,203.202522
2.05,8,203.788228
2.05,8,204.360173
2.3,8,204.986849
2.3,8,205.558586
2.05,8,206.140522
2.3,8,206.727378
1.8,8,207.312126
2.05,8,207.891124
1.455639,8,208.503139
2.05,8,209.070175
2.05,8,209.644727
2.05,8,210.222713
2.05,8,210.80895
1.3,13,211.576205
2.05,8,212.161154
1.705639,8,212.727344
2.05,8,213.310841
1.8,8,213.904872
2.05,8,214.498924
2.05,8,215.071608
2.3,8,215.669469
2.05,8,216.250027
1.85,10,216.906833
1.8,8,217.47345
1.705639,8,218.053315
1.8,8,218.64831
1.455639,8,219.236088
1.55,8,219.876854
2.05,8,220.469281
1.705639,8,221.036204
0.148795,15,221.919327
1.55,8,222.511525
1.8,8,223.107643
2.05,8,223.69134
1.7,9,224.345895
2.3,8,224.899908
1.8,8,225.475886
2.05,8,226.060563
2.3,8,226.642799
1.8,8,227.236979
2.3,8,227.812698
2.05,8,228.397927
2.05,8,228.967044
1.8,8,229.554522
1.8,8,230.131136
2.05,8,230.719977
1.6,10,231.410589
2.05,8,231.995168
2.05,8,232.586034
2.05,8,233.15318
1.8,8,233.73669
1.8,8,234.319778
1.95,9,234.985999
2.3,8,235.598747
2.05,8,236.175004
1.95,9,236.820924
1.8,8,237.402519
2.05,8,237.983155
1.8,8,238.549588
1.95,9,239.16966
1.0,16,240.110213
2.3,8,240.687097
1.55,8,241.2697
1.2,19,242.303
1.455639,8,242.88852
2.05,8,243.45106
2.05,8,244.044657
2.05,8,244.637286
2.2,9,245.261661
2.05,8,245.840553
2.05,8,246.435554
1.155639,11,247.125401
1.8,8,247.696991
1.55,8,248.287346
2.05,8,248.887168
2.3,8,249.460507
2.05,8,250.053526
1.205639,8,250.68628
1.8,8,251.286092
2.05,8,251.871082
1.705639,8,252.438124
1.8,8,252.999473
2.05,8,253.589262
1.5,11,254.319318
1.8,8,254.870515
1.455639,8,255.453178
2.05,8,256.051165
2.05,8,256.609761
2.05,8,257.174344
2.3,8,257.770851
1.8,8,258.346672
1.8,8,258.937561
2.05,8,259.522731
1.8,8,260.10931
1.705639,8,260.688611
2.05,8,261.28705
2.3,8,261.863667
2.05,8,262.441614
2.3,8,263.018499
2.3,8,263.597586
2.05,8,264.170456
2.05,8,264.743017
2.3,8,265.385095
2.3,8,265.968496
1.405639,11,266.667732
1.8,8,267.255239
1.8,8,267.820853
1.8,8,268.402591
1.8,8,268.986371
1.8,8,269.585106
1.55,8,270.163814
2.05,8,270.732136
2.05,8,271.340299
1.8,8,271.928334
2.05,8,272.505266
1.355639,9,273.126267
1.8,8,273.682695
1.55,8,274.269681
1.111278,8,274.856805
2.05,8,275.450777
2.05,8,276.042233
1.8,8,276.625357
1.8,8,277.203146
1.8,8,277.778036
2.05,8,278.35341
2.05,8,278.928016
2.3,8,279.508095
1.8,8,280.118073
1.55,8,280.701572
2.05,8,281.302816
2.2,9,281.914308
2.05,8,282.502264
1.8,8,283.110104
1.8,8,283.709982
1.8,8,284.29489
2.05,8,284.915354
1.8,8,285.504342
1.8,8,286.090477
1.95,9,286.71929
1.705639,8,287.328889
1.8,8,287.903634
1.455639,8,288.525273
2.05,8,289.135021
1.8,8,289.719205
1.705639,8,290.300197
2.05,8,290.88624
1.455639,8,291.479266
2.05,8,292.053819
2.05,8,292.655584
1.95,9,293.287606
2.3,8,293.876323
1.505639,10,294.539967
1.35,15,295.458159
2.05,8,296.046553
1.8,8,296.623299
2.05,8,297.175525
1.8,8,297.768006
2.3,8,298.368391
1.55,8,298.985665
2.3,8,299.55497
2.05,8,300.155467
1.8,8,300.737931
1.705639,8,301.323852
1.705639,8,301.922853
1.8,8,302.509553
0.655639,16,303.425971
2.3,8,304.005981
1.8,8,304.58758
