#{"t_start": 1668601079.3828752, "env_id": null}
r,l,t
1.451629,9,0.642213
1.584963,11,1.265278
0.651629,17,2.125189
-2.3,23,3.129535
-2.2,22,4.081244
1.684963,10,4.673659
-2.2,22,5.615813
-2.1,21,6.520242
-2.2,22,7.472045
1.984963,7,7.944335
0.984963,17,8.780598
1.484963,12,9.434191
-2.3,23,10.38906
-2.2,22,11.353465
0.584963,21,12.338605
-2.2,22,13.285287
-2.2,22,14.312035
-2.1,21,15.233399
-2.2,22,16.197077
1.884963,8,16.719024
-2.3,23,17.722353
-2.1,21,18.649981
-2.1,21,19.591006
-2.1,21,20.482347
0.951629,14,21.227564
0.551629,18,22.110792
-2.1,21,23.042056
-2.1,21,23.970047
-2.1,21,24.905048
1.551629,8,25.410772
-2.1,21,26.338266
-2.2,22,27.305211
-2.1,21,28.252601
-2.2,22,29.178774
-2.1,21,30.118282
1.751629,6,30.545634
1.584963,11,31.158583
-2.2,22,32.115698
-2.1,21,33.052026
-2.2,22,34.025889
-2.3,23,35.049265
-2.1,21,35.969587
1.184963,15,36.738137
-2.1,21,37.653497
1.284963,14,38.38003
-2.1,21,39.289262
-2.4,24,40.329746
-2.2,22,41.27601
-2.2,22,42.203914
0.451629,19,43.165618
-2.2,22,44.09929
0.151629,22,45.139929
1.984963,7,45.613998
-2.1,21,46.564837
-2.1,21,47.496962
-2.1,21,48.416774
-2.2,22,49.387256
-2.1,21,50.318598
1.284963,14,51.048069
1.984963,7,51.525256
-2.3,23,52.505442
-2.3,23,53.4943
-2.2,22,54.442656
-2.2,22,55.41232
-2.2,22,56.380242
1.384963,13,57.053127
-2.1,21,57.993876
0.584963,21,58.978945
1.884963,8,59.498952
1.084963,16,60.319017
-2.2,22,61.278255
-2.1,21,62.188324
-2.2,22,63.152857
-2.3,23,64.134839
-2.1,21,65.081145
-2.1,21,65.977153
0.884963,18,66.874259
-2.2,22,67.863878
-2.1,21,68.794282
-2.2,22,69.743675
-2.1,21,70.677495
-2.1,21,71.62155
-2.2,22,72.569117
-2.1,21,73.486135
0.584963,21,74.561315
2.084963,6,75.012162
-2.1,21,75.928916
-2.2,22,76.898335
1.384963,13,77.611684
-2.1,21,78.546041
-2.2,22,79.51698
-2.1,21,80.406387
-2.1,21,81.321222
-2.1,21,82.213274
-2.2,22,83.172777
-2.2,22,84.112369
1.384963,13,84.797261
1.284963,14,85.515941
-2.3,23,86.493059
1.384963,13,87.190398
-2.3,23,88.123507
-2.2,22,89.046343
-2.1,21,89.927499
1.384963,13,90.624779
1.984963,7,91.090749
-2.3,23,92.044451
-2.3,23,93.020313
-2.1,21,93.945371
1.084963,16,94.753597
-2.1,21,95.659814
-2.3,23,96.610901
2.084963,6,97.043383
-2.1,21,97.943155
1.884963,8,98.44808
1.451629,9,98.97849
-2.1,21,99.854969
1.484963,12,100.510467
-2.2,22,101.441114
-2.1,21,102.327368
-2.2,22,103.250377
-2.1,21,104.146875
-2.1,21,105.039094
-2.1,21,105.92723
1.684963,10,106.504019
-2.1,21,107.400739
-2.2,22,108.299066
1.284963,14,109.012271
-2.2,22,109.976617
1.184963,15,110.733293
1.384963,13,111.408522
-2.2,22,112.373486
-2.2,22,113.277824
1.451629,9,113.813873
-2.2,22,114.748733
-2.1,21,115.648576
-2.2,22,116.571156
-2.1,21,117.501342
1.384963,13,118.187813
2.084963,6,118.622767
0.351629,20,119.540637
-2.2,22,120.465018
-2.3,23,121.425239
-2.1,21,122.33572
1.284963,14,123.057715
-2.1,21,123.931828
-2.2,22,124.87367
-2.1,21,125.764667
-2.2,22,126.701185
-2.1,21,127.587677
-2.1,21,128.498624
-2.3,23,129.449033
0.884963,18,130.324718
-2.1,21,131.227247
-2.5,25,132.260005
-2.2,22,133.178326
-2.2,22,134.152684
-2.1,21,135.078835
-2.2,22,136.024833
-2.1,21,136.914113
-2.4,24,137.90951
1.284963,14,138.619065
0.584963,21,139.613223
-2.1,21,140.497824
1.184963,15,141.248692
1.751629,6,141.681126
-2.2,22,142.604972
-2.3,23,143.560896
