#{"t_start": 1683054925.47564, "env_id": null}
r,l,t
-8.1,61,3.338055
-16.1,61,6.67829
-26.1,61,10.079478
-26.1,61,13.484185
-18.1,61,16.902626
-20.1,61,20.362658
-22.1,61,23.805006
-2.7,18,24.965652
-20.1,61,28.351067
-14.1,61,31.913649
1.444661,32,33.759203
-18.1,61,37.146086
2.344661,23,38.540722
1.944661,27,40.092581
-20.1,61,43.463773
-18.1,61,46.857981
-6.1,61,50.233498
-16.1,61,53.591655
-28.1,61,56.920152
-22.1,61,60.303328
-24.1,61,63.687217
-24.1,61,67.075758
-12.1,61,70.508174
-8.1,61,73.924373
-16.1,61,77.323162
-20.1,61,80.825617
-14.1,61,84.245514
-12.6,37,86.386886
-48.1,61,89.746051
-22.1,61,93.124335
-10.1,61,96.539667
6.344661,23,97.91135
-12.1,61,101.369184
-14.1,61,104.698621
-14.1,61,108.041908
-12.1,61,111.396432
-22.1,61,114.854871
-16.1,61,118.285839
-16.1,61,121.672694
-14.1,61,125.102666
-24.1,61,128.504534
-10.1,61,131.935936
-24.1,61,135.360541
-5.2,23,136.710938
-14.1,61,140.105197
-38.1,61,143.493539
-14.1,61,146.904894
-14.1,61,150.301932
-3.8,29,152.030041
-6.1,61,155.476761
-11.655339,43,157.978577
2.644661,40,160.285414
-18.1,61,163.635395
-22.1,61,166.969157
-2.4,15,167.893844
-20.1,61,171.319252
-12.1,61,174.770386
-26.1,61,178.175124
-20.1,61,181.643226
-20.1,61,185.08658
-0.4,15,186.048022
-2.8,19,187.201574
-12.1,61,190.573704
-12.1,61,193.909804
-12.1,61,197.343855
-8.1,61,200.808322
-10.3,54,203.918181
-16.1,61,207.347043
-10.1,61,210.923928
-22.1,61,214.291126
-14.1,61,217.692256
-20.1,61,221.055824
-1.355339,40,223.335711
-16.1,61,226.729526
-16.1,61,230.133723
-9.7,28,231.779325
-4.155339,48,234.56757
-18.1,61,237.988649
-10.1,61,241.42677
-8.1,61,244.842907
-18.1,61,248.210254
0.344661,43,250.664628
6.644661,20,251.90028
-22.1,61,255.292261
-14.1,61,258.727552
-10.1,61,262.161429
-12.1,61,265.505374
-10.1,61,268.905974
-26.1,61,272.340498
-4.5,16,273.315813
-20.1,61,276.650348
-24.1,61,280.0244
-14.1,61,283.431738
-16.1,61,286.856932
-22.1,61,290.225203
-18.1,61,293.660736
-14.0,51,296.599665
-12.1,61,300.001301
-8.555339,52,303.025479
-13.0,61,306.439459
-10.355339,50,309.353834
-18.1,61,312.739062
-8.1,61,316.106851
-12.010052,9,316.751054
-16.7,58,320.124612
-20.1,61,323.500201
-30.1,61,326.877215
-22.1,61,330.27641
-14.1,61,334.158925
-10.1,61,337.535382
-18.1,61,340.939498
-14.1,61,344.320331
-18.1,61,347.69245
-20.1,61,351.161335
7.444661,12,351.926264
-18.1,61,355.332078
-20.1,61,358.733747
-8.1,61,362.166911
-14.1,61,365.572433
-6.1,61,368.961271
-18.1,61,372.337222
-23.0,61,375.796564
-18.1,61,379.327074
-16.1,61,382.711671
-22.1,61,386.108488
1.944661,47,388.833699
-4.2,33,390.752643
-22.1,61,394.278461
-16.1,61,397.596292
-6.1,61,400.981543
-24.1,61,404.372819
-38.1,61,407.738802
-12.1,61,411.212497
-10.1,61,414.615475
-12.1,61,418.031587
-24.1,61,421.430022
-10.1,61,424.816654
-24.1,61,428.234167
6.944661,17,429.291195
-20.1,61,432.685668
-20.1,61,436.10061
-14.1,61,439.619742
-10.1,61,442.988001
-2.455339,31,444.785885
-20.1,61,448.19442
-16.1,61,451.597413
-10.1,61,454.967033
-18.1,61,458.369141
-14.1,61,461.781178
-14.1,61,465.198535
-12.1,61,468.634116
-10.1,61,472.002544
-18.1,61,475.466783
-18.1,61,478.872511
-6.1,61,482.325281
-24.1,61,485.708659
-30.1,61,489.092222
-12.1,61,492.471345
-23.5,46,495.070233
-16.155339,48,497.897383
-24.1,61,501.32649
-14.1,61,504.756454
-20.1,61,508.178371
-16.3,34,510.142813
-3.255339,39,512.414217
-16.3,54,515.482202
-18.1,61,518.89594
-13.355339,60,522.313169
-12.1,61,525.681866
-10.1,61,529.100879
-14.1,61,532.494596
-10.1,61,535.890048
-12.1,61,539.317204
-14.1,61,542.71554
-24.1,61,546.099914
-10.110052,10,546.743625
-3.655339,23,548.105347
-18.1,61,551.485461
-22.1,61,554.883452
-28.1,61,558.360525
-34.1,61,561.794994
-14.1,61,565.196039
-12.1,61,568.583203
-24.1,61,572.091792
0.144661,45,574.670771
-18.1,61,578.065445
-12.1,61,581.46505
-16.3,34,583.451424
-10.1,61,586.842517
-14.1,61,590.247439
-18.1,61,593.67328
-16.1,61,597.082262
-15.2,43,599.569412
-10.1,61,602.973044
-8.1,61,606.386462
-28.1,61,609.794549
-18.1,61,613.226924
-22.1,61,616.637117
-8.1,61,620.090974
-22.1,61,623.552078
-10.1,61,626.928204
-22.1,61,630.329983
-22.1,61,633.768407
-8.1,61,637.155953
-22.1,61,640.577415
-22.1,61,643.990673
2.744661,19,645.152486
-30.1,61,648.603419
-22.1,61,651.987855
-10.1,61,655.455319
-26.1,61,658.851944
-6.255339,49,661.64707
-24.1,61,665.047294
-14.1,61,668.449583
-24.1,61,671.885432
-28.1,61,675.31234
-10.1,61,678.81173
-20.1,61,682.241107
-2.8,19,683.439751
-14.1,61,686.877194
-18.1,61,690.273195
-26.1,61,693.655294
-12.1,61,697.080057
-20.1,61,700.520607
-16.1,61,703.909478
-20.1,61,707.323675
-16.1,61,710.716494
-4.1,12,711.502746
-12.1,61,714.91909
-18.1,61,718.328045
-10.1,61,721.773335
-20.1,61,725.216623
-10.1,61,728.637506
-0.255339,49,731.442379
-22.1,61,734.860324
-14.1,61,738.369606
-10.1,61,741.788385
