#{"t_start": 1668601950.9741921, "env_id": null}
r,l,t
6.282359,18,0.898357
6.282359,18,1.677864
-2.3,23,2.583547
-10.999134,6,2.978873
7.482359,6,3.365168
-12.252477,6,3.75849
7.482359,6,4.145482
6.882359,12,4.748653
-8.121218,7,5.165727
-2.1,21,5.995774
7.482359,6,6.389264
7.482359,6,6.782357
7.482359,6,7.169213
-8.321218,9,7.658922
7.282359,8,8.113947
7.482359,6,8.507785
0.229086,9,9.006463
7.482359,6,9.404612
0.529086,6,9.795053
0.529086,6,10.177675
-0.970914,21,11.094861
-0.470914,16,11.807584
7.382359,7,12.19998
7.482359,6,12.597475
7.182359,9,13.086896
-0.670914,18,13.868139
-0.170914,13,14.497758
0.229086,9,14.974025
6.982359,11,15.535583
0.529086,6,15.938786
6.982359,11,16.508561
7.482359,6,16.919545
7.082359,10,17.515014
7.482359,6,17.891884
-2.3,23,18.796506
6.582359,15,19.530283
0.529086,6,19.933254
-0.170914,13,20.571528
6.982359,11,21.130379
6.082359,20,21.982611
0.129086,10,22.517693
0.229086,9,23.011117
7.382359,7,23.437381
7.282359,8,23.890476
-9.021218,16,24.603131
7.482359,6,24.995152
7.282359,8,25.464423
6.782359,13,26.115726
-7.135411,12,26.726341
-6.535411,6,27.133711
-7.435411,15,27.830727
7.482359,6,28.232391
6.882359,12,28.81597
-0.970914,21,29.695446
7.482359,6,30.083937
7.082359,10,30.615566
-8.021218,6,31.009857
6.682359,14,31.691005
0.529086,6,32.097943
7.482359,6,32.494771
7.482359,6,32.899734
6.882359,12,33.498201
-0.870914,20,34.364393
7.382359,7,34.797314
-0.270914,14,35.444105
0.529086,6,35.838944
7.382359,7,36.263977
6.282359,18,37.033033
7.482359,6,37.425531
5.982359,21,38.3055
6.082359,20,39.172659
7.182359,9,39.655972
7.282359,8,40.159185
0.529086,6,40.549794
0.529086,6,40.941344
6.582359,15,41.636996
7.182359,9,42.157188
-2.1,21,43.018458
-2.2,22,43.877487
6.882359,12,44.484017
0.129086,10,45.012797
-2.1,21,45.825182
-6.535411,6,46.215011
0.529086,6,46.602817
0.529086,6,47.01005
0.529086,6,47.395528
7.482359,6,47.78357
0.029086,11,48.330513
-9.321218,19,49.196471
6.982359,11,49.752421
7.482359,6,50.145735
6.682359,14,50.795347
0.429086,7,51.226077
7.482359,6,51.632993
0.029086,11,52.227274
-8.621218,12,52.834405
6.882359,12,53.426576
7.382359,7,53.850759
6.682359,14,54.49267
-6.535411,6,54.871106
7.482359,6,55.273453
7.182359,9,55.787051
