#{"t_start": 1668915822.529214, "env_id": null}
r,l,t
5.244661,34,1.501713
7.044661,16,2.22087
6.844661,18,3.007323
-0.8,19,3.873984
5.144661,35,5.351896
-0.9,20,6.243814
-1.8,29,7.476506
7.844661,8,7.921892
0.1,10,8.445383
-8.310052,12,9.013989
-1.2,23,10.030752
-1.8,29,11.278843
7.244661,14,11.938107
7.844661,8,12.379933
0.3,8,12.822205
-0.5,16,13.575458
-12.410052,53,15.791829
7.544661,11,16.354768
-2.3,34,17.854792
6.344661,23,18.851963
6.544661,21,19.827206
-0.5,16,20.571276
-10.33546,12,21.16144
-0.4,15,21.853878
-1.2,23,22.871208
6.144661,25,23.987371
-8.710052,16,24.73561
7.544661,11,25.289453
4.944661,37,26.827322
0.3,8,27.280166
7.644661,10,27.803521
5.344661,33,29.221661
7.744661,9,29.70451
-0.5,16,30.437716
6.444661,22,31.427653
7.444661,12,32.022505
-2.3,34,33.454348
-1.4,25,34.542076
-1.4,25,35.65473
0.0,11,36.223312
4.244661,44,38.030918
6.644661,20,38.926275
6.444661,22,39.885417
7.644661,10,40.385668
0.2,9,40.857727
-5.5,66,43.559151
-1.8,29,44.807863
-4.1,52,46.909213
-0.4,15,47.613379
2.644661,60,50.054267
-17.274642,12,50.670308
7.844661,8,51.105409
-7.910052,8,51.558896
6.644661,20,52.467781
-10.73546,16,53.206099
-12.410052,53,55.362454
-4.0,51,57.393707
-3.0,41,59.068331
-0.1,12,59.6553
7.744661,9,60.141577
7.144661,15,60.847111
-2.2,33,62.236564
-8.010052,9,62.738027
-3.9,50,64.773299
0.2,9,65.246864
7.844661,8,65.690112
-8.610052,15,66.434979
-0.3,14,67.129562
-9.410052,23,68.134922
-6.4,75,71.123706
-17.532015,38,72.734802
-9.210052,21,73.653206
-1.9,30,74.944321
7.344661,13,75.585231
-3.3,44,77.370712
-0.9,20,78.279458
4.844661,38,79.875843
-2.7,38,81.471146
7.344661,13,82.108417
-10.83546,17,82.903313
7.844661,8,83.351222
7.044661,16,84.107069
-0.1,12,84.694274
-1.455339,101,88.746339
-1.2,23,89.778067
-8.010052,9,90.267272
0.2,9,90.751127
-2.0,31,92.048793
7.744661,9,92.544754
7.244661,14,93.254684
-5.3,64,95.820102
5.344661,33,97.175555
4.244661,44,98.973994
-8.110052,10,99.504238
0.1,10,100.035218
5.744661,29,101.30824
7.744661,9,101.803956
-3.0,41,103.468832
7.544661,11,104.050258
-10.23546,11,104.627716
4.144661,45,106.492555
7.644661,10,107.008228
6.144661,25,108.078308
7.644661,10,108.610333
4.444661,42,110.327758
-0.1,12,110.912434
0.1,10,111.426914
-0.8,19,112.31028
-4.3,54,114.501319
-0.4,15,115.220434
7.344661,13,115.856154
-1.2,23,116.8756
-1.6,27,118.020336
-1.7,28,119.222374
4.544661,41,120.924998
6.644661,20,121.822828
-0.1,12,122.421101
-7.910052,8,122.872574
7.644661,10,123.387129
6.844661,18,124.236122
6.444661,22,125.220854
4.044661,46,127.120408
7.344661,13,127.769953
0.3,8,128.283982
-10.210052,31,129.590142
3.944661,47,131.496194
5.844661,28,132.706531
-1.9,30,133.982083
3.344661,53,136.185072
-1.5,26,137.308157
7.344661,13,137.940599
-0.1,12,138.508147
-14.632015,9,138.98438
-1.3,24,140.050594
-9.710052,26,141.186732
-0.2,13,141.84188
5.244661,34,143.305864
3.944661,47,145.217142
6.044661,26,146.344539
-2.9,40,148.05284
-6.4,75,151.038867
6.244661,24,152.071996
-2.9,40,153.745794
-2.5,36,155.303527
-3.5,46,157.187456
7.144661,15,157.903638
-0.7,18,158.758718
-1.2,23,159.804621
-9.110052,20,160.718475
3.144661,55,162.975048
4.144661,45,164.877877
5.944661,27,166.05529
4.644661,40,167.806718
-3.4,45,169.704586
0.1,10,170.220549
-0.1,12,170.823413
0.0,11,171.391239
5.644661,30,172.677364
0.3,8,173.12607
5.644661,30,174.42129
-0.2,13,175.053142
-0.9,20,175.970551
0.0,11,176.540587
6.944661,17,177.309427
-9.510052,24,178.355529
5.344661,33,179.782683
7.544661,11,180.336084
-9.310052,22,181.337458
-16.83546,77,184.382878
-1.2,23,185.418403
7.544661,11,186.004169
3.144661,55,188.242339
7.344661,13,188.87851
0.3,8,189.322417
-11.410052,43,191.073422
0.3,8,191.521068
-0.6,17,192.305185
0.0,11,192.865581
-9.710052,26,194.002142
-0.1,12,194.577373
-0.7,18,195.393897
7.844661,8,195.854171
-13.93546,48,197.843911
7.744661,9,198.334879
-2.9,40,199.991401
6.244661,24,201.015875
7.144661,15,201.740309
-1.8,29,203.011802
2.544661,61,205.551407
7.844661,8,206.018594
3.344661,53,208.241864
-2.2,33,209.665912
4.244661,44,211.485713
-0.2,13,212.12032
7.844661,8,212.569242
-9.93546,8,213.020637
-6.2,73,215.96955
-14.63546,55,218.233792
-1.0,21,219.191653
7.344661,13,219.826505
-0.5,16,220.560955
6.744661,19,221.442435
4.644661,40,223.0877
-6.4,75,226.127119
-11.23546,21,227.040526
7.244661,14,227.742511
0.1,10,228.286876
-2.2,33,229.701663
-1.655339,103,233.835241
0.1,10,234.358326
6.644661,20,235.264925
0.0,11,235.84475
-2.6,37,237.398965
-2.0,31,238.735354
7.844661,8,239.218371
-2.0,31,240.550867
7.244661,14,241.223353
-9.310052,22,242.204018
-2.0,31,243.556542
6.544661,21,244.501925
-11.93546,28,245.753923
-1.9,30,247.034577
7.844661,8,247.487662
-0.6,17,248.310522
0.3,8,248.76897
-12.810052,57,251.137123
7.544661,11,251.702371
7.044661,16,252.471492
-1.5,26,253.603051
7.244661,14,254.284652
2.844661,58,256.671125
3.344661,53,258.851955
0.2,9,259.334751
5.344661,33,260.700893
6.544661,21,261.651358
-1.3,24,262.700486
7.344661,13,263.313694
0.3,8,263.782969
-9.210052,21,264.714573
7.344661,13,265.357064
-1.2,23,266.370462
7.544661,11,266.966285
-6.0,71,269.826041
7.244661,14,270.517838
7.044661,16,271.26921
4.644661,40,272.943974
-1.5,26,274.091089
4.044661,46,276.00878
2.244661,64,278.609377
-2.3,34,280.054006
7.644661,10,280.586245
6.044661,26,281.760623
6.844661,18,282.605416
7.044661,16,283.354661
-0.2,13,284.006993
-13.13546,40,285.714318
4.644661,40,287.404627
-13.63546,45,289.2464
-10.110052,30,290.544985
7.444661,12,291.156707
6.644661,20,292.073615
6.444661,22,293.06483
-0.1,12,293.657507
5.344661,33,295.08045
6.644661,20,295.988757
6.844661,18,296.818022
4.944661,37,298.4054
-10.010052,29,299.702093
-1.9,30,300.987553
-0.6,17,301.786961
-1.6,27,302.975168
-3.5,46,304.902101
6.144661,25,305.991332
0.0,11,306.568242
5.744661,29,307.860495
-10.73546,16,308.634333
7.244661,14,309.318849
7.244661,14,310.006568
7.344661,13,310.653436
-0.3,14,311.337467
7.744661,9,311.837525
6.044661,26,312.985451
0.2,9,313.47536
2.244661,64,316.093112
-1.4,25,317.218079
-1.4,25,318.351492
-0.9,20,319.259015
2.644661,60,321.705637
-12.73546,36,323.210452
0.3,8,323.666422
-1.2,23,324.692914
-5.3,64,327.272314
7.844661,8,327.718421
0.3,8,328.16982
-1.4,25,329.26812
3.544661,51,331.433176
-2.5,36,332.983271
-1.0,21,333.952954
4.044661,46,335.857387
5.844661,28,337.063689
-2.5,36,338.583219
-1.5,26,339.68971
-8.010052,9,340.168576
-3.3,44,342.0496
-0.5,16,342.787869
7.244661,14,343.464336
7.844661,8,343.920976
-0.2,13,344.55415
5.244661,34,346.022682
2.044661,66,348.665926
3.644661,50,350.733849
5.044661,36,352.288577
-1.0,21,353.223158
-4.9,60,355.635881
-1.3,24,356.717548
2.644661,60,359.200951
7.344661,13,359.817643
6.444661,22,360.799865
5.844661,28,362.02568
6.944661,17,362.799393
-8.110052,10,363.332048
-2.4,35,364.81391
7.444661,12,365.433784
7.244661,14,366.102787
0.844661,78,369.2168
7.144661,15,369.922351
7.044661,16,370.684975
4.744661,39,372.322319
6.144661,25,373.418267
-10.610052,35,374.879003
-3.0,41,376.553624
0.3,8,377.016144
-1.1,22,378.015689
-3.1,42,379.819463
-8.610052,15,380.534094
-8.010052,9,381.049253
-5.8,69,383.832172
5.044661,36,385.365678
-10.93546,18,386.190625
0.2,9,386.679657
6.344661,23,387.699614
7.844661,8,388.151348
-0.1,12,388.73021
2.744661,59,391.150123
6.244661,24,392.187209
-3.9,50,394.266073
-9.510052,24,395.314796
-0.8,19,396.18323
7.644661,10,396.717226
