Dungeon,MazeCoinLowMaps,Zelda,ZeldaLowMaps,Agent
1.75,2.41,2.75,2.75,S
2.75,2.5,2.75,2.75,H
2.75,2.75,3.0,3.0,HQ
2.75,3.0,3.0,3.0,HQEX
