#{"t_start": 1668523356.0337508, "env_id": null}
r,l,t
2.08,6,0.497754
2.08,6,0.889752
2.08,6,1.259651
2.08,6,1.679767
2.08,6,2.08133
2.08,6,2.469076
2.08,6,2.855601
2.08,6,3.251877
2.08,6,3.654184
2.08,6,4.036242
2.08,6,4.398246
2.08,6,4.772085
2.08,6,5.153043
2.08,6,5.522323
2.08,6,5.922698
2.08,6,6.320582
2.08,6,6.710597
2.08,6,7.096896
2.08,6,7.507272
2.08,6,7.906985
2.08,6,8.321509
2.08,6,8.714979
2.08,6,9.113219
2.08,6,9.524022
2.08,6,9.907149
2.08,6,10.2903
2.08,6,10.687926
2.08,6,11.066365
2.08,6,11.456192
2.08,6,11.84808
2.08,6,12.223336
2.08,6,12.628382
2.08,6,13.01806
2.08,6,13.416398
2.08,6,13.808966
2.08,6,14.233236
2.08,6,14.618596
2.08,6,15.004983
2.08,6,15.391307
2.08,6,15.780831
2.08,6,16.163779
2.08,6,16.542917
2.08,6,16.930264
2.08,6,17.329079
2.08,6,17.706062
2.08,6,18.095418
2.08,6,18.502405
2.08,6,18.891948
2.08,6,19.274545
2.08,6,19.664987
2.08,6,20.058581
2.08,6,20.453967
2.08,6,20.855007
2.08,6,21.255217
2.08,6,21.636139
2.08,6,22.017752
2.08,6,22.404861
2.08,6,22.791453
2.08,6,23.184946
2.08,6,23.590001
2.08,6,23.974993
2.08,6,24.372099
2.08,6,24.77923
2.08,6,25.189463
2.08,6,25.602112
2.08,6,25.996966
2.08,6,26.395556
2.08,6,26.821241
2.08,6,27.221826
2.08,6,27.622123
2.08,6,28.016258
2.08,6,28.403432
2.08,6,28.783458
2.08,6,29.190499
2.08,6,29.57431
2.08,6,29.973121
2.08,6,30.365598
2.08,6,30.785131
2.08,6,31.171301
2.08,6,31.560638
2.08,6,31.944034
2.08,6,32.336863
2.08,6,32.739012
2.08,6,33.135354
2.08,6,33.52656
2.08,6,33.932236
2.08,6,34.325819
2.08,6,34.719245
2.08,6,35.109522
2.08,6,35.490963
2.08,6,35.894459
2.08,6,36.292004
2.08,6,36.681525
2.08,6,37.058488
2.08,6,37.480852
2.08,6,37.86848
2.08,6,38.262878
2.08,6,38.654087
2.08,6,39.038045
2.08,6,39.466256
2.08,6,39.85537
2.08,6,40.261456
2.08,6,40.650628
2.08,6,41.031276
2.08,6,41.420136
2.08,6,41.82513
2.08,6,42.222349
2.08,6,42.616472
2.08,6,43.014087
2.08,6,43.403955
2.08,6,43.778048
2.08,6,44.169341
2.08,6,44.563105
2.08,6,44.953347
2.08,6,45.334287
2.08,6,45.744338
2.08,6,46.168507
2.08,6,46.578568
2.08,6,47.014102
2.08,6,47.417064
2.08,6,47.809303
2.08,6,48.196193
2.08,6,48.59272
2.08,6,48.985961
2.08,6,49.397432
2.08,6,49.788635
2.08,6,50.177668
2.08,6,50.577441
2.08,6,50.973202
2.08,6,51.372603
2.08,6,51.763584
2.08,6,52.166362
2.08,6,52.600395
2.08,6,52.985186
2.08,6,53.376741
2.08,6,53.758611
2.08,6,54.171335
2.08,6,54.558913
2.08,6,54.972748
2.08,6,55.377759
2.08,6,55.782216
2.08,6,56.167267
2.08,6,56.545904
2.08,6,56.934866
2.08,6,57.328394
2.08,6,57.719181
2.08,6,58.120126
2.08,6,58.502982
2.08,6,58.876833
2.08,6,59.278707
2.08,6,59.654682
2.08,6,60.058128
2.08,6,60.446982
2.08,6,60.826855
2.08,6,61.245132
2.08,6,61.641239
2.08,6,62.04103
2.08,6,62.420281
2.08,6,62.830766
2.08,6,63.264066
2.08,6,63.656718
2.08,6,64.050084
2.08,6,64.430582
2.08,6,64.836521
