#{"t_start": 1668648149.619702, "env_id": null}
r,l,t
1.451629,9,0.413928
-0.315037,30,1.473662
1.784963,9,1.864093
0.784963,19,2.553441
1.251629,11,3.002727
1.184963,15,3.576509
1.584963,11,4.015731
1.884963,8,4.373675
2.084963,6,4.666386
0.392481,15,5.24072
1.451629,9,5.637929
1.651629,7,5.960632
1.384963,13,6.47536
1.984963,7,6.796756
0.851629,15,7.348882
1.751629,6,7.636131
1.418296,6,7.923056
-0.015037,27,8.866017
1.751629,6,9.15803
1.651629,7,9.484436
1.484963,12,9.966021
0.351629,20,10.686653
1.651629,7,11.009394
0.192481,17,11.645783
1.884963,8,11.997711
2.084963,6,12.295709
0.484963,22,13.087011
1.418296,6,13.368253
1.651629,7,13.692574
1.184963,15,14.267323
1.684963,10,14.679691
1.584963,11,15.126641
1.451629,9,15.505864
0.384963,23,16.339859
1.451629,9,16.72827
-1.548371,39,18.044972
0.884963,18,18.703377
0.218296,18,19.352721
0.684963,20,20.077394
0.584963,21,20.824371
1.751629,6,21.118318
1.751629,6,21.415675
2.084963,6,21.708005
1.984963,7,22.021252
2.084963,6,22.314251
-2.648371,50,23.985906
1.884963,8,24.33414
1.651629,7,24.654512
1.984963,7,24.976078
1.451629,9,25.370949
1.251629,11,25.822345
1.284963,14,26.372528
1.551629,8,26.731739
2.084963,6,27.030233
2.084963,6,27.328163
-0.615037,33,28.432632
1.651629,7,28.761554
1.751629,6,29.059988
1.884963,8,29.406368
1.751629,6,29.694457
1.251629,11,30.138909
0.484963,22,30.931515
0.751629,16,31.523673
1.351629,10,31.937687
0.284963,24,32.807634
1.751629,6,33.098653
1.284963,14,33.637444
1.284963,14,34.175839
1.784963,9,34.571534
0.618296,14,35.107156
1.684963,10,35.517721
-0.548371,29,36.534646
0.751629,16,37.149209
1.784963,9,37.533619
2.084963,6,37.823961
0.751629,16,38.423539
1.984963,7,38.749206
1.351629,10,39.149895
1.451629,9,39.533956
1.984963,7,39.863597
1.884963,8,40.211694
2.084963,6,40.49773
1.451629,9,40.875819
1.451629,9,41.266466
2.084963,6,41.559739
2.084963,6,41.840253
1.551629,8,42.19693
1.251629,11,42.658983
1.151629,12,43.140484
1.384963,13,43.656974
1.551629,8,44.013309
0.551629,18,44.686609
1.651629,7,44.999785
1.451629,9,45.384487
1.318296,7,45.702649
1.484963,12,46.154573
1.651629,7,46.473897
2.084963,6,46.758401
1.451629,9,47.147044
1.751629,6,47.44338
0.884963,18,48.099868
1.551629,8,48.459811
1.092481,8,48.817577
1.751629,6,49.1184
1.184963,15,49.680788
1.584963,11,50.131347
1.192481,7,50.467438
1.092481,8,50.836109
1.651629,7,51.173663
0.551629,18,51.829469
1.351629,10,52.240047
0.192481,17,52.871512
1.351629,10,53.284729
1.784963,9,53.671833
1.984963,7,53.984287
2.084963,6,54.27605
2.084963,6,54.560535
0.951629,14,55.096275
1.984963,7,55.4226
0.451629,19,56.121373
1.684963,10,56.53104
1.651629,7,56.858017
1.684963,10,57.269835
1.884963,8,57.619952
0.751629,6,57.902988
0.751629,16,58.514338
1.384963,13,59.019962
1.418296,6,59.316599
-0.148371,25,60.195565
1.984963,7,60.515465
1.584963,11,60.977844
-0.681704,27,61.93248
1.051629,13,62.456244
2.084963,6,62.739121
0.651629,17,63.370816
0.451629,19,64.058957
1.751629,6,64.34865
0.984963,17,64.999793
0.851629,15,65.565682
0.751629,16,66.182764
1.884963,8,66.539237
1.551629,8,66.898506
-0.148371,15,67.50506
1.051629,13,68.006005
1.884963,8,68.36959
2.084963,6,68.669677
1.384963,13,69.19222
1.684963,10,69.621447
1.884963,8,69.972615
0.584963,21,70.735269
1.984963,7,71.062855
2.084963,6,71.355198
2.084963,6,71.656907
1.651629,7,71.97581
1.418296,6,72.27327
0.484963,22,73.049476
0.984963,17,73.684255
1.351629,10,74.106353
1.784963,9,74.481061
0.918296,11,74.924262
-0.815037,35,76.144117
0.718296,13,76.632901
0.484963,22,77.427052
-1.515037,42,78.841917
2.084963,6,79.139004
0.951629,14,79.687893
1.192481,7,80.008644
1.484963,12,80.49262
2.084963,6,80.780306
1.051629,13,81.287498
1.284963,14,81.851531
0.684963,20,82.582021
1.751629,6,82.87217
2.084963,6,83.159499
1.384963,13,83.655082
1.351629,10,84.08225
1.751629,6,84.351483
1.884963,8,84.70648
1.884963,8,85.060705
1.084963,16,85.668481
2.084963,6,85.964638
0.651629,17,86.616317
2.084963,6,86.905896
1.751629,6,87.190333
2.084963,6,87.480733
0.784963,19,88.179646
1.184963,15,88.765615
1.751629,6,89.038712
0.884963,18,89.737962
1.984963,7,90.05734
1.984963,7,90.38458
2.084963,6,90.673267
0.751629,16,91.272187
-0.148371,25,92.151522
1.984963,7,92.477997
1.984963,7,92.814531
