#{"t_start": 1668718668.3281808, "env_id": null}
r,l,t
-2.1,21,1.248509
-2.1,21,2.329693
-2.1,21,3.409999
-2.3,23,4.534212
1.25,16,5.532424
-2.2,22,6.685656
-2.1,21,7.768217
-2.2,22,8.927143
-2.1,21,10.039313
1.305639,12,10.846557
-2.1,21,11.963131
-2.1,21,13.080812
-2.2,22,14.213821
-2.1,21,15.337168
1.305639,12,16.154312
-2.1,21,17.276673
-2.1,21,18.351671
-2.1,21,19.445323
-2.1,21,20.529522
-2.1,21,21.650529
-2.2,22,22.80114
0.65,22,24.006896
-2.1,21,25.124806
-2.1,21,26.213477
-2.1,21,27.329831
-2.1,21,28.460997
-2.1,21,29.545184
1.85,10,30.247177
-2.1,21,31.342124
-2.1,21,32.481169
-2.1,21,33.631999
0.95,19,34.736346
-2.1,21,35.848748
-2.3,23,37.034249
-2.3,23,38.23645
1.65,12,39.065489
-2.1,21,40.156217
-2.1,21,41.284509
-2.2,22,42.445282
-2.1,21,43.543056
1.35,15,44.445967
1.55,13,45.302201
-2.1,21,46.369503
-2.1,21,47.444056
-2.2,22,48.563652
-2.1,21,49.648238
-2.2,22,50.784798
-2.1,21,51.895177
-2.3,23,53.068535
1.15,17,54.077876
-2.2,22,55.201455
1.95,9,55.860298
-2.3,23,57.004952
-2.2,22,58.139445
-2.1,21,59.238719
-2.1,21,60.326064
-2.1,21,61.447023
-2.2,22,62.576801
-2.1,21,63.69192
-2.2,22,64.862222
1.6,15,65.769049
-2.1,21,66.861702
-2.1,21,67.981156
1.9,12,68.768285
-2.2,22,69.908328
-2.1,21,70.993983
-2.2,22,72.151046
-2.1,21,73.257201
1.4,17,74.258398
-2.1,21,75.350386
-2.1,21,76.486115
-2.1,21,77.580861
-2.3,23,78.797988
-2.2,22,79.964046
-2.4,24,81.176405
-2.1,21,82.292716
-2.1,21,83.38856
0.9,22,84.623099
-2.1,21,85.748997
-2.3,23,86.891868
-2.1,21,88.028836
-2.2,22,89.177113
2.05,8,89.797425
1.6,10,90.514068
-2.1,21,91.617054
-2.2,22,92.735876
-2.1,21,93.831229
-2.1,21,94.958158
-2.1,21,96.041705
1.4,17,97.060359
-2.2,22,98.184218
-2.2,22,99.319048
-2.1,21,100.423089
-2.1,21,101.500661
-2.1,21,102.618598
-2.1,21,103.713953
-2.1,21,104.829047
1.25,16,105.823112
-2.2,22,106.953711
-2.3,23,108.185724
-2.1,21,109.28008
-2.1,21,110.368898
-2.3,23,111.534703
-2.1,21,112.670578
-2.1,21,113.797334
-2.1,21,114.920813
-2.1,21,116.070171
-2.3,23,117.238617
-2.2,22,118.357427
-2.4,24,119.601492
1.0,21,120.804885
-2.2,22,121.940629
-2.2,22,123.085526
-2.2,22,124.20252
-2.2,22,125.387804
-2.2,22,126.516873
-2.2,22,127.618469
1.8,13,128.483257
-2.1,21,129.604007
-2.1,21,130.700026
-2.2,22,131.823062
-2.1,21,132.909252
-2.1,21,133.996469
-2.1,21,135.094811
-2.1,21,136.211753
-2.2,22,137.346016
-2.1,21,138.453025
1.15,17,139.464755
-2.1,21,140.567772
-2.2,22,141.708569
-2.1,21,142.754168
-2.1,21,143.874322
-2.1,21,144.94746
-2.1,21,146.060229
-2.1,21,147.140822
-2.2,22,148.27788
-2.1,21,149.354787
-2.2,22,150.460896
-2.1,21,151.51123
-2.1,21,152.576954
1.65,12,153.360359
-2.1,21,154.441968
-2.2,22,155.53563
-2.1,21,156.63114
-2.2,22,157.763496
-2.3,23,158.90764
1.75,11,159.642901
-2.2,22,160.764323
-2.1,21,161.854334
-2.1,21,162.943769
-2.2,22,164.070004
-2.2,22,165.182235
-2.1,21,166.258653
-2.1,21,167.309265
-2.3,23,168.476605
-2.1,21,169.563848
1.85,10,170.267368
-2.1,21,171.34537
1.6,10,172.06435
-2.2,22,173.171113
-2.1,21,174.242209
-2.2,22,175.380204
-2.2,22,176.501638
1.9,12,177.309447
-2.1,21,178.379795
-2.1,21,179.450216
-2.1,21,180.509715
-2.2,22,181.641422
-2.3,23,182.817222
-2.1,21,183.899089
-2.3,23,185.043897
-2.1,21,186.141993
1.8,13,186.973506
-2.1,21,188.050637
-2.2,22,189.149196
-2.2,22,190.241769
-2.3,23,191.411406
-2.1,21,192.483029
-2.2,22,193.586685
-2.1,21,194.654291
-2.1,21,195.739267
1.7,14,196.621752
-2.1,21,197.713403
-2.1,21,198.772414
-2.2,22,199.86581
1.305639,12,200.652555
-2.1,21,201.718705
-2.2,22,202.806169
-2.2,22,203.913596
-2.1,21,204.975132
-2.1,21,206.027441
-2.1,21,207.087445
-2.1,21,208.153768
-2.1,21,209.202887
-2.1,21,210.297883
-2.2,22,211.437351
-2.1,21,212.49473
-2.1,21,213.569419
1.35,15,214.479501
1.9,12,215.264883
-2.1,21,216.339283
-2.1,21,217.408349
1.7,14,218.27247
1.35,15,219.180069
1.75,11,219.911615
-2.2,22,221.039476
-2.1,21,222.111197
-2.1,21,223.217727
-2.1,21,224.272054
-2.2,22,225.394438
-2.2,22,226.483473
-2.3,23,227.62155
-2.1,21,228.708598
1.35,15,229.627391
-2.1,21,230.693919
-2.1,21,231.801786
-2.1,21,232.872127
-2.2,22,233.999795
-2.1,21,235.058743
-2.2,22,236.185213
-2.2,22,237.312665
-2.1,21,238.404351
-2.3,23,239.547467
-2.1,21,240.62188
-2.2,22,241.730257
-2.1,21,242.772784
-2.1,21,243.85542
-2.1,21,244.915138
2.05,8,245.536643
-2.1,21,246.604987
-2.3,23,247.773318
-2.2,22,248.872824
-2.2,22,249.99881
-2.1,21,251.085699
-2.3,23,252.242131
-2.2,22,253.346184
-2.1,21,254.425491
-2.1,21,255.524023
-2.1,21,256.622607
-2.1,21,257.687895
-2.1,21,258.757064
-2.1,21,259.818353
-2.3,23,260.985678
-2.1,21,262.057673
1.8,8,262.663211
-2.1,21,263.737275
-2.1,21,264.830946
1.4,17,265.82366
-2.1,21,266.87909
-2.1,21,267.950308
-2.1,21,269.024646
-2.1,21,270.117072
-2.1,21,271.209757
-2.1,21,272.277212
-2.1,21,273.35822
1.9,12,274.137191
-2.2,22,275.253064
-2.1,21,276.330857
-2.2,22,277.435741
-2.2,22,278.567425
1.2,19,279.658401
-2.3,23,280.815432
-2.1,21,281.86787
1.3,18,282.896329
-2.1,21,283.970841
-2.1,21,285.041727
-2.1,21,286.113496
-2.1,21,287.202146
-2.2,22,288.337754
-2.3,23,289.492338
-2.2,22,290.587656
-2.1,21,291.669937
-2.1,21,292.745819
-2.1,21,293.824686
-2.2,22,294.960209
-2.1,21,296.059933
-2.1,21,297.105746
-2.1,21,298.186177
-2.1,21,299.257217
-2.1,21,300.362388
-2.1,21,301.422794
-2.1,21,302.495031
-2.1,21,303.56245
-2.2,22,304.674286
-2.1,21,305.745618
1.9,12,306.526783
-2.2,22,307.630298
-2.3,23,308.760451
-2.1,21,309.828505
1.85,10,310.520525
-2.1,21,311.616899
-2.1,21,312.713256
-2.1,21,313.804076
1.2,19,314.898509
1.15,17,315.886946
-2.2,22,316.982871
1.4,17,317.946489
-2.2,22,319.05976
-2.1,21,320.15876
-2.2,22,321.253137
-2.1,21,322.315399
-2.1,21,323.411446
-2.1,21,324.470997
-2.1,21,325.561194
-2.1,21,326.646586
-2.2,22,327.793043
-2.2,22,328.91645
-2.1,21,329.998386
-2.1,21,331.068354
-2.1,21,332.141342
-2.5,25,333.36158
-2.1,21,334.422458
-2.2,22,335.536343
-2.2,22,336.667341
-2.1,21,337.700345
-2.4,24,338.892046
-2.1,21,339.965877
-2.1,21,341.054931
-2.1,21,342.11232
-2.1,21,343.199421
1.605639,9,343.862593
-2.1,21,344.934916
-2.1,21,346.034019
-2.1,21,347.104563
-2.1,21,348.177787
-2.1,21,349.299971
-2.1,21,350.359524
-2.1,21,351.438709
-2.2,22,352.569164
-2.1,21,353.64967
-2.2,22,354.761299
-2.1,21,355.838293
-2.1,21,356.939417
-2.1,21,357.998754
-2.1,21,359.046453
-2.1,21,360.129468
1.45,14,360.988402
-2.2,22,362.096157
-2.3,23,363.246721
-2.1,21,364.303395
-2.1,21,365.373902
2.2,9,366.026713
-2.1,21,367.101593
-2.1,21,368.177427
-2.1,21,369.256326
-2.1,21,370.332098
-2.1,21,371.413382
-2.1,21,372.46862
1.3,18,373.517865
-2.1,21,374.598459
-2.1,21,375.660225
-2.1,21,376.73678
-2.2,22,377.826097
-2.1,21,378.891152
-2.1,21,379.972756
-2.1,21,381.043622
1.25,16,381.993527
-2.2,22,383.095238
-2.1,21,384.188288
-2.1,21,385.243438
-2.2,22,386.334437
-2.1,21,387.397787
-2.1,21,388.493926
-2.1,21,389.567131
1.4,17,390.552795
0.85,20,391.655727
-2.2,22,392.762557
-2.2,22,393.886952
-2.2,22,395.008461
-2.1,21,396.056093
-2.1,21,397.131322
1.05,18,398.160607
-2.1,21,399.231832
-2.1,21,400.32635
-2.1,21,401.390284
1.15,17,402.381649
0.85,20,403.522096
-2.1,21,404.591018
-2.2,22,405.724309
-2.1,21,406.805146
-2.1,21,407.841845
-2.1,21,408.914514
-2.3,23,410.04985
1.105639,14,410.902338
-2.1,21,411.983628
1.85,10,412.689041
-2.1,21,413.751931
-2.1,21,414.830443
-2.1,21,415.914105
-2.1,21,416.962666
-2.1,21,418.013579
-2.1,21,419.098771
-2.1,21,420.189086
-2.1,21,421.303504
1.75,11,422.032094
-2.3,23,423.171089
2.05,8,423.78602
-2.1,21,424.854771
0.75,21,426.032179
-2.2,22,427.137635
-2.2,22,428.252816
1.25,16,429.200489
-2.1,21,430.291012
-2.2,22,431.398801
-2.1,21,432.458619
1.4,12,433.244808
-2.2,22,434.367315
-2.2,22,435.459681
-2.2,22,436.577453
-2.2,22,437.678312
-2.2,22,438.808036
-2.1,21,439.868543
2.05,8,440.469408
-2.1,21,441.543142
-2.3,23,442.677358
-2.1,21,443.726709
-2.1,21,444.769913
-2.2,22,445.879814
-2.2,22,447.044446
-2.1,21,448.142853
-2.1,21,449.288179
-2.1,21,450.349831
-2.1,21,451.464004
-2.1,21,452.570737
-2.1,21,453.63947
-2.3,23,454.772912
-2.2,22,455.888715
0.8,23,457.11703
-2.1,21,458.171244
0.9,22,459.387408
-2.1,21,460.427486
-2.2,22,461.511107
-2.1,21,462.59335
1.05,18,463.672784
-2.1,21,464.734975
-2.1,21,465.813636
-2.1,21,466.89716
-2.2,22,468.002119
0.7,24,469.347963
-2.1,21,470.446162
-2.1,21,471.526648
-2.2,22,472.629352
-2.1,21,473.718024
-2.1,21,474.807791
-2.1,21,475.918169
-2.1,21,476.978158
-2.2,22,478.106541
-2.1,21,479.221309
-2.1,21,480.352838
-2.1,21,481.513479
-2.2,22,482.649925
-2.1,21,483.779179
-2.2,22,484.951586
0.85,20,486.083716
-2.3,23,487.231441
-2.2,22,488.339333
-2.1,21,489.450667
-2.1,21,490.540663
-2.2,22,491.679058
