#{"t_start": 1668644673.5145972, "env_id": null}
r,l,t
-0.62,33,1.55478
1.88,8,2.061574
-6.42,91,5.652355
-18.6,186,12.984763
-8.52,112,17.534064
-1.82,45,19.535335
-5.42,81,22.856027
-1.32,40,24.586044
-1.12,38,26.318881
-0.42,31,27.698019
-2.02,47,29.741892
-19.4,194,37.264152
-12.12,148,43.094743
-6.52,92,46.857418
-9.62,123,51.741952
1.38,13,52.430415
-4.42,71,55.287257
-7.32,100,59.269845
1.08,16,60.0707
1.08,16,60.895112
-3.72,64,63.527736
-15.92,186,70.845518
-6.02,87,74.358694
-2.72,54,76.686922
1.58,11,77.299052
-6.42,91,80.949088
-2.02,47,82.911987
-0.32,30,84.28115
-13.72,164,90.77562
-6.92,96,94.644722
0.88,18,95.546051
-2.32,50,97.647774
-0.62,33,99.142817
-11.12,138,104.680217
-18.8,188,111.978373
-11.42,141,117.592183
0.28,24,118.680378
-0.62,33,120.142408
-3.42,61,122.689914
0.98,17,123.549793
-0.42,31,124.915325
-1.92,46,126.90479
-10.92,136,132.314835
-5.42,81,135.649416
-10.02,127,140.714768
-1.92,46,142.608039
1.08,16,143.419056
-4.02,67,146.138867
-4.32,70,148.992254
0.88,18,149.878508
-10.52,132,155.184694
-1.92,46,157.105691
-0.32,30,158.464176
-9.92,126,163.506817
-18.5,185,170.849822
-5.02,77,174.049204
-8.52,112,178.515087
-9.82,125,183.509015
-19.2,192,190.971462
-1.12,38,192.592696
-18.2,182,199.807323
-15.62,183,207.091965
-8.12,108,211.411119
-13.82,165,217.819868
0.78,19,218.768666
-7.82,105,222.984724
-5.12,78,226.177875
-9.12,118,230.914529
-5.62,83,234.353838
-15.92,186,241.671518
-0.22,29,243.022393
-2.22,49,245.141889
-1.32,40,246.899994
-4.52,72,249.907106
-3.12,58,252.383084
-1.12,38,254.012815
-1.52,42,255.801671
-1.22,39,257.543271
2.08,6,257.977608
-4.22,69,260.837816
-0.62,33,262.291226
-12.42,151,268.318009
0.88,18,269.229094
-8.32,110,273.727074
-3.22,59,276.202908
-2.32,50,278.342238
-1.42,41,280.13284
-15.52,182,287.455658
-0.22,29,288.812491
0.48,22,289.835729
0.18,25,290.997974
-2.52,52,293.222068
-3.22,59,295.653599
0.68,20,296.629747
-1.62,43,298.492794
-2.62,53,300.768296
-0.82,35,302.316765
-0.02,27,303.591075
-13.52,162,309.977286
-4.32,70,312.887139
-11.92,146,318.550905
-5.52,82,321.956159
1.78,9,322.507589
-4.32,70,325.438347
1.18,15,326.218443
-18.9,189,333.53181
-3.02,57,335.914375
0.08,26,337.116709
1.38,13,337.812413
-1.42,41,339.555463
-1.82,45,341.502899
-11.02,137,347.043941
1.88,8,347.565148
-18.4,184,354.740468
-6.32,90,358.486641
-6.42,91,362.213026
0.08,26,363.432176
-2.62,53,365.645592
-4.72,74,368.639942
-18.5,185,375.823534
-14.82,175,382.915399
-11.42,141,388.420435
-6.62,93,392.195097
-4.32,70,395.127546
0.98,17,395.971946
-8.92,116,400.577641
-18.7,187,407.973918
-6.52,92,411.759995
-8.72,114,416.306855
-1.92,46,418.283632
-1.22,39,419.969819
-18.6,186,427.155051
-4.22,69,429.97467
-9.32,120,434.771525
-18.5,185,442.086647
1.68,10,442.669392
-6.82,95,446.528492
1.98,7,447.003329
-5.32,80,450.288661
-18.5,185,457.510621
-4.12,68,460.32066
-18.8,188,467.708738
-12.42,151,473.708188
-2.72,54,475.943573
-5.92,86,479.455957
-5.02,77,482.702088
-18.4,184,489.759232
-5.72,84,493.240123
-13.62,163,499.638272
-2.12,48,501.669118
-1.72,44,503.5661
1.98,7,504.042721
-5.72,84,507.435248
-8.42,111,511.900733
-1.42,41,513.681453
-18.8,188,521.008292
-5.32,80,524.268502
1.78,9,524.830207
-6.92,96,528.772603
-1.62,43,530.632491
-11.02,137,536.040692
0.58,21,537.083621
-18.3,183,544.260695
0.68,20,545.260572
-0.92,36,546.87198
-0.52,32,548.299153
-3.62,63,550.918462
-7.12,98,554.932207
-12.22,149,560.794629
-4.12,68,563.543795
-13.62,163,569.946992
-4.72,74,572.957066
-18.5,185,580.186404
-12.02,147,586.132535
1.28,14,586.902692
-5.62,83,590.301477
-0.82,35,591.882235
0.68,20,592.868108
1.98,7,593.334296
-4.52,72,596.329721
0.08,26,597.522891
-2.12,48,599.544063
-0.42,31,600.958482
-0.12,28,602.230612
-8.12,108,606.571036
-18.4,184,613.759984
-0.42,31,615.094205
-3.02,57,617.517145
0.18,25,618.669909
-1.72,44,620.572474
-7.82,105,624.824719
-6.82,95,628.696721
-2.32,50,630.823279
-4.52,72,633.670871
-8.52,112,638.16112
-12.92,156,644.306026
-14.22,169,651.097282
-1.42,41,652.845765
-2.72,54,655.108883
1.28,14,655.852525
0.88,18,656.737211
-1.72,44,658.665476
-0.62,33,660.119467
1.98,7,660.597038
0.88,18,661.503344
-4.02,67,664.29996
0.48,22,665.372209
-7.22,99,669.293675
-5.12,78,672.436082
-11.12,138,677.91482
-1.52,42,679.724129
1.38,13,680.433111
1.38,13,681.14047
-10.82,135,686.53679
-3.42,61,689.041544
-4.12,68,691.826746
-11.92,146,697.573952
-2.12,48,699.825147
-1.22,39,701.509272
-11.22,139,707.030664
-18.2,182,713.977382
-5.62,83,717.289494
-0.92,36,718.823072
1.28,14,719.505483
-13.62,163,725.82881
-18.5,185,732.915249
0.28,24,734.073765
-4.62,73,737.109159
-2.82,55,739.369477
-10.12,128,744.430801
-1.12,38,746.064726
-2.42,51,748.211128
-10.92,136,753.594007
-4.62,73,756.574399
-10.92,136,762.011057
-0.82,35,763.553562
-14.02,167,770.163374
-3.12,58,772.596087
1.48,12,773.270439
-1.72,44,775.180321
-13.42,161,781.607761
0.58,21,782.611878
-10.32,130,787.646693
-18.8,188,794.972317
-1.82,45,796.899786
-6.72,94,800.777057
-0.12,28,802.051688
-12.92,156,808.128938
1.58,11,808.755057
-14.72,174,815.530473
-0.62,33,816.991503
-9.12,118,821.747715
1.58,11,822.389277
-6.02,87,825.773187
1.58,11,826.44166
-8.32,110,830.81509
-7.82,105,834.927126
-13.62,163,841.154075
1.28,14,841.874681
-12.52,152,847.624613
1.98,7,848.09614
-1.12,38,849.674543
1.88,8,850.177386
-8.82,115,854.662331
0.28,24,855.741221
-3.42,61,858.187621
1.48,12,858.827148
-2.02,47,860.72619
-2.12,48,862.702573
-10.62,133,867.807289
-2.82,55,870.040118
-2.62,53,872.279566
-7.72,104,876.385462
-2.52,52,878.524671
0.38,23,879.619745
1.08,16,880.455909
-4.72,74,883.483933
-2.72,54,885.811852
0.28,24,886.950964
-13.12,158,893.247528
-5.02,77,896.351945
-5.12,78,899.509411
2.08,6,899.9341
-10.12,128,905.07407
0.18,25,906.226456
-18.7,187,913.519255
1.28,14,914.282897
-18.4,184,921.511987
-13.72,164,928.045092
1.58,11,928.698425
-5.12,78,931.879658
0.08,26,933.092453
-7.42,101,937.172637
0.98,17,938.032241
-9.82,125,943.076196
0.88,18,943.992777
-18.5,185,951.288299
-2.82,55,953.566003
-14.12,168,960.049714
-0.42,31,961.444659
-0.62,33,962.884335
-2.52,52,965.091624
-0.02,27,966.352606
1.58,11,966.948387
-18.4,184,974.146969
-6.92,96,978.082913
1.58,11,978.684821
-12.52,152,984.795602
-5.22,79,988.01872
-11.52,142,993.643285
-12.92,156,999.798962
-1.12,38,1001.474026
0.98,17,1002.346224
-0.72,34,1003.829415
-11.52,142,1009.558333
0.68,20,1010.50025
0.58,21,1011.516757
-18.3,183,1018.637577
0.98,17,1019.488729
-1.92,46,1021.458509
-1.52,42,1023.282266
0.28,24,1024.412142
-3.72,64,1027.083142
1.68,10,1027.678232
-7.42,101,1031.780854
-2.82,55,1034.091439
-9.12,118,1038.771634
-0.62,33,1040.210182
-1.32,40,1041.924437
-0.42,31,1043.311454
-2.82,55,1045.579167
-18.9,189,1052.854455
-2.32,50,1054.955182
-18.5,185,1062.071533
-18.4,184,1069.376212
-1.12,38,1071.043915
-0.62,33,1072.494867
-10.62,133,1077.810405
-3.52,62,1080.404644
-8.32,110,1084.782072
1.48,12,1085.467
-0.52,32,1086.912993
-7.02,97,1090.770152
-7.72,104,1094.971278
-0.92,36,1096.570143
0.68,20,1097.541189
-1.72,44,1099.430858
-1.32,40,1101.204806
-5.12,78,1104.368068
-3.42,61,1106.843776
-2.02,47,1108.918384
-10.92,136,1114.300292
