#{"t_start": 1682621235.194642, "env_id": null}
r,l,t
7.282359,8,0.702995
0.029086,11,1.463199
2.282359,58,4.705861
6.782359,13,5.570424
7.082359,10,6.285624
5.382359,27,7.916779
5.782359,23,9.326457
5.582359,25,10.85696
7.482359,6,11.36454
6.882359,12,12.175931
5.382359,27,13.800622
7.182359,9,14.542286
-2.170914,33,16.474184
6.882359,12,17.319204
-3.917641,120,23.957837
6.382359,17,25.037454
6.082359,20,26.293948
2.582359,55,29.409363
-2.570914,37,31.627877
-5.770914,69,35.503688
0.182359,79,39.952073
-2.417641,105,45.81473
-0.170914,13,46.699656
6.082359,20,47.962791
4.782359,33,49.921243
-0.270914,14,50.854146
3.682359,44,53.396791
1.782359,63,56.954603
7.282359,8,57.566479
4.582359,35,59.652575
5.382359,27,61.280595
-1.617641,97,66.587162
6.882359,12,67.42775
-3.417641,115,73.714447
2.082359,60,77.130128
3.182359,49,79.937135
-6.917641,150,88.16304
-11.970914,131,95.391652
7.382359,7,95.942835
7.082359,10,96.667362
-5.070914,62,100.181437
5.582359,25,101.700137
-5.017641,131,108.983599
1.082359,70,112.869567
3.782359,43,115.361188
7.482359,6,115.866114
7.082359,10,116.586016
-0.117641,82,121.140157
6.482359,16,122.158344
7.082359,10,122.867328
-3.070914,42,125.290225
-18.0,180,135.019512
2.182359,59,138.346667
2.382359,57,141.582984
4.082359,40,143.895108
-0.770914,19,145.0873
6.182359,19,146.293003
-3.417641,115,152.777722
6.182359,19,153.982521
-1.370914,25,155.503798
6.682359,14,156.448255
-2.470914,36,158.545562
5.382359,27,160.183713
7.282359,8,160.802599
6.182359,19,161.999478
7.182359,9,162.661623
5.182359,29,164.378846
5.282359,28,166.05456
6.382359,17,167.144537
-3.017641,111,173.222454
-4.270914,54,176.331298
3.382359,47,179.029513
5.682359,24,180.502005
6.882359,12,181.326846
6.682359,14,182.267709
1.782359,63,185.762041
4.782359,33,187.71982
2.982359,51,190.606268
7.082359,10,191.31508
0.282359,78,195.662269
0.582359,75,199.919201
3.982359,41,202.325663
4.082359,40,204.58136
-1.517641,96,209.967272
6.882359,12,210.777473
5.082359,30,212.590872
2.982359,51,215.502957
-0.070914,12,216.333033
5.782359,23,217.735912
4.782359,33,219.65571
-0.417641,85,224.367055
4.182359,39,226.612547
6.982359,11,227.388906
-5.770914,69,231.354655
-12.621218,52,234.314548
7.382359,7,234.892382
-6.270914,74,239.078418
5.582359,25,240.624415
7.082359,10,241.338339
7.382359,7,241.907745
6.582359,15,242.877285
0.429086,7,243.425206
7.382359,7,243.976041
-0.217641,83,248.646847
4.482359,36,250.744122
3.782359,43,253.218302
6.982359,11,253.980479
1.682359,64,257.636196
2.982359,51,260.559879
6.682359,14,261.493944
4.182359,39,263.729709
-1.670914,28,265.40429
5.482359,26,266.970237
6.782359,13,267.854353
3.482359,46,270.571652
6.482359,16,271.577862
3.582359,45,274.158762
6.682359,14,275.121243
