done_bonus,historical,entropy,bonus_factor,counter_changes,is_done_success,reward_distance,counter_done_interations,rewards_sum,representation,reward_experience_bonus,reward_game,experience_bonus,changes_penalty,reward,segments,reward_neighbors,agent,discount_reward,counter_done_max_changes,done_penalty,counter_done,entropy_map,discount_rewards,piece_penalty
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([75], dtype=int64), array([35], dtype=int64), array([52], dtype=int64), array([49], dtype=int64), array([14], dtype=int64), array([15], dtype=int64), array([25], dtype=int64)]}",2.584962500721156,1.7320508075688774,7,True,0,0,7.3823592397610565,narrow-puzzle,8.06377930400662,7.0,1.0102,,7.982359239761056,[25 35 52 49 14 15],0,,,0,,0,1.0498166196580656,7.4517902680670165,0
10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -4.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, 1.0290859839814104], 'action': [array([29], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([78], dtype=int64), array([41], dtype=int64), array([17], dtype=int64), array([14], dtype=int64), array([41], dtype=int64), array([15], dtype=int64), array([27], dtype=int64)]}",2.2516291673878226,1.1832159566199232,15,True,-5.0,0,-12.370914016018586,narrow-puzzle,1.039788478214817,6.0,1.0104,,1.0290859839814104,[41 15 27 41 17 14],0,,,0,,1,1.0339436793963783,-5.844044475993773,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([12], dtype=int64), array([62], dtype=int64), array([27], dtype=int64), array([0], dtype=int64), array([17], dtype=int64), array([9], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.066972247702523,0.0,1.0106,,7.982359239761056,[12 62 27  0 17  9],0,,,2,,2,1.0517831350700257,7.538749602139404,0
10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([26], dtype=int64), array([49], dtype=int64), array([14], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([62], dtype=int64), array([62], dtype=int64), array([33], dtype=int64), array([28], dtype=int64)]}",2.2516291673878226,1.5275252316519468,9,True,-3.76393202250021,0,0.22908598398141045,narrow-puzzle,1.0402001126084095,3.0,1.0108,,1.0290859839814104,[62 33 28  3  9 62],0,,,2,,3,1.0517831350700257,0.5980634848256579,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, 7.982359239761056], 'action': [array([62], dtype=int64), array([68], dtype=int64), array([77], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([47], dtype=int64), array([27], dtype=int64), array([57], dtype=int64), array([1], dtype=int64)]}",2.584962500721156,1.381698559415515,11,True,0,0,4.982359239761056,narrow-puzzle,8.070165191398427,3.0,1.011,,7.982359239761056,[12 47 27 57  1  4],0,,,2,,4,1.0368073098028172,5.5372691413415875,0
10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -2.9709140160185896], 'action': [array([27], dtype=int64), array([63], dtype=int64), array([35], dtype=int64), array([0], dtype=int64), array([75], dtype=int64), array([35], dtype=int64)]}",2.2516291673878226,1.8708286933869707,6,True,-5.0,0,-3.4709140160185896,narrow-puzzle,-3.004188252997998,0.0,1.0112,,-2.9709140160185896,[27 63 35  0 75 35],-4,,,2,,5,1.0508532513537268,-3.1443156394980494,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([49], dtype=int64), array([27], dtype=int64), array([14], dtype=int64), array([41], dtype=int64), array([3], dtype=int64), array([51], dtype=int64)]}",2.584962500721156,1.8708286933869707,6,True,0,0,7.482359239761056,narrow-puzzle,8.073358135094333,0.0,1.0114,,7.982359239761056,[49 27 14 41  3 51],0,,,2,,6,1.0498166196580656,7.538749602139404,0
50.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 7.982359239761056], 'action': [array([27], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([75], dtype=int64), array([52], dtype=int64), array([27], dtype=int64), array([60], dtype=int64), array([28], dtype=int64), array([1], dtype=int64), array([47], dtype=int64), array([0], dtype=int64), array([17], dtype=int64)]}",2.584962500721156,1.3228756555322954,12,True,0,0,6.8823592397610565,narrow-puzzle,8.074954606942285,3.0,1.0116,,7.982359239761056,[60 28  1 47  0 17],0,,,2,,7,1.0503482883225446,7.025567098934171,0
10.0,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.9709140160185896], 'action': [array([1], dtype=int64), array([66], dtype=int64), array([28], dtype=int64), array([36], dtype=int64), array([14], dtype=int64), array([27], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([35], dtype=int64), array([76], dtype=int64), array([27], dtype=int64), array([12], dtype=int64)]}",2.2516291673878226,1.2709778186044849,13,True,-5.0,0,-4.17091401601859,narrow-puzzle,-3.005970801407609,3.0,1.0118,,-2.9709140160185896,[12 12 15 35 76 27],-4,,,2,,8,1.0394554227952602,-3.3775749186897266,0
10.0,"{'rewards': [-0.1, -0.1, -4.1, -0.1, -0.1, 1.0290859839814104], 'action': [array([23], dtype=int64), array([1], dtype=int64), array([1], dtype=int64), array([60], dtype=int64), array([3], dtype=int64), array([28], dtype=int64)]}",2.2516291673878226,1.8708286933869707,6,True,-5.0,0,-3.4709140160185887,narrow-puzzle,1.0414350157891874,3.0,1.012,,1.0290859839814104,[23  1  1 60  3 28],0,,,2,,9,1.052978107690007,-1.2230589328980488,0
