#{"t_start": 1668818049.0339236, "env_id": null}
r,l,t
2.3,8,0.718547
2.3,8,1.298055
2.3,8,1.881194
2.3,8,2.445375
2.3,8,3.019588
2.3,8,3.583646
2.3,8,4.171409
2.3,8,4.737935
2.3,8,5.32411
2.3,8,5.892795
2.3,8,6.435336
2.3,8,7.03195
2.3,8,7.610996
2.2,9,8.321061
2.3,8,8.904108
2.3,8,9.478914
2.3,8,10.088228
2.3,8,10.680187
2.3,8,11.286701
2.3,8,11.865023
2.3,8,12.486133
2.3,8,13.046589
2.3,8,13.639961
2.3,8,14.21937
2.3,8,14.784614
2.3,8,15.351732
2.3,8,15.918037
2.3,8,16.480661
2.3,8,17.064523
2.3,8,17.649809
2.3,8,18.238403
2.3,8,18.790519
2.3,8,19.406111
2.3,8,19.985019
2.3,8,20.554741
2.3,8,21.130293
2.3,8,21.711593
2.3,8,22.246709
2.3,8,22.821646
2.3,8,23.387508
2.3,8,23.97933
2.3,8,24.561831
2.3,8,25.125736
2.3,8,25.69485
2.3,8,26.252156
2.3,8,26.844976
2.3,8,27.414687
2.3,8,27.992743
2.3,8,28.573871
2.3,8,29.12059
2.3,8,29.70085
2.3,8,30.31818
2.3,8,30.892133
2.3,8,31.450855
2.3,8,32.011639
2.3,8,32.585207
2.3,8,33.150445
2.3,8,33.718256
2.3,8,34.310855
2.3,8,34.88905
2.3,8,35.449081
2.3,8,36.018238
2.3,8,36.586105
2.3,8,37.147681
2.3,8,37.714107
2.3,8,38.278703
2.3,8,38.838476
2.3,8,39.404157
2.3,8,39.943325
2.3,8,40.515814
2.3,8,41.137656
2.3,8,41.722045
2.3,8,42.292867
2.3,8,42.853746
2.3,8,43.424991
2.3,8,43.961467
2.3,8,44.511112
2.3,8,45.061845
2.3,8,45.63823
2.3,8,46.199802
2.3,8,46.758036
2.3,8,47.300395
2.3,8,47.851089
2.3,8,48.398044
2.3,8,48.950663
2.3,8,49.480935
2.3,8,50.034502
2.3,8,50.587808
2.3,8,51.162579
2.3,8,51.769822
2.3,8,52.323278
2.3,8,52.888852
2.3,8,53.458685
