Episodes,Scores,Average,Total Rewards
0,1.2999999999999996,1.2999999999999996,1.2999999999999996
1,1.3999999999999997,1.3499999999999996,2.6999999999999997
2,-2.2499999999999982,0.15000000000000036,0.4499999999999975
3,0.7,0.28750000000000026,1.1499999999999977
4,-2.5,-0.2699999999999998,-1.350000000000004
5,-0.5000000000000018,-0.30833333333333346,-1.8500000000000032
6,-0.15000000000000124,-0.285714285714286,-2.0000000000000027
7,1.6056390622295664,-0.04929511722130442,-0.3943609377704371
8,-0.25000000000000133,-0.07159565975227074,-0.6443609377704389
9,-0.3943609377704349,-0.10387218755408716,-1.0387218755408747
10,-0.7500000000000018,-0.16261107959462484,-1.7887218755408751
11,-6.594360937770418,-0.6985902344426075,-8.383082813311287
12,0.8056390622295659,-0.582880288544748,-7.577443751081715
13,-5.649999999999986,-0.9448174107915508,-13.227443751081685
14,-0.494360937770435,-0.9147869792568097,-13.721804688852112
15,-1.1500000000000021,-0.9294877930532592,-14.871804688852126
16,-1.3000000000000016,-0.9512826287560088,-16.171804688852152
17,-8.799999999999976,-1.387322482714007,-24.971804688852313
18,0.7056390622295658,-1.2771666119275031,-24.266165626622772
19,-2.6443609377704327,-1.3455263282196497,-26.910526564393273
20,2.1,-1.1814536459234757,-24.810526564393285
21,1.85,-1.0436602983814995,-22.960526564393298
22,1.75,-0.9221968071475213,-21.210526564393312
23,-10.499999999999972,-1.32127194018304,-31.71052656439349
24,0.5499999999999994,-1.2464210625757184,-31.16052656439352
25,-5.5499999999999865,-1.4119433293997288,-36.71052656439364
26,-4.44999999999999,-1.5244639468293681,-41.16052656439374
27,-1.3943609377704358,-1.5198174107915492,-42.55488750216423
28,-3.3999999999999932,-1.5846512931780472,-45.95488750216432
29,-1.5943609377704355,-1.5849749479977935,-47.54924843993481
30,0.1999999999999995,-1.5273951109656065,-47.34924843993483
31,-0.8500000000000019,-1.5062265137479314,-48.199248439934884
32,-17.999999999999986,-2.0060378315131455,-66.19924843993499
33,-2.3000000000000007,-2.0146837776451116,-68.49924843993475
34,-4.049999999999992,-2.072835669712394,-72.54924843993436
35,-5.599999999999987,-2.1708124566648275,-78.1492484399339
36,1.85,-2.0621418497279405,-76.29924843993385
37,1.6056390622295664,-1.965621299413269,-74.69360937770423
