#{"t_start": 1682975429.072701, "env_id": null}
r,l,t
-12.1,21,4.06289
7.044661,16,5.194425
-6.4,15,6.302559
-6.0,11,7.601942
0.3,8,8.287156
-12.310052,12,9.211911
6.544661,21,10.567995
-12.210052,11,11.399055
-4.1,21,12.701682
-2.655339,13,13.624503
-4.2,13,14.585713
-6.1,21,15.882622
-2.1,21,17.195915
-23.132015,14,18.173042
2.944661,17,19.317864
-14.210052,11,20.130085
0.3,8,20.802004
7.844661,8,21.463861
-10.1,21,22.79575
3.444661,12,23.69422
4.544661,21,25.112504
-2.1,21,26.428297
-4.9,20,27.763083
-3.7,8,28.460009
5.344661,13,29.418657
-18.410052,13,30.353994
-18.532015,8,31.053981
-21.223058,11,31.965301
-6.1,21,33.317772
7.744661,9,34.051042
7.744661,9,34.777798
-7.0,21,36.138842
7.844661,8,36.818019
-2.5,16,37.95062
-13.910052,8,38.620912
-4.1,21,39.915033
0.3,8,40.586276
-2.555339,12,41.450059
1.144661,15,42.551074
-6.1,21,43.85085
-1.9,10,44.633961
-4.4,15,45.679492
7.644661,10,46.458644
0.0,11,47.302918
-13.910052,8,47.973406
0.3,8,48.656454
-4.1,21,49.961788
7.844661,8,50.635417
7.744661,9,51.383695
-1.8,9,52.141213
-6.4,15,53.212378
-0.2,13,54.161886
7.344661,13,55.136574
-2.4,15,56.179036
-2.0,11,57.028252
7.544661,11,57.886648
-3.7,8,58.603587
-14.9,20,59.989719
-25.732015,20,61.396668
-8.1,21,62.70808
7.844661,8,63.406113
7.444661,12,64.322203
-2.1,12,65.235011
-10.1,21,66.604918
-26.932015,12,67.534887
-2.0,11,68.366084
-4.1,21,69.729186
-24.532015,8,70.39678
-1.7,8,71.074167
-6.6,17,72.282622
7.644661,10,73.079188
2.844661,18,74.342921
-17.010052,19,75.661417
-12.1,21,77.038989
-12.9,20,78.406341
-14.1,21,79.798001
-6.1,21,81.164284
-6.2,13,82.1461
-11.910052,8,82.8761
-21.110052,20,84.268122
-9.910052,8,84.963624
7.844661,8,85.653001
-3.7,8,86.343607
6.944661,17,87.516456
-8.1,21,88.878824
-8.1,21,90.282058
-6.1,21,91.619186
0.1,10,92.423066
-12.1,21,93.760453
7.844661,8,94.433072
-11.910052,8,95.121552
0.0,11,96.299836
-14.1,21,97.753901
-2.9,20,99.140298
-11.910052,8,99.82484
7.844661,8,100.540698
-4.0,11,101.385823
0.1,10,102.190768
-14.4,15,103.757897
-3.8,9,104.690089
0.0,11,105.715257
-11.93546,8,106.74567
-13.910052,8,107.540995
-12.310052,12,108.513131
-3.355339,20,109.904017
7.644661,10,110.69694
-2.1,21,112.225461
-2.1,21,113.738256
7.644661,10,114.58287
7.544661,11,115.459099
-6.1,21,116.857358
4.544661,21,118.303665
0.3,8,119.005896
0.3,8,119.710594
-10.1,21,121.085298
0.3,8,121.788869
-2.1,21,123.180334
-1.7,8,123.887871
-12.1,21,125.283252
-12.810052,17,126.49975
-15.910052,8,127.22806
-8.1,21,128.584808
-0.1,12,129.505297
-4.1,21,130.872917
-2.4,15,131.944086
5.044661,16,133.062101
0.3,8,133.826972
-3.7,8,134.512171
-1.8,9,135.298862
-3.7,8,135.992379
0.3,8,136.689744
7.844661,8,137.413803
7.844661,8,138.105025
-3.9,10,138.953788
-1.7,8,139.639398
6.644661,20,141.029788
7.744661,9,141.815975
7.844661,8,142.524073
-3.7,8,143.260997
-1.7,8,144.111707
-6.1,21,145.841903
0.3,8,146.533023
-13.110052,20,147.999222
-4.1,21,149.436041
-6.1,21,150.836257
0.3,8,151.522061
-4.1,21,152.907599
-3.7,8,153.576553
-18.1,21,154.922673
-10.1,21,156.246163
7.844661,8,156.919645
-0.955339,16,158.06884
-0.2,13,159.04354
-2.2,13,160.001509
-0.2,13,160.971811
-9.910052,8,161.661701
-5.9,10,162.454684
-0.5,16,163.579365
-13.93546,8,164.288699
-3.7,8,164.965909
-3.8,9,165.714991
-11.910052,8,166.417602
-1.7,8,167.103398
0.3,8,167.775492
-6.1,21,169.137923
-4.5,16,170.253987
7.844661,8,170.944927
-1.8,9,171.683455
-24.532015,8,172.404521
-6.1,21,173.770519
-10.010052,9,174.517301
7.744661,9,175.280471
-3.0,21,176.703136
3.444661,12,177.628206
-8.1,21,178.96556
-12.310052,12,179.863256
7.844661,8,180.546269
0.3,8,181.239712
-6.9,20,182.613664
-18.1,21,183.977303
-1.7,8,184.665996
7.844661,8,185.35738
-16.110052,10,186.139275
-25.332015,16,187.29322
-6.1,21,188.637145
-4.1,12,189.533648
-3.7,8,190.211466
7.744661,9,191.049954
-4.0,11,192.190821
-14.33546,12,193.104493
-8.4,15,194.195015
-12.910052,18,195.467594
7.844661,8,196.16147
-6.1,21,197.517369
6.944661,17,198.73939
-3.0,21,200.160392
3.344661,13,201.135584
7.844661,8,201.831647
-4.1,21,203.203388
-3.7,8,203.896424
0.2,9,204.68363
0.3,8,205.373229
-32.917797,16,206.510575
-21.732015,20,207.888453
-11.910052,8,208.582816
-7.910052,8,209.280447
-10.210052,11,210.13921
-5.0,21,211.558805
-8.1,21,212.896958
-4.4,15,213.989408
-0.6,17,215.155111
-6.9,20,216.525931
-8.6,17,217.719076
-8.1,21,219.035306
-3.7,8,219.711356
-8.1,21,221.053186
-26.532015,8,221.746925
-16.210052,11,222.610122
6.944661,17,223.829958
-6.2,13,224.848571
2.944661,17,226.051837
-26.532015,8,226.72423
7.544661,11,227.564005
-12.5,16,228.732626
-14.210052,11,229.575147
-2.1,21,230.874696
-10.1,12,231.794164
-8.1,12,232.68588
-1.9,10,233.510735
-4.2,13,234.495235
7.544661,11,235.353685
-14.1,21,236.685338
-2.9,20,238.040792
-6.1,21,239.410846
7.744661,9,240.171838
-21.632015,19,241.502187
-15.110052,20,242.867416
7.844661,8,243.581063
-1.7,8,244.291207
-2.5,16,245.520849
7.844661,8,246.202368
-4.8,19,247.528251
-14.43546,13,248.524276
7.844661,8,249.217307
-9.910052,8,249.913764
7.844661,8,250.595282
7.644661,10,251.433544
-3.7,8,252.111768
-13.910052,8,252.78493
-6.1,21,254.106117
-4.2,13,255.085418
7.644661,10,255.887675
-8.9,20,257.301796
-8.1,21,258.657301
-14.1,21,260.014518
-14.5,16,261.176862
7.844661,8,261.858285
-8.1,21,263.258399
-8.1,21,264.628266
-6.1,21,265.962013
-6.0,11,266.802798
7.844661,8,267.47706
-14.710052,16,268.646779
1.544661,11,269.528809
-4.1,21,270.858767
-10.9,20,272.248605
5.444661,12,273.212526
-2.1,21,274.596559
7.844661,8,275.327405
-1.7,8,276.06259
-4.3,14,277.086498
-3.9,10,277.874907
-8.1,21,279.232562
-13.910052,8,279.916492
-6.1,21,281.259479
4.944661,17,282.431739
7.544661,11,283.281501
-0.655339,13,284.302705
-10.010052,9,285.036156
-2.5,16,286.170886
-10.1,21,287.525386
7.844661,8,288.206299
-12.6,17,289.402917
-14.7,18,290.703835
-9.0,21,292.155187
0.0,11,293.024492
-2.1,21,294.449641
-4.1,21,299.395813
-4.2,13,300.370522
-26.932015,12,301.355612
-11.910052,8,302.07401
-1.7,8,302.785484
-14.1,21,304.21386
-10.710052,16,305.370936
-1.7,8,306.081116
-6.1,21,307.560905
-14.1,21,308.994425
-14.33546,12,309.945421
-19.432015,17,311.195807
-7.9,10,312.033704
-12.810052,17,313.303958
0.0,11,314.207483
-4.1,12,315.200894
-23.332015,16,316.396593
-16.1,21,317.814257
7.844661,8,318.522278
7.844661,8,319.261187
-4.4,15,320.399316
7.244661,14,321.459814
0.1,10,322.284861
0.3,8,323.016625
7.844661,8,323.722929
7.844661,8,324.437453
-8.1,21,325.826609
-1.7,8,326.52373
-15.910052,8,327.238119
2.944661,17,328.454775
5.044661,16,329.672155
-2.1,21,331.087791
-10.9,20,332.494696
-4.0,11,333.427477
-7.0,21,334.9002
3.144661,15,336.040768
-2.2,13,337.03853
-4.1,21,338.496017
7.844661,8,339.200411
7.444661,12,340.141605
-12.310052,12,341.072222
-4.5,16,342.231855
7.844661,8,342.952126
7.644661,10,343.782347
7.744661,9,344.539412
-3.7,8,345.246234
-4.9,20,346.630662
-1.455339,21,348.076415
-16.1,21,349.47277
5.444661,12,350.399398
-12.310052,12,351.319612
-8.1,21,352.67738
2.944661,17,353.910228
-6.6,17,355.128756
-3.7,8,355.82061
0.3,8,356.534472
-6.1,21,357.910754
-12.1,21,359.290239
-8.6,17,360.527736
-12.03546,9,361.2896
0.3,8,362.011058
-15.910052,8,362.76594
7.844661,8,363.572777
7.744661,9,364.341021
-12.210052,11,365.226003
-12.4,15,366.358259
-28.732015,10,367.180777
