reward_experience_bonus,changes_penalty,segments,entropy_map,counter_done_max_changes,piece_penalty,reward_neighbors,discount_reward,done_penalty,counter_done,historical,reward_game,agent,discount_rewards,reward,entropy,representation,counter_changes,counter_done_interations,experience_bonus,reward_distance,done_bonus,rewards_sum,is_done_success,bonus_factor
8.631816345903804,,[36 41 60 34  4 68 28 15],1.0432400081016662,0,0,0,,,0,"{'rewards': [-0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -2.1, -6.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([1], dtype=int64), array([1], dtype=int64), array([49], dtype=int64), array([3], dtype=int64), array([28], dtype=int64), array([62], dtype=int64), array([9], dtype=int64), array([28], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([9], dtype=int64), array([12], dtype=int64), array([27], dtype=int64), array([68], dtype=int64), array([28], dtype=int64), array([15], dtype=int64), array([36], dtype=int64), array([41], dtype=int64), array([60], dtype=int64), array([34], dtype=int64), array([4], dtype=int64)]}",3.0,,-1.7903417681850595,8.544660805685808,3.0,narrow-puzzle,21,0,1.0102,0,50.0,-13.455339194314199,True,2.9277002188455996
8.63352527806494,,[12  9 34  3 23 28 38 15],1.0291862536043181,0,0,0,,,1,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([63], dtype=int64), array([67], dtype=int64), array([63], dtype=int64), array([27], dtype=int64), array([68], dtype=int64), array([47], dtype=int64), array([26], dtype=int64), array([60], dtype=int64), array([36], dtype=int64), array([15], dtype=int64), array([45], dtype=int64), array([1], dtype=int64), array([34], dtype=int64), array([51], dtype=int64), array([12], dtype=int64), array([17], dtype=int64), array([1], dtype=int64), array([51], dtype=int64), array([35], dtype=int64), array([28], dtype=int64), array([23], dtype=int64), array([28], dtype=int64), array([38], dtype=int64), array([15], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([34], dtype=int64), array([3], dtype=int64)]}",3.0,,5.0631255138773055,8.544660805685808,3.0,narrow-puzzle,28,0,1.0104,0,50.0,3.84466080568581,True,1.0
1.0106,,[17 47 14 28 14 46 41 74],1.040682514260047,0,0,0,,,2,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, 1.0], 'action': [array([14], dtype=int64), array([1], dtype=int64), array([7], dtype=int64), array([4], dtype=int64), array([34], dtype=int64), array([46], dtype=int64), array([74], dtype=int64), array([4], dtype=int64), array([29], dtype=int64), array([72], dtype=int64), array([9], dtype=int64), array([6], dtype=int64), array([36], dtype=int64), array([19], dtype=int64), array([12], dtype=int64), array([3], dtype=int64), array([54], dtype=int64), array([3], dtype=int64), array([15], dtype=int64), array([9], dtype=int64), array([34], dtype=int64), array([9], dtype=int64), array([36], dtype=int64), array([1], dtype=int64), array([46], dtype=int64), array([67], dtype=int64), array([3], dtype=int64), array([45], dtype=int64), array([7], dtype=int64), array([14], dtype=int64), array([46], dtype=int64), array([11], dtype=int64), array([12], dtype=int64), array([35], dtype=int64), array([17], dtype=int64), array([47], dtype=int64), array([7], dtype=int64), array([62], dtype=int64), array([1], dtype=int64), array([35], dtype=int64), array([29], dtype=int64), array([19], dtype=int64), array([9], dtype=int64), array([47], dtype=int64), array([3], dtype=int64), array([62], dtype=int64), array([9], dtype=int64), array([17], dtype=int64), array([41], dtype=int64), array([3], dtype=int64), array([63], dtype=int64), array([14], dtype=int64), array([57], dtype=int64), array([27], dtype=int64), array([57], dtype=int64), array([74], dtype=int64), array([17], dtype=int64), array([47], dtype=int64), array([14], dtype=int64), array([28], dtype=int64), array([14], dtype=int64), array([46], dtype=int64), array([41], dtype=int64)]}",7.0,,-7.5891831144246815,1.0,2.75,narrow-puzzle,63,0,1.0106,-5.76393202250021,10.0,-17.19999999999999,True,1.0
1.0108,,[12  9 47 28 12 62  6 36],1.0315682375829751,0,0,0,,,3,"{'rewards': [-0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, 1.0], 'action': [array([28], dtype=int64), array([28], dtype=int64), array([47], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([62], dtype=int64), array([6], dtype=int64), array([36], dtype=int64), array([12], dtype=int64), array([9], dtype=int64)]}",3.0,,-3.7373383516228578,1.0,2.75,narrow-puzzle,10,0,1.0108,-7.0,10.0,-7.899999999999997,True,4.242640687119285
1.011,,[27  9 23 35 34 38  9 15],1.0285980859075372,0,0,0,,,4,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, 1.0], 'action': [array([27], dtype=int64), array([9], dtype=int64), array([23], dtype=int64), array([35], dtype=int64), array([34], dtype=int64), array([38], dtype=int64), array([9], dtype=int64), array([15], dtype=int64)]}",0.0,,-1.0757617861642639,1.0,2.75,narrow-puzzle,8,0,1.011,-6.585786437626905,10.0,-1.7000000000000002,True,4.743416490252569
-16.40475599868099,,[30  9  3 49  9  3 14 14],1.0288999288801717,0,0,-4,,,5,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -2.1, -6.1, -0.1, -16.223057751860154], 'action': [array([30], dtype=int64), array([28], dtype=int64), array([12], dtype=int64), array([27], dtype=int64), array([27], dtype=int64), array([73], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([51], dtype=int64), array([9], dtype=int64), array([14], dtype=int64), array([68], dtype=int64), array([3], dtype=int64), array([15], dtype=int64), array([3], dtype=int64), array([38], dtype=int64), array([30], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([49], dtype=int64), array([9], dtype=int64), array([3], dtype=int64), array([14], dtype=int64), array([14], dtype=int64)]}",3.0,,-23.550669941228136,-16.223057751860154,2.25,narrow-puzzle,24,0,1.0112,-20.17157287525381,0.0,-28.52305775186015,True,1.0
-9.340744111035297,,[60 27 63  2 12 12 12  9],1.0442466713589007,0,0,0,,,6,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -6.1, -0.1, -0.1, -0.1, -0.1, -4.1, -4.1, -0.1, -0.1, -0.1, -0.1, -9.23545986853401], 'action': [array([9], dtype=int64), array([36], dtype=int64), array([63], dtype=int64), array([36], dtype=int64), array([17], dtype=int64), array([17], dtype=int64), array([27], dtype=int64), array([51], dtype=int64), array([17], dtype=int64), array([35], dtype=int64), array([26], dtype=int64), array([46], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([12], dtype=int64), array([9], dtype=int64), array([60], dtype=int64), array([27], dtype=int64), array([63], dtype=int64), array([2], dtype=int64)]}",3.0,,-18.492708969923147,-9.23545986853401,2.4056390622295662,narrow-puzzle,20,0,1.0114,-9.0,0.0,-29.135459868534014,True,3.0
8.643778871031763,,[67 12 36  7  9 15 26 14],1.0307564933366784,0,0,0,,,7,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([12], dtype=int64), array([29], dtype=int64), array([36], dtype=int64), array([7], dtype=int64), array([9], dtype=int64), array([15], dtype=int64), array([26], dtype=int64), array([14], dtype=int64), array([67], dtype=int64), array([12], dtype=int64)]}",3.0,,7.732019859052291,8.544660805685808,3.0,narrow-puzzle,10,0,1.0116,0,50.0,7.644660805685808,True,4.242640687119285
1.0118,,[35  1  9  0 60 51  9 28],1.0424033449693637,0,0,0,,,8,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -2.1, 1.0], 'action': [array([15], dtype=int64), array([41], dtype=int64), array([27], dtype=int64), array([36], dtype=int64), array([9], dtype=int64), array([35], dtype=int64), array([46], dtype=int64), array([9], dtype=int64), array([62], dtype=int64), array([41], dtype=int64), array([74], dtype=int64), array([46], dtype=int64), array([74], dtype=int64), array([3], dtype=int64), array([9], dtype=int64), array([27], dtype=int64), array([45], dtype=int64), array([40], dtype=int64), array([26], dtype=int64), array([1], dtype=int64), array([57], dtype=int64), array([0], dtype=int64), array([30], dtype=int64), array([40], dtype=int64), array([5], dtype=int64), array([33], dtype=int64), array([7], dtype=int64), array([47], dtype=int64), array([0], dtype=int64), array([6], dtype=int64), array([47], dtype=int64), array([15], dtype=int64), array([35], dtype=int64), array([1], dtype=int64), array([9], dtype=int64), array([0], dtype=int64), array([60], dtype=int64), array([51], dtype=int64), array([9], dtype=int64), array([28], dtype=int64)]}",3.0,,-8.352332418783309,1.0,2.75,narrow-puzzle,40,0,1.0118,-7.0,10.0,-16.89999999999999,True,1.0
8.647196735354038,,[41 62 28 35 47 76  9  1],1.0430541110796498,0,0,0,,,9,"{'rewards': [-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -0.1, -0.1, -0.1, -0.1, -4.1, -0.1, -2.1, -0.1, -0.1, -0.1, -0.1, -0.1, 8.544660805685808], 'action': [array([12], dtype=int64), array([51], dtype=int64), array([68], dtype=int64), array([4], dtype=int64), array([50], dtype=int64), array([73], dtype=int64), array([59], dtype=int64), array([61], dtype=int64), array([68], dtype=int64), array([27], dtype=int64), array([4], dtype=int64), array([12], dtype=int64), array([15], dtype=int64), array([28], dtype=int64), array([9], dtype=int64), array([23], dtype=int64), array([27], dtype=int64), array([62], dtype=int64), array([28], dtype=int64), array([35], dtype=int64), array([47], dtype=int64), array([76], dtype=int64), array([9], dtype=int64), array([1], dtype=int64), array([41], dtype=int64)]}",3.0,,0.9027622658117749,8.544660805685808,3.0,narrow-puzzle,25,0,1.012,0,50.0,-3.855339194314187,True,1.0
