#{"t_start": 1668825916.549277, "env_id": null}
r,l,t
-0.1,12,0.892408
0.3,8,1.481742
5.744661,29,2.921266
-0.3,14,3.748663
-7.910052,8,4.346459
-0.3,14,5.212052
7.844661,8,5.810569
7.744661,9,6.433482
-9.310052,22,7.633695
-0.8,19,8.685522
6.544661,21,9.765657
7.544661,11,10.485255
0.3,8,11.077731
-12.43546,33,12.651146
4.944661,37,14.439986
7.844661,8,15.015173
-6.3,63,17.795464
-8.710052,16,18.711396
-15.132015,14,19.529408
6.144661,25,20.822346
0.3,8,21.445611
-0.2,13,22.228778
7.544661,11,22.946012
3.044661,56,25.536013
-2.8,39,27.412281
-17.132015,34,29.020624
7.544661,11,29.763142
-0.1,12,30.510892
6.444661,22,31.682914
7.444661,12,32.444112
0.0,11,33.176867
7.444661,12,33.927908
0.3,8,34.504399
7.844661,8,35.083906
-3.0,41,37.106415
-0.2,13,37.913491
7.844661,8,38.51099
7.244661,14,39.340258
7.444661,12,40.117831
5.944661,27,41.452613
0.2,9,42.077117
-10.310052,32,43.67155
7.844661,8,44.270556
-2.5,36,45.979802
6.644661,20,47.043882
-0.1,12,47.79771
7.544661,11,48.496836
0.0,11,49.197742
-10.43546,13,50.056411
0.3,8,50.634156
-13.523058,14,51.441126
-13.723058,16,52.340767
5.844661,28,53.736272
-1.0,21,54.861192
-0.2,13,55.619843
0.2,9,56.265331
-2.5,36,58.009045
0.1,10,58.678845
-0.9,20,59.775345
5.644661,30,61.270006
-14.532015,8,61.848481
-0.8,19,62.872533
-8.510052,14,63.73058
0.2,9,64.379513
0.3,8,64.977666
5.144661,35,66.72713
-10.33546,12,67.493577
-1.7,28,68.967398
-1.0,21,70.06545
7.844661,8,70.682678
-12.923058,8,71.25253
-21.747014,8,71.839799
-3.4,45,74.116748
-0.6,17,75.069416
-1.7,28,76.532013
0.3,8,77.111892
0.2,9,77.75601
-0.8,19,78.815187
7.444661,12,79.543283
0.1,10,80.212382
7.844661,8,80.810504
7.244661,14,81.661218
7.744661,9,82.294041
-0.1,12,83.059336
-1.5,26,84.367234
5.644661,30,85.813137
7.044661,16,86.727465
7.444661,12,87.478153
-2.6,37,89.267206
-8.510052,14,90.082882
-1.0,21,91.269611
7.644661,10,91.930913
0.3,8,92.543689
-12.923058,8,93.15393
0.1,10,93.843677
3.544661,51,96.260123
0.3,8,96.858956
-3.3,44,98.872288
7.744661,9,99.510659
-8.310052,12,100.266309
-0.2,13,101.087124
-11.810052,47,103.301926
-0.1,12,104.063847
-6.4,64,106.929306
0.3,8,107.510018
-0.2,13,108.310869
-2.4,35,110.046134
-8.210052,11,110.73478
-1.1,22,111.888318
-0.1,12,112.661506
5.844661,28,114.072054
0.0,11,114.783743
-0.5,16,115.701717
6.644661,20,116.792975
6.644661,20,117.860556
-0.5,16,118.759142
0.3,8,119.342684
-1.9,30,120.887505
-2.2,33,122.51406
-10.910052,38,124.342514
5.544661,31,125.918514
-4.1,52,128.364231
7.544661,11,129.089878
-2.6,37,130.863796
-14.732015,10,131.526239
-8.310052,12,132.291942
-0.4,15,133.145971
6.544661,21,134.241919
-9.610052,25,135.55963
7.744661,9,136.175154
-3.8,49,138.412825
-0.2,13,139.216901
7.444661,12,139.94327
7.444661,12,140.667347
-10.810052,37,142.460486
5.644661,30,143.995646
2.944661,57,146.613014
-2.9,40,148.556202
-0.3,14,149.416075
-1.3,24,150.701144
-1.8,29,152.234052
-1.1,22,153.414721
3.144661,55,155.94169
7.144661,15,156.824481
-0.5,16,157.739257
-0.2,13,158.525944
-0.7,18,159.547663
0.3,8,160.179775
0.2,9,160.809137
0.1,10,161.477144
5.344661,33,163.076081
-6.2,62,165.80163
7.444661,12,166.557036
-8.710052,16,167.499216
0.3,8,168.098233
0.0,11,168.81164
4.244661,44,170.901748
5.644661,30,172.374919
7.844661,8,172.95807
0.3,8,173.541572
6.644661,20,174.608519
-6.4,64,177.422086
7.044661,16,178.382716
4.144661,45,180.516015
-1.8,29,181.977302
0.2,9,182.584199
5.144661,35,184.283431
6.944661,17,185.22386
-0.3,14,186.065254
-0.5,16,187.041692
-1.1,22,188.181844
-8.610052,15,189.062467
-8.210052,11,189.782592
7.444661,12,190.545324
-0.1,12,191.27523
-16.874642,8,191.861602
4.344661,43,193.842924
0.3,8,194.410032
-6.1,61,197.11387
-2.6,37,198.912163
-2.2,33,200.553597
7.444661,12,201.331663
-1.1,22,202.509351
0.3,8,203.086317
-9.910052,28,204.507982
7.844661,8,205.078686
7.244661,14,205.891951
5.644661,30,207.399894
-1.7,28,208.822516
-4.5,56,211.424553
0.3,8,211.991129
7.844661,8,212.56951
5.844661,28,213.990653
-0.1,12,214.762492
6.644661,20,215.811482
-7.910052,8,216.409158
-0.2,13,217.22473
-0.5,16,218.141397
0.3,8,218.730295
6.644661,20,219.807737
0.2,9,220.420456
-1.9,30,221.89046
0.3,8,222.482322
-1.2,23,223.714628
0.2,9,224.344124
-4.1,52,226.749491
4.944661,37,228.533647
0.3,8,229.126652
-7.910052,8,229.708474
-0.5,16,230.618946
-0.5,16,231.524179
-1.9,30,232.979311
6.744661,19,234.041732
6.644661,20,235.124656
-10.910052,38,236.940515
-8.310052,12,237.690308
-6.1,61,240.369518
7.644661,10,241.043348
0.1,10,241.699859
-0.8,19,242.731927
-10.410052,33,244.320637
-9.110052,20,245.398766
-0.2,13,246.164194
5.944661,27,247.519629
7.844661,8,248.10742
-6.2,62,250.801291
0.2,9,251.440231
7.344661,13,252.290674
-10.410052,33,253.92327
4.344661,43,255.911591
-7.910052,8,256.491158
-15.732015,20,257.547555
7.644661,10,258.215155
-13.110052,60,260.973591
7.644661,10,261.642154
-14.532015,8,262.2296
-1.2,23,263.439464
7.844661,8,264.007061
-1.8,29,265.402133
7.844661,8,266.012794
6.344661,23,267.190825
0.3,8,267.807876
-0.2,13,268.610569
-0.2,13,269.408925
-0.8,19,270.506802
-6.1,61,273.190675
-8.410052,13,273.975031
7.344661,13,274.75845
-0.8,19,275.771682
0.1,10,276.448237
-7.910052,8,277.013704
-0.2,13,277.801761
-7.910052,8,278.39028
5.944661,27,279.740089
0.3,8,280.32927
4.544661,41,282.294817
-11.810052,47,284.509005
7.644661,10,285.193002
4.344661,43,287.29076
0.3,8,287.860833
0.2,9,288.498989
-0.7,18,289.456573
3.744661,49,291.724602
-0.6,17,292.676055
-1.3,24,293.933333
-1.7,28,295.306807
4.544661,41,297.260754
-1.4,25,298.561488
-0.6,17,299.498253
-8.310052,12,300.246661
6.644661,20,301.308513
-0.2,13,302.105549
-15.932015,22,303.258226
5.644661,30,304.759862
-5.0,61,307.543941
-10.13546,10,308.274745
-7.910052,8,308.868075
-9.110052,20,309.939488
7.644661,10,310.607377
6.844661,18,311.603466
-0.1,12,312.363046
-14.732015,10,313.023013
-2.8,39,314.894973
0.3,8,315.477063
-2.3,34,317.146214
6.044661,26,318.456506
-0.5,16,319.372651
3.144661,55,321.909678
0.3,8,322.505677
-0.1,12,323.261032
