segments,segments
0,276
1,641
2,1
3,170
4,476
6,3
7,4
9,90
12,232
14,646
15,184
16,2
17,53
19,1
21,3
22,3
23,6
25,4
26,3
27,347
28,645
29,1
33,6
34,22
35,141
36,400
37,3
40,7
41,143
43,2
45,1
46,5
47,120
48,50
49,288
51,57
52,16
54,1
55,3
56,1
57,30
58,2
60,239
62,118
63,37
64,2
66,22
67,68
68,142
69,43
72,1
73,9
74,4
75,69
76,154
77,2
78,1
