#{"t_start": 1668771856.8605504, "env_id": null}
r,l,t
-2.1,21,1.242139
-2.2,22,2.344609
1.9,12,3.133681
-2.4,24,4.357429
2.0,11,5.135592
-2.2,22,6.276711
0.7,24,7.631433
-2.1,21,8.773526
-2.1,21,9.862438
-2.1,21,10.981069
-2.2,22,12.204306
-2.1,21,13.31264
1.7,14,14.191719
-2.2,22,15.337644
-2.2,22,16.464334
-2.3,23,17.646346
-2.3,23,18.816746
-2.3,23,19.970391
-2.2,22,21.111102
-2.3,23,22.321735
-2.2,22,23.442535
-2.1,21,24.5392
-2.1,21,25.692049
-2.2,22,26.854007
-2.1,21,27.961404
-2.3,23,29.134353
-2.3,23,30.340072
-2.2,22,31.487694
1.6,15,32.423557
-2.1,21,33.49606
-2.2,22,34.618045
-2.1,21,35.713802
-2.1,21,36.788955
1.7,14,37.658591
-2.2,22,38.788852
-2.1,21,39.876954
-2.1,21,41.004519
-2.3,23,42.187746
-2.1,21,43.289539
-2.2,22,44.431878
-2.3,23,45.624613
-2.2,22,46.750333
-2.3,23,47.949239
1.9,12,48.746476
-2.1,21,49.869226
-2.1,21,50.956965
1.4,17,51.995528
-2.1,21,53.104954
-2.2,22,54.275985
-2.2,22,55.43689
-2.1,21,56.559002
1.9,12,57.347753
-2.1,21,58.465349
-2.1,21,59.615376
-2.2,22,60.921908
1.8,13,61.798875
-2.2,22,62.973597
-2.1,21,64.098736
-2.4,24,65.331583
-2.1,21,66.443899
2.2,9,67.139851
-2.3,23,68.328785
1.4,17,69.34113
-2.2,22,70.499636
-2.1,21,71.584103
-2.2,22,72.723447
-2.1,21,73.815632
-2.3,23,74.976907
-2.3,23,76.152564
-2.2,22,77.263687
-2.2,22,78.416123
-2.5,25,79.699161
-2.3,23,80.878097
1.8,13,81.711358
2.2,9,82.384253
-2.1,21,83.459816
-2.2,22,84.602737
-2.1,21,85.782136
2.2,9,86.46883
-2.4,24,87.701523
-2.1,21,88.824798
-2.2,22,89.964378
-2.3,23,91.14838
-2.1,21,92.272657
1.1,20,93.467041
-2.3,23,94.684193
-2.2,22,95.831412
-2.3,23,97.030418
-2.3,23,98.274832
1.4,17,99.337212
-2.1,21,100.571548
-2.1,21,101.738317
2.3,8,102.436596
-2.2,22,103.713415
-2.3,23,104.932166
-2.1,21,106.122616
-2.2,22,107.32534
-2.1,21,108.4691
2.3,8,109.131565
1.2,19,110.346625
-2.2,22,111.506736
-2.2,22,112.708926
-2.1,21,113.901448
-2.1,21,115.000877
-2.3,23,116.175164
-2.1,21,117.281204
-2.2,22,118.405904
-2.2,22,119.525558
-2.1,21,120.63944
-2.2,22,121.794034
1.5,16,122.788909
-2.3,23,123.969637
-2.2,22,125.118788
-2.1,21,126.221851
0.9,22,127.503672
-2.3,23,128.66085
-2.3,23,129.822803
1.5,16,130.797959
-2.1,21,131.901862
-2.2,22,133.028103
2.3,8,133.672808
-2.1,21,134.807717
2.0,11,135.564768
1.6,15,136.550533
-2.1,21,137.644059
-2.1,21,138.739868
-2.2,22,139.863015
-2.3,23,141.056181
-2.4,24,142.256364
2.3,8,142.883199
-2.5,25,144.110837
-2.3,23,145.306828
-2.2,22,146.437809
1.2,19,147.577787
2.0,11,148.322819
-2.2,22,149.419651
1.1,20,150.57688
-2.1,21,151.708734
-2.1,21,152.850086
-2.1,21,153.942115
-2.1,21,155.029562
0.9,22,156.249543
0.7,24,157.586313
-2.1,21,158.660699
2.2,9,159.34832
-2.3,23,160.492733
-2.2,22,161.645793
-2.1,21,162.744387
-2.1,21,163.858144
-2.1,21,164.965983
-2.3,23,166.127783
-2.3,23,167.333617
-2.2,22,168.462322
2.0,11,169.217663
0.8,23,170.528058
1.7,14,171.420727
-2.3,23,172.592264
-2.2,22,173.7213
-2.2,22,174.878929
-2.1,21,175.943722
